,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
305,46,Minh Beverly,45,1600,11604,4313582,2.1147136419917894e-31,6.767083654373726e-30
1426,46,Alethia Milton,59,1600,28732,4313582,6.989450076574536e-26,7.459606767211387e-25
1290,46,Judi Marino,18,1600,1048,4313582,6.993381344260675e-26,7.459606767211387e-25
1133,46,Alica Monroe,27,1600,5157,4313582,3.0502403929614175e-23,2.440192314369134e-22
1170,46,Loren Krueger,27,1600,7975,4313582,2.3275378062196394e-18,1.489624195980569e-17
678,46,Kiera Flood,40,1600,23624,4313582,1.8627431758325486e-15,9.934630271106926e-15
941,46,Clifford Richard,19,1600,4600,4313582,3.1039542857302686e-15,1.4189505306195513e-14
190,46,Kaila Parrott,19,1600,4767,4313582,5.984959791048646e-15,2.3939839164194586e-14
763,46,Ashton Hardin,58,1600,49527,4313582,2.4430127560841928e-14,8.686267577188241e-14
1227,46,Gillian Dietz,11,1600,1244,4313582,1.164609799352262e-13,3.7267513579272386e-13
324,46,Rolf Diggs,19,1600,8716,4313582,2.6955290250823243e-10,7.841538982057671e-10
3,46,Donnette Sewell,17,1600,7010,4313582,3.633348765980031e-10,9.688930042613416e-10
355,46,Summer Eubanks,15,1600,5358,4313582,4.072363564735618e-10,1.0024279543964598e-09
909,46,Dolly Bragg,28,1600,19572,4313582,8.288072937594478e-10,1.8944166714501663e-09
2071,46,Morris Stovall,23,1600,14807,4313582,4.292414454187171e-09,9.157150835599298e-09
2138,46,Lucile Cardwell,13,1600,5403,4313582,2.8454647400061743e-08,5.6909294800123486e-08
2200,46,Yee Hahn,13,1600,7613,4313582,1.6406923212370888e-06,3.088362016446285e-06
369,46,Lanelle Mcdonald,12,1600,7038,4313582,3.6393321566420863e-06,6.469923834030376e-06
1785,46,Genia Mosher,14,1600,10148,4313582,9.535004675325312e-06,1.6058955242653157e-05
500,46,Cecily Brantley,12,1600,8618,4313582,2.980508809632028e-05,4.602229127504443e-05
341,46,Malcolm Crook,294,1600,636055,4313582,3.0202128649247905e-05,4.602229127504443e-05
625,46,Luetta Stern,11,1600,7546,4313582,3.617436389122467e-05,5.261725656905407e-05
2136,46,Maisie Castro,13,1600,11005,4313582,9.103714679754598e-05,0.00012666037815310744
1892,46,Molly Champion,18,1600,19388,4313582,0.000173472259105704,0.000231296345474272
245,46,Andreas Poirier,13,1600,12820,4313582,0.0004197488308224236,0.0005372785034527022
904,46,Dann Rivers,14,1600,15202,4313582,0.0007448192641785612,0.0009167006328351522
1096,46,Shayla Bowie,12,1600,12453,4313582,0.0009922963888186725,0.0011760549793406489
591,46,Mahalia Andrade,20,1600,29818,4313582,0.0047990113077551804,0.005484584351720207
2302,46,Cliff Creech,14,1600,25267,4313582,0.054228626161145634,0.059838484039884836
2299,46,Delia Shockley,11,1600,19187,4313582,0.05835453918868443,0.0622448418012634
747,46,Garret Jacobsen,11,1600,35618,4313582,0.668881329434978,0.6904581465135257
2087,46,Cyrus Ramey,40,1600,128650,4313582,0.8565954229085779,0.8565954229085779
