,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1170,11,Loren Krueger,402,9366,7975,4313582,0.0,0.0
596,11,Yevette Tatum,280,9366,4220,4313582,1.2050092036761664e-307,8.736316726652207e-306
338,11,Lenna Muniz,77,9366,135,4313582,6.916963554304078e-170,3.343199051246971e-168
1863,11,Huey Staples,124,9366,1377,4313582,1.389582114010324e-154,5.037235163287424e-153
274,11,Carolynn Dozier,72,9366,654,4313582,9.884418700647255e-98,2.866481423187704e-96
381,11,Tanesha Paige,115,9366,3514,4313582,3.603895444942671e-93,8.709413991944788e-92
2053,11,Blanca Medley,67,9366,723,4313582,6.310330053319166e-86,1.3071397967589702e-84
625,11,Luetta Stern,142,9366,7546,4313582,1.5159845766551204e-82,2.747722045187406e-81
305,11,Minh Beverly,137,9366,11604,4313582,1.4249334244508584e-55,2.295726072726383e-54
909,11,Dolly Bragg,170,9366,19572,4313582,2.83892309595068e-50,4.116438489128486e-49
678,11,Kiera Flood,177,9366,23624,4313582,8.800674828705595e-44,1.1600889546930102e-42
1227,11,Gillian Dietz,44,9366,1244,4313582,6.986486339517275e-39,8.442004326916707e-38
227,11,Irvin Solomon,29,9366,540,4313582,6.440554182158867e-32,7.183695049331045e-31
369,11,Lanelle Mcdonald,78,9366,7038,4313582,6.832447362322401e-31,7.076463339548201e-30
599,11,Dwain Mcmillian,77,9366,6913,4313582,1.1510904751399141e-30,1.1127207926352503e-29
1426,11,Alethia Milton,162,9366,28732,4313582,1.2490129533159918e-26,1.1319179889426176e-25
355,11,Summer Eubanks,60,9366,5358,4313582,1.5386726278088366e-24,1.3123972413663607e-23
538,11,Cheryle Hinds,32,9366,1331,4313582,7.743053481920962e-24,6.23745974932522e-23
1530,11,Duncan Zepeda,56,9366,4937,4313582,2.5305008319802703e-23,1.9311716875638904e-22
1597,11,Barbie Stanley,14,9366,126,4313582,9.125525691585308e-22,6.616006126399349e-21
1871,11,Bree Valencia,29,9366,1290,4313582,4.807788873106414e-21,3.319663745716333e-20
2027,11,Mitchell Ray,18,9366,365,4313582,2.9633989767942517e-20,1.9531493256143933e-19
797,11,Marti Longoria,13,9366,126,4313582,5.631394620716527e-20,3.5502270434952013e-19
1356,11,Dannielle Gates,25,9366,1116,4313582,1.8164048956949384e-18,1.0974112911490254e-17
23,11,Korey Battle,34,9366,2338,4313582,2.7531240550105106e-18,1.596811951906096e-17
1096,11,Shayla Bowie,82,9366,12453,4313582,3.606568987017575e-18,2.0113557812213402e-17
580,11,Samual David,25,9366,1304,4313582,7.342177923498299e-17,3.943021477434271e-16
2130,11,Sina Donaldson,106,9366,20065,4313582,2.9216048150577697e-16,1.5129739220834878e-15
1132,11,Ladonna Gifford,32,9366,2650,4313582,4.4164338562872e-15,2.2082169281435998e-14
2302,11,Cliff Creech,119,9366,25267,4313582,1.5319829572712447e-14,7.404584293477682e-14
934,11,Cris Jernigan,22,9366,1330,4313582,8.112156035876764e-14,3.7943955651681633e-13
112,11,Coralee Mcrae,22,9366,1371,4313582,1.5069421401015278e-13,6.828331572335048e-13
884,11,Kristin Vernon,63,9366,10096,4313582,1.9505575559523823e-13,8.570631685245316e-13
324,11,Rolf Diggs,57,9366,8716,4313582,3.7279877823393736e-13,1.5898771424682623e-12
190,11,Kaila Parrott,40,9366,4767,4313582,4.4902258270431813e-13,1.8602364140607465e-12
1542,11,Lala Regan,17,9366,807,4313582,6.104294552305004e-13,2.4586741946784047e-12
477,11,Randall Dubose,34,9366,3592,4313582,7.330566417899141e-13,2.8727895421496635e-12
1503,11,Usha Moya,12,9366,377,4313582,4.602466294230325e-12,1.7562042438510448e-11
117,11,Cythia Riddick,14,9366,599,4313582,9.98333910601163e-12,3.711754283004324e-11
91,11,Breana Crowell,17,9366,988,4313582,1.6677225091983494e-11,6.045494095844017e-11
2136,11,Maisie Castro,62,9366,11005,4313582,1.9683991518390652e-11,6.961411634552791e-11
2309,11,Jared Kinsey,14,9366,647,4313582,2.917293138566005e-11,1.0071607264096921e-10
2029,11,Alla Richey,15,9366,792,4313582,4.879301436064826e-11,1.6079516096122722e-10
58,11,Somer Crum,15,9366,791,4313582,4.790445946911341e-11,1.6079516096122722e-10
591,11,Mahalia Andrade,122,9366,29818,4313582,6.12623209565546e-11,1.974008119711204e-10
1453,11,Wilma Pruitt,26,9366,2590,4313582,6.610384668097841e-11,2.0837082105960584e-10
1101,11,Consuelo Hutton,13,9366,620,4313582,1.8496125305874582e-10,5.706251424152797e-10
2200,11,Yee Hahn,47,9366,7613,4313582,2.139293493873751e-10,6.462449096076956e-10
1762,11,Treena Kern,19,9366,1475,4313582,2.2827145926157372e-10,6.754971753658813e-10
1389,11,Kimiko Burnette,17,9366,1174,4313582,2.608331303294477e-10,7.564160779553982e-10
1288,11,Jc Barnard,23,9366,2210,4313582,3.299228242710944e-10,9.380158729276214e-10
941,11,Clifford Richard,34,9366,4600,4313582,5.321886807544328e-10,1.4839876674883222e-09
769,11,Chery Agee,23,9366,2273,4313582,5.707281126746843e-10,1.5530797191485257e-09
2028,11,Florene Talbot,11,9366,451,4313582,5.783883092001407e-10,1.5530797191485257e-09
1724,11,Jeannette Youngblood,24,9366,2493,4313582,7.143828072828284e-10,1.8833728555638202e-09
