,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
392,20,Kaye Randall,1575,159308,2782,4313582,0.0,0.0
536,20,Benjamin Welch,2287,159308,4108,4313582,0.0,0.0
1084,20,Otto Goldsmith,1662,159308,2987,4313582,0.0,0.0
1093,20,Yoko Snyder,1524,159308,2793,4313582,0.0,0.0
1950,20,Darlena Cardwell,1975,159308,3644,4313582,0.0,0.0
1135,20,Luanna Flood,2488,159308,4537,4313582,0.0,0.0
419,20,Carson Mayer,1709,159308,3115,4313582,0.0,0.0
414,20,Magdalen Tuttle,1681,159308,3067,4313582,0.0,0.0
828,20,Gema Curry,1915,159308,3444,4313582,0.0,0.0
388,20,Frank Hawk,2228,159308,4013,4313582,0.0,0.0
1170,20,Loren Krueger,1259,159308,7975,4313582,0.0,0.0
2048,20,Melvina Hurst,1503,159308,1556,4313582,0.0,0.0
362,20,Bibi Galindo,1994,159308,3572,4313582,0.0,0.0
350,20,Arianne Fountain,2182,159308,4090,4313582,0.0,0.0
1599,20,Syble Shuler,1707,159308,3059,4313582,0.0,0.0
331,20,Lory Benjamin,259,159308,291,4313582,0.0,0.0
1591,20,Aubrey Hopkins,1536,159308,1619,4313582,0.0,0.0
1571,20,Lorrie Shipley,1887,159308,3374,4313582,0.0,0.0
263,20,Gwenda Armstrong,887,159308,1533,4313582,0.0,0.0
2142,20,Myriam Glover,1696,159308,3053,4313582,0.0,0.0
544,20,Sharie Brenner,3028,159308,4222,4313582,0.0,0.0
1888,20,Brigida Ambrose,1517,159308,2712,4313582,0.0,0.0
1884,20,Ilene Scott,1634,159308,3062,4313582,0.0,0.0
1688,20,Marjory Robinson,1562,159308,2846,4313582,0.0,0.0
782,20,Hana Crouch,1953,159308,3573,4313582,0.0,0.0
1743,20,Kimberely Hutchison,1538,159308,2771,4313582,0.0,0.0
1729,20,Suzette Pace,1649,159308,3003,4313582,0.0,0.0
747,20,Garret Jacobsen,3781,159308,35618,4313582,0.0,0.0
729,20,Phuong Gilbert,1540,159308,2743,4313582,0.0,0.0
1789,20,Tamesha Blanco,1521,159308,2704,4313582,0.0,0.0
1716,20,Amee Lee,2590,159308,4825,4313582,0.0,0.0
702,20,Liana Barrett,2393,159308,4347,4313582,0.0,0.0
1794,20,Kandis Funk,1832,159308,3332,4313582,0.0,0.0
209,20,Karma Nichols,1741,159308,3272,4313582,0.0,0.0
690,20,Tracey Lackey,1838,159308,3410,4313582,0.0,0.0
934,20,Cris Jernigan,893,159308,1330,4313582,0.0,0.0
1849,20,Kaye Combs,1614,159308,3005,4313582,0.0,0.0
1700,20,Juli Mcmahan,2216,159308,4357,4313582,0.0,0.0
614,20,Vernia Sousa,1534,159308,2772,4313582,0.0,0.0
613,20,Malia Stover,2195,159308,3945,4313582,0.0,0.0
598,20,Judie Friedman,1836,159308,3372,4313582,0.0,0.0
596,20,Yevette Tatum,1417,159308,4220,4313582,0.0,0.0
997,20,Ashleigh Mccain,1795,159308,3303,4313582,0.0,0.0
580,20,Samual David,743,159308,1304,4313582,0.0,0.0
671,20,Erminia Helms,1889,159308,3607,4313582,0.0,0.0
1502,20,Heather Huddleston,2198,159308,3997,4313582,0.0,0.0
857,20,Jenelle Pierce,799,159308,1430,4313582,0.0,0.0
15,20,Louanne Finn,1631,159308,3059,4313582,0.0,0.0
1372,20,Tiffanie Chu,2701,159308,2809,4313582,0.0,0.0
40,20,Tomi Stubbs,1593,159308,2869,4313582,0.0,0.0
2285,20,Jestine Flynn,3226,159308,3412,4313582,0.0,0.0
124,20,Lindsey Stanford,1791,159308,3383,4313582,0.0,0.0
17,20,Gisela Barnard,2297,159308,4253,4313582,0.0,0.0
65,20,Shaunte Easley,2382,159308,4364,4313582,0.0,0.0
869,20,Shawnee Seals,244,159308,269,4313582,4.041413e-318,3.7034034e-317
207,20,Rhiannon Parsons,278,159308,372,4313582,1.655971059443e-312,1.490373953499e-311
1364,20,Carmelo Hatcher,326,159308,564,4313582,5.331510056862657e-308,4.714177313436455e-307
636,20,Maragaret Cuellar,443,159308,1774,4313582,7.282622829796186e-227,6.328348114167721e-226
2192,20,Thresa Tracy,681,159308,4238,4313582,6.697079773065857e-226,5.720895263771512e-225
479,20,Ramona Paul,409,159308,1502,4313582,2.4986898236252472e-225,2.0988994518452079e-224
1230,20,Maia Coffman,645,159308,3867,4313582,3.944601626270922e-223,3.259146261705811e-222
957,20,Mariam Lund,1566,159308,17687,4313582,3.8164711496711614e-213,3.1024217087649444e-212
1492,20,Tracy Pennington,643,159308,4144,4313582,4.215784936686406e-205,3.372627949349125e-204
2206,20,Colin Kerns,278,159308,730,4313582,1.670539628224927e-198,1.31554995722713e-197
914,20,Colene Echols,297,159308,887,4313582,5.499468999948339e-193,4.2642036553445576e-192
370,20,Ona Hutchins,135,159308,139,4313582,5.433340280941398e-190,4.149096214537067e-189
1333,20,Felipa Wheeler,391,159308,1680,4313582,1.040049682050895e-188,7.823657309755987e-188
1538,20,Jaye Velasco,1162,159308,12207,4313582,4.3479353291897516e-182,3.222587361634757e-181
1974,20,Pasty Rock,560,159308,3571,4313582,3.8089465489374196e-181,2.7821870444412456e-180
1771,20,Vicente Corbett,246,159308,659,4313582,1.5527780972928155e-173,1.1180002300508271e-172
1792,20,Kelvin Swanson,333,159308,1316,4313582,3.612851889935231e-173,2.56461598947515e-172
1886,20,Ruthe Ponce,121,159308,126,4313582,1.3771258772105226e-168,9.63988114047366e-168
2251,20,Kiyoko Mckinnon,316,159308,1229,4313582,1.072807323255785e-166,7.406779327683774e-166
1558,20,Page Wetzel,240,159308,661,4313582,4.7157209244979e-166,3.2117883053337047e-165
1752,20,Stanton Dooley,281,159308,959,4313582,4.3150117251065195e-165,2.899687879271581e-164
1535,20,Jasper Varner,226,159308,598,4313582,4.398630521415047e-161,2.916986556306821e-160
1702,20,Alethia Fritz,120,159308,139,4313582,4.104367902075105e-152,2.686495354085523e-151
1266,20,Vergie Seymour,219,159308,611,4313582,2.1720500424973267e-150,1.4034784889982727e-149
2098,20,Ok Barrow,108,159308,116,4313582,2.4348375108050464e-146,1.5533646904376498e-145
86,20,Kristian Block,605,159308,4920,4313582,7.56837760287975e-144,4.768077889814242e-143
46,20,Edelmira Worrell,118,159308,150,4313582,1.2468742929298223e-139,7.758328933785561e-139
958,20,Suanne Wang,260,159308,1007,4313582,3.809647133452549e-138,2.3415392137318104e-137
1597,20,Barbie Stanley,100,159308,126,4313582,1.2590509099064373e-119,7.645321187865595e-119
234,20,Daine Morgan,600,159308,5615,4313582,1.0429769044367505e-115,6.2578614266205035e-115
1997,20,Erin Chambers,146,159308,377,4313582,5.787748005086333e-107,3.43179411125119e-106
524,20,Maryanna Croft,292,159308,1931,4313582,8.384807064541652e-92,4.913886930847666e-91
63,20,Fritz Vann,616,159308,7128,4313582,4.332706905645783e-81,2.5099819315465227e-80
1161,20,Cathrine Cameron,173,159308,806,4313582,3.6699715884575054e-79,2.1018928188438441e-78
2141,20,Eleonore Daugherty,307,159308,2499,4313582,4.031338904784014e-74,2.2829155146192617e-73
261,20,Lawerence Carrasco,128,159308,483,4313582,6.1042997445771046e-71,3.4184078569631784e-70
2128,20,Woodrow Mcelroy,313,159308,2684,4313582,3.59074592344201e-70,1.9887208191371134e-69
153,20,Tona Pool,102,159308,319,4313582,5.75640278619128e-66,3.1535076133047886e-65
2228,20,Fe Jarrett,943,159308,14605,4313582,9.021173921093695e-59,4.8888942540120666e-58
2053,20,Blanca Medley,137,159308,723,4313582,2.777090098540874e-56,1.4889929890048943e-55
23,20,Korey Battle,259,159308,2338,4313582,3.128841360360786e-54,1.6599326796019327e-53
1227,20,Gillian Dietz,176,159308,1244,4313582,4.024386400300025e-52,2.1128028601575132e-51
429,20,Jenny Rowe,55,159308,123,4313582,2.324573353189347e-46,1.2078195567086916e-45
538,20,Cheryle Hinds,167,159308,1331,4313582,1.2771878846502446e-42,6.568394835344115e-42
78,20,Lyndia Ragsdale,156,159308,1230,4313582,1.5303602610649859e-40,7.790924965421746e-40
1603,20,Kendra Patton,53,159308,145,4313582,3.880442127242766e-39,1.9557428321303542e-38
112,20,Coralee Mcrae,159,159308,1371,4313582,1.5144600582475793e-36,7.557305637195842e-36
1689,20,Ayako Kidd,133,159308,1033,4313582,1.3330269416108605e-35,6.586721358547781e-35
1389,20,Kimiko Burnette,143,159308,1174,4313582,2.0389176376671378e-35,9.976839702759586e-35
1526,20,Elaine Delaney,109,159308,731,4313582,2.7269291587960397e-35,1.32151182310885e-34
1503,20,Usha Moya,76,159308,377,4313582,2.7652175217560162e-34,1.3273044104428878e-33
2209,20,Shera Lacey,122,159308,1024,4313582,1.152051000931677e-29,5.477676457260049e-29
58,20,Somer Crum,104,159308,791,4313582,4.1332679679917744e-29,1.94688509894192e-28
1923,20,Agripina Slade,57,159308,253,4313582,5.089343084204894e-29,2.3750267726289505e-28
657,20,Jackson Koenig,166,159308,1720,4313582,1.221338328114955e-28,5.64728915018291e-28
1478,20,Rocio Gates,178,159308,1975,4313582,4.469689114569177e-27,2.0479302852207866e-26
407,20,Shellie Blount,282,159308,3859,4313582,1.5182921296889044e-26,6.893866967236107e-26
91,20,Breana Crowell,113,159308,988,4313582,3.897492164492792e-26,1.7538714740217567e-25
1495,20,Nga Hickman,97,159308,768,4313582,5.756911251568958e-26,2.567684310434296e-25
599,20,Dwain Mcmillian,427,159308,6913,4313582,4.120355304147887e-24,1.8216307660443288e-23
2029,20,Alla Richey,95,159308,792,4313582,7.983552554391105e-24,3.4988786847070584e-23
1277,20,Keturah Richardson,205,159308,2667,4313582,2.4724001851846206e-22,1.074215252873318e-21
1961,20,Yvonne Pelletier,109,159308,1250,4313582,2.021302530108705e-16,8.707149360468268e-16
1140,20,Fumiko Landrum,75,159308,714,4313582,4.617697299254151e-16,1.9723046091729595e-15
107,20,Sage Vaughan,98,159308,1148,4313582,2.089215267260654e-14,8.848441131927477e-14
