,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1195,6,Erwin Oleary,41,1550,4949,4313582,2.0220703471605232e-42,6.470625110913674e-41
305,6,Minh Beverly,50,1550,11604,4313582,2.0624267544923627e-37,3.29988280718778e-36
2313,6,Camelia Pressley,33,1550,4867,4313582,7.218408801332982e-32,7.699636054755181e-31
918,6,Ahmad Hess,26,1550,2258,4313582,1.0360608021179179e-31,8.288486416943343e-31
274,6,Carolynn Dozier,17,1550,654,4313582,4.3100111269335605e-28,2.7584071212374788e-27
1009,6,Blythe Leslie,11,1550,217,4313582,6.930803066587348e-23,3.696428302179919e-22
1437,6,Shena Isaac,12,1550,933,4313582,6.999919878431982e-17,3.1999633729974775e-16
2077,6,Vanda Augustine,22,1550,5907,4313582,1.410662223272261e-16,5.642648893089044e-16
1906,6,Leanora Dill,34,1550,17499,4313582,1.4525706586117905e-15,5.049404318786828e-15
747,6,Garret Jacobsen,49,1550,35618,4313582,1.735732734582972e-15,5.049404318786828e-15
1434,6,Alva Mcnamara,27,1550,10718,4313582,1.6254573269196197e-15,5.049404318786828e-15
889,6,Youlanda Herbert,11,1550,977,4313582,4.76977045929556e-15,1.2719387891454827e-14
625,6,Luetta Stern,22,1550,7546,4313582,2.2839302122187394e-14,5.621982060846128e-14
1885,6,Kiara Lofton,12,1550,2035,4313582,1.28747994598643e-12,2.94281130511184e-12
355,6,Summer Eubanks,17,1550,5358,4313582,3.022219036317295e-12,6.44740061081023e-12
678,6,Kiera Flood,34,1550,23624,4313582,6.626174837625699e-12,1.3252349675251398e-11
544,6,Sharie Brenner,15,1550,4222,4313582,8.304068824675364e-12,1.563118837585951e-11
528,6,Veta Flores,11,1550,2871,4313582,1.1112214327214573e-09,1.975504769282591e-09
1170,6,Loren Krueger,16,1550,7975,4313582,1.047413905852292e-08,1.7640655256459654e-08
158,6,Catina Lovett,12,1550,5100,4313582,7.394092455141271e-08,1.1830547928226033e-07
1994,6,Breanne Emerson,12,1550,5231,4313582,9.85315896274999e-08,1.5014337467047605e-07
599,6,Dwain Mcmillian,13,1550,6913,4313582,3.7105660088797465e-07,5.397186922006904e-07
2071,6,Morris Stovall,18,1550,14807,4313582,3.173664845441338e-06,4.41553369800534e-06
2299,6,Delia Shockley,21,1550,19187,4313582,3.313838261488379e-06,4.418451015317839e-06
884,6,Kristin Vernon,12,1550,10096,4313582,0.00010456923534054083,0.00013384862123589226
763,6,Ashton Hardin,31,1550,49527,4313582,0.0014261875597677272,0.001755307765867972
591,6,Mahalia Andrade,15,1550,29818,4313582,0.07741276294798738,0.09174845979020727
341,6,Malcolm Crook,240,1550,636055,4313582,0.19537507525331294,0.22328580028950049
2171,6,Ernesto Woodward,11,1550,25471,4313582,0.21145005597459532,0.23332419969610518
1426,6,Alethia Milton,12,1550,28732,4313582,0.23953573817368795,0.25550478738526716
2134,6,Irving Langston,11,1550,35497,4313582,0.6223253439861696,0.6424003550824976
2087,6,Cyrus Ramey,26,1550,128650,4313582,0.9992429682074122,0.9992429682074122
