,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
341,54,Malcolm Crook,1395,3887,636055,4313582,1.2055600656770033e-233,4.2194602298695114e-232
1320,54,Rocio Escobedo,263,3887,20109,4313582,8.843100191744201e-207,1.5475425335552352e-205
118,54,Cherlyn Garland,98,3887,2147,4313582,1.223917155200665e-130,1.4279033477341092e-129
1854,54,Dinah Horner,73,3887,1631,4313582,1.7051112377861847e-97,1.4919723330629117e-96
2087,54,Cyrus Ramey,391,3887,128650,4313582,2.1039092068969566e-94,1.4727364448278697e-93
763,54,Ashton Hardin,174,3887,49527,4313582,2.1634946718033827e-50,1.2620385585519733e-49
336,54,Charissa Wynn,22,3887,656,4313582,7.987507555022934e-29,3.9937537775114667e-28
86,54,Kristian Block,41,3887,4920,4313582,9.971894116945237e-27,4.3627036761635416e-26
872,54,Alexander Ly,26,3887,4430,4313582,2.9782044055018654e-14,1.1581906021396144e-13
2059,54,Marilu Tucker,51,3887,17491,4313582,3.8561786411081035e-13,1.3496625243878362e-12
920,54,Angelita Roe,25,3887,5129,4313582,5.125997614387992e-12,1.6309992409416338e-11
1226,54,Crysta Greene,26,3887,6140,4313582,4.7176830697153195e-11,1.3759908953336348e-10
1785,54,Genia Mosher,34,3887,10148,4313582,5.3744216439354867e-11,1.4469596733672463e-10
500,54,Cecily Brantley,29,3887,8618,4313582,9.863156383542435e-10,2.4657890958856087e-09
396,54,Kenyatta Hoff,20,3887,4994,4313582,1.34070162300198e-08,3.12830378700462e-08
324,54,Rolf Diggs,26,3887,8716,4313582,6.787103525181745e-08,1.4846788961335066e-07
678,54,Kiera Flood,46,3887,23624,4313582,9.349294395552078e-07,1.924854728496016e-06
3,54,Donnette Sewell,20,3887,7010,4313582,3.0542049162563227e-06,5.938731781609517e-06
1368,54,Tessie Hankins,15,3887,4954,4313582,1.7920377365396e-05,3.301122146257158e-05
407,54,Shellie Blount,12,3887,3859,4313582,6.973913024051426e-05,0.00012204347792089995
1421,54,Concha Mckinley,11,3887,3424,4313582,9.070394891379043e-05,0.0001511732481896507
2134,54,Irving Langston,52,3887,35497,4313582,0.0003875761402769086,0.000616598404985991
591,54,Mahalia Andrade,45,3887,29818,4313582,0.00046461276264001265,0.0007070194214087149
1146,54,Lurlene Priest,12,3887,6184,4313582,0.004891969990194716,0.007134122902367293
904,54,Dann Rivers,21,3887,15202,4313582,0.0232558075111831,0.032558130515656335
340,54,Yung Bean,11,3887,7972,4313582,0.06182164228674542,0.0832214415398496
884,54,Kristin Vernon,13,3887,10096,4313582,0.07854052736641316,0.10181179473423928
2136,54,Maisie Castro,11,3887,11005,4313582,0.2935770747444427,0.3669713434305534
909,54,Dolly Bragg,18,3887,19572,4313582,0.4036788462540937,0.4871986075480441
1426,54,Alethia Milton,26,3887,28732,4313582,0.4395329025049832,0.5127883862558138
2130,54,Sina Donaldson,17,3887,20065,4313582,0.5391699749177894,0.6087402942620204
2081,54,Vannessa Holman,12,3887,16086,4313582,0.6890088560766998,0.7536034363338905
1892,54,Molly Champion,11,3887,19388,4313582,0.9312478446765862,0.958637487167074
2299,54,Delia Shockley,11,3887,19187,4313582,0.9256483116270624,0.958637487167074
2302,54,Cliff Creech,14,3887,25267,4313582,0.9660583001362909,0.9660583001362909
