,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
341,35,Malcolm Crook,1287,4865,636055,4313582,6.640139895612131e-100,5.5113161133580684e-98
1320,35,Rocio Escobedo,173,4865,20109,4313582,1.0081476456727967e-91,4.183812729542106e-90
1468,35,Briana Lugo,51,4865,3766,4313582,5.217197446128461e-38,1.4434246267622076e-36
872,35,Alexander Ly,54,4865,4430,4313582,9.151860938297432e-38,1.899011144696717e-36
920,35,Angelita Roe,57,4865,5129,4313582,1.3776207570725078e-37,2.286850456740363e-36
1368,35,Tessie Hankins,51,4865,4954,4313582,2.408215602518166e-32,3.3313649168167962e-31
713,35,Bernetta Reilly,16,4865,103,4313582,7.884110021595955e-32,9.34830188274949e-31
324,35,Rolf Diggs,64,4865,8716,4313582,1.5530200431368125e-31,1.611258294754443e-30
3,35,Donnette Sewell,53,4865,7010,4313582,3.997456636973378e-27,3.6865433429865594e-26
500,35,Cecily Brantley,57,4865,8618,4313582,4.059073446529626e-26,3.3690309606195893e-25
2087,35,Cyrus Ramey,283,4865,128650,4313582,1.7553709451190648e-25,1.3245071676807489e-24
396,35,Kenyatta Hoff,42,4865,4994,4313582,9.797360755703337e-24,6.776507856028142e-23
1785,35,Genia Mosher,58,4865,10148,4313582,1.9502311103941812e-23,1.2451475550978233e-22
1135,35,Luanna Flood,38,4865,4537,4313582,1.1884348665148874e-21,7.045720994338262e-21
1884,35,Ilene Scott,32,4865,3062,4313582,1.8701854476833173e-21,1.0348359477181022e-20
65,35,Shaunte Easley,36,4865,4364,4313582,1.9843236333357262e-20,1.0293678847929079e-19
1453,35,Wilma Pruitt,28,4865,2590,4313582,1.7589467363377814e-19,8.587798771531521e-19
613,35,Malia Stover,33,4865,3945,4313582,4.105975801979031e-19,1.793663113496103e-18
690,35,Tracey Lackey,31,4865,3410,4313582,3.9776874606385276e-19,1.793663113496103e-18
209,35,Karma Nichols,28,4865,3272,4313582,7.643588351650111e-17,3.172089165934796e-16
1589,35,Annetta Hightower,20,4865,1600,4313582,7.329465365362888e-16,2.8968839301196177e-15
1700,35,Juli Mcmahan,30,4865,4357,4313582,2.4819338808698167e-15,9.363659641463398e-15
1084,35,Otto Goldsmith,25,4865,2987,4313582,4.4194226250645295e-15,1.5948351212189388e-14
782,35,Hana Crouch,27,4865,3573,4313582,5.242311604763914e-15,1.8129660966475202e-14
1716,35,Amee Lee,31,4865,4825,4313582,5.97732860513139e-15,1.9844730969036213e-14
1794,35,Kandis Funk,26,4865,3332,4313582,7.236225098526139e-15,2.310025704529498e-14
1502,35,Heather Huddleston,28,4865,3997,4313582,1.1852844727814721e-14,3.6436522681800813e-14
392,35,Kaye Randall,23,4865,2782,4313582,5.883434029861035e-14,1.7440179445659498e-13
40,35,Tomi Stubbs,22,4865,2869,4313582,8.492507745694812e-13,2.430614285836791e-12
1789,35,Tamesha Blanco,21,4865,2704,4313582,1.980171276279275e-12,5.478473864372661e-12
388,35,Frank Hawk,25,4865,4013,4313582,3.254242723918493e-12,8.712972454362416e-12
828,35,Gema Curry,23,4865,3444,4313582,4.950479547520794e-12,1.2840306326382058e-11
1291,35,Jessi Sorenson,23,4865,3656,4313582,1.6621892990212858e-11,4.180657933902022e-11
1599,35,Syble Shuler,21,4865,3059,4313582,2.0651855838322053e-11,4.950904539524394e-11
1571,35,Lorrie Shipley,22,4865,3374,4313582,2.0877308299199254e-11,4.950904539524394e-11
614,35,Vernia Sousa,20,4865,2772,4313582,2.2814890602480177e-11,5.260099777794041e-11
350,35,Arianne Fountain,24,4865,4090,4313582,2.8195325437383542e-11,6.158452661323248e-11
1421,35,Concha Mckinley,22,4865,3424,4313582,2.7789004295951958e-11,6.158452661323248e-11
419,35,Carson Mayer,21,4865,3115,4313582,2.903464388522846e-11,6.179167801215287e-11
536,35,Benjamin Welch,23,4865,4108,4313582,1.6949364329118507e-10,3.5169930982920903e-10
1093,35,Yoko Snyder,19,4865,2793,4313582,1.774243120061077e-10,3.591760462562668e-10
1488,35,Shay Novak,11,4865,797,4313582,2.3372067544965673e-10,4.618765729124169e-10
1689,35,Ayako Kidd,12,4865,1033,4313582,3.686911146936131e-10,7.116595934783694e-10
2200,35,Yee Hahn,31,4865,7613,4313582,6.64951913302975e-10,1.2543411091851572e-09
598,35,Judie Friedman,20,4865,3372,4313582,7.474828749678627e-10,1.3786906360518356e-09
671,35,Erminia Helms,20,4865,3607,4313582,2.4057316540701147e-09,4.34077668016999e-09
702,35,Liana Barrett,22,4865,4347,4313582,2.550774003756913e-09,4.50455834706008e-09
2059,35,Marilu Tucker,50,4865,17491,4313582,2.7479091193482393e-09,4.751592852206331e-09
997,35,Ashleigh Mccain,19,4865,3303,4313582,2.98639967996096e-09,5.058595376260402e-09
2209,35,Shera Lacey,11,4865,1024,4313582,3.810550501867966e-09,6.325513833100823e-09
124,35,Lindsey Stanford,19,4865,3383,4313582,4.433522676085701e-09,7.215340825786533e-09
1688,35,Marjory Robinson,17,4865,2846,4313582,9.348217860333509e-09,1.4921193892455407e-08
362,35,Bibi Galindo,19,4865,3572,4313582,1.0794124499289307e-08,1.690400629133986e-08
15,35,Louanne Finn,17,4865,3059,4313582,2.747698640977865e-08,4.2233145777993107e-08
1950,35,Darlena Cardwell,18,4865,3644,4313582,7.400835988923404e-08,1.1168534310557136e-07
1729,35,Suzette Pace,16,4865,3003,4313582,1.1311633506262476e-07,1.6765456803924743e-07
1888,35,Brigida Ambrose,15,4865,2712,4313582,1.530955223486808e-07,2.1908497163690526e-07
414,35,Magdalen Tuttle,16,4865,3067,4313582,1.5150857603514565e-07,2.1908497163690526e-07
1743,35,Kimberely Hutchison,15,4865,2771,4313582,2.0328209482224755e-07,2.859731164448567e-07
835,35,Elfrieda Miranda,31,4865,10166,4313582,4.5271501834716363e-07,6.262557753802431e-07
1396,35,Carin Bassett,13,4865,2429,4313582,1.1687732879914552e-06,1.590298080381816e-06
670,35,Della Donnelly,24,4865,7235,4313582,1.5762211430675786e-06,2.110102497977565e-06
