,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
15,26,Louanne Finn,43,8765,3059,4313582,5.24271651617673e-23,2.2241827644386126e-22
671,26,Erminia Helms,46,8765,3607,4313582,1.0049195570402987e-22,4.13790405840123e-22
702,26,Liana Barrett,50,8765,4347,4313582,1.4930200072631637e-22,5.972080029052655e-22
1309,26,Damaris Sewell,36,8765,2127,4313582,2.654800687955618e-22,1.0324224897605182e-21
114,26,Kena Jernigan,27,8765,1033,4313582,3.160406420176751e-22,1.195829456283095e-21
614,26,Vernia Sousa,40,8765,2772,4313582,5.547159605522582e-22,2.043690380982004e-21
1724,26,Jeannette Youngblood,38,8765,2493,4313582,8.007790615657912e-22,2.8745915030566863e-21
1502,26,Heather Huddleston,47,8765,3997,4313582,9.91918850026811e-22,3.4717159750938386e-21
1794,26,Kandis Funk,43,8765,3332,4313582,1.3497022309411525e-21,4.608739325164911e-21
1688,26,Marjory Robinson,40,8765,2846,4313582,1.4230634037768517e-21,4.743544679256173e-21
1146,26,Lurlene Priest,58,8765,6184,4313582,1.6846819339671897e-21,5.485010947800152e-21
2087,26,Cyrus Ramey,422,8765,128650,4313582,5.5670953397449506e-21,1.771348517191575e-20
1084,26,Otto Goldsmith,40,8765,2987,4313582,7.935068927372652e-21,2.468688110738158e-20
1849,26,Kaye Combs,40,8765,3005,4313582,9.814095960917689e-21,2.9868987707140794e-20
1571,26,Lorrie Shipley,42,8765,3374,4313582,1.415143717423587e-20,4.215321711474515e-20
2142,26,Myriam Glover,40,8765,3053,4313582,1.7172739301291487e-20,5.001530673946571e-20
536,26,Benjamin Welch,46,8765,4108,4313582,1.7505357358812997e-20,5.001530673946571e-20
690,26,Tracey Lackey,42,8765,3410,4313582,2.0864723691865806e-20,5.842122633722425e-20
2030,26,Kenda Sample,30,8765,1709,4313582,1.8826275494632777e-19,5.167997194605076e-19
388,26,Frank Hawk,44,8765,4013,4313582,2.3556375278642124e-19,6.342101036557495e-19
1540,26,Queenie Moffett,53,8765,5874,4313582,3.98729932843495e-19,1.0532488792092321e-18
729,26,Phuong Gilbert,36,8765,2743,4313582,1.0373656735184597e-18,2.689466560973784e-18
209,26,Karma Nichols,39,8765,3272,4313582,1.222003231721184e-18,3.1105536807448323e-18
1789,26,Tamesha Blanco,35,8765,2704,4313582,4.5109661962559296e-18,1.1277415490639824e-17
40,26,Tomi Stubbs,35,8765,2869,4313582,2.789515012753671e-17,6.851440382201998e-17
1743,26,Kimberely Hutchison,34,8765,2771,4313582,6.255697137977017e-17,1.5099958608910042e-16
392,26,Kaye Randall,34,8765,2782,4313582,7.038808783664782e-17,1.670225813072999e-16
65,26,Shaunte Easley,42,8765,4364,4313582,1.3644774739199865e-16,3.1837807724799686e-16
1280,26,Leia Mcbride,25,8765,1456,4313582,2.0809152807115728e-16,4.775871136059347e-16
1888,26,Brigida Ambrose,33,8765,2712,4313582,2.1302909648360062e-16,4.810334436726466e-16
1572,26,Evelyne Ross,21,8765,957,4313582,2.5099549543640417e-16,5.577677676364537e-16
1729,26,Suzette Pace,34,8765,3003,4313582,6.731761700471353e-16,1.4725728719781084e-15
932,26,Blondell Carney,23,8765,1270,4313582,8.476288111844939e-16,1.82566205485891e-15
77,26,Alphonso Roach,20,8765,913,4313582,1.168736779678462e-15,2.479138623560374e-15
414,26,Magdalen Tuttle,34,8765,3067,4313582,1.2473757724142464e-15,2.606456837880515e-15
1069,26,Dawn Barlow,23,8765,1306,4313582,1.5554830625206664e-15,3.202465128719019e-15
1031,26,Tamika Nickerson,13,8765,277,4313582,1.5823879696459458e-15,3.2106422572526436e-15
1093,26,Yoko Snyder,32,8765,2793,4313582,3.0357810429836794e-15,6.071562085967359e-15
1409,26,Carolee Beasley,22,8765,1214,4313582,3.158009552303052e-15,6.227061089048272e-15
1453,26,Wilma Pruitt,30,8765,2590,4313582,1.4606110305967853e-14,2.8400770039381938e-14
2299,26,Delia Shockley,94,8765,19187,4313582,2.006687421051758e-14,3.84844162941433e-14
2130,26,Sina Donaldson,96,8765,20065,4313582,4.2972122740416744e-14,8.129861058997763e-14
282,26,Tisa Roman,13,8765,380,4313582,1.1934626689249304e-13,2.2277969819932034e-13
540,26,Barbra Wilder,13,8765,436,4313582,7.592305529358826e-13,1.398582597513468e-12
699,26,Kathyrn Prater,13,8765,514,4313582,6.778362069184234e-12,1.2324294671244061e-11
1744,26,Desiree Hummel,11,8765,338,4313582,1.0177197296561989e-11,1.8266764378444593e-11
340,26,Yung Bean,46,8765,7972,4313582,3.3560318731073993e-10,5.947398256139695e-10
909,26,Dolly Bragg,83,8765,19572,4313582,5.889153288510618e-10,1.0306018254893583e-09
857,26,Jenelle Pierce,17,8765,1430,4313582,2.011037529653618e-09,3.4758673352037844e-09
907,26,Wenona Ames,15,8765,1111,4313582,2.3940418277080407e-09,4.087388486330801e-09
95,26,Ricki Hawk,11,8765,557,4313582,2.9338165979916368e-09,4.948606309865411e-09
655,26,Oneida Brewer,11,8765,615,4313582,8.743440144278929e-09,1.4572400240464883e-08
866,26,Dung Sands,16,8765,1533,4313582,3.436192341034533e-08,5.6596109146451134e-08
137,26,Leota Odonnell,20,8765,2390,4313582,4.711140912833761e-08,7.669299160427052e-08
2208,26,David Hoyt,14,8765,1259,4313582,8.663844031252953e-08,1.394181798132659e-07
858,26,Daniella Pickett,17,8765,2030,4313582,3.6329710687257524e-07,5.757978867955432e-07
2280,26,Jeremy Sykes,13,8765,1222,4313582,3.6604294232002386e-07,5.757978867955432e-07
269,26,Madge Charles,16,8765,1948,4313582,9.36805510329245e-07,1.4572530160677144e-06
195,26,Jim Nielsen,15,8765,1746,4313582,1.0380245603407444e-06,1.5969608620626836e-06
1288,26,Jc Barnard,17,8765,2210,4313582,1.1987935749533509e-06,1.8242510923203166e-06
2233,26,Lera Ortega,11,8765,983,4313582,1.2783777099121374e-06,1.9244395633085942e-06
1133,26,Alica Monroe,28,8765,5157,4313582,1.786957605625173e-06,2.661426221143875e-06
2286,26,Lindsay Bentley,36,8765,7708,4313582,2.9568830548314634e-06,4.357511870277946e-06
668,26,Creola Roberts,11,8765,1175,4313582,7.709406806871601e-06,1.1242884926687751e-05
719,26,Nia Maxwell,13,8765,1766,4313582,2.3503998347200433e-05,3.3923296583588255e-05
36,26,Bibi Daugherty,14,8765,2136,4313582,4.808221291334774e-05,6.868887559049677e-05
639,26,Danna Kenny,31,8765,7206,4313582,5.64157446963361e-05,7.97798409847177e-05
778,26,Nelson Peters,19,8765,3572,4313582,6.983928925091148e-05,9.777500495127606e-05
2302,26,Cliff Creech,80,8765,25267,4313582,7.444127598234024e-05,0.000103185927104234
1600,26,Twyla Diamond,18,8765,3474,4313582,0.00014028320534567544,0.00019254557596465257
549,26,Robt Greenberg,17,8765,3284,4313582,0.00020158445186873483,0.00027399828409342594
941,26,Clifford Richard,21,8765,4600,4313582,0.0002835104326463205,0.0003816486593315853
389,26,Tomi Slade,15,8765,2827,4313582,0.0003132451686726241,0.00041766022489683215
2200,26,Yee Hahn,29,8765,7613,4313582,0.0006603356446142502,0.0008721414174150474
946,26,Keith Lancaster,17,8765,3663,4313582,0.0007109537736965135,0.0009302198908178682
1613,26,Donette Nixon,11,8765,1929,4313582,0.0007565088334247196,0.0009806595988838956
930,26,Mauricio Mcgee,15,8765,3621,4313582,0.0038058878137166986,0.004888296274498512
328,26,Reynalda Holman,20,8765,5542,4313582,0.005930648153463812,0.007548097649863034
396,26,Kenyatta Hoff,17,8765,4994,4313582,0.016106709801500918,0.02031476911901017
1226,26,Crysta Greene,20,8765,6140,4313582,0.01682424671776702,0.021030308397208774
453,26,Blake Huber,11,8765,3060,4313582,0.02528273513120531,0.031323742640431355
2138,26,Lucile Cardwell,16,8765,5403,4313582,0.05484541824223031,0.06735402240273898
1096,26,Shayla Bowie,33,8765,12453,4313582,0.05624238588807603,0.06846899151591865
1291,26,Jessi Sorenson,11,8765,3656,4313582,0.0748540394919422,0.09034108214544749
1530,26,Duncan Zepeda,14,8765,4937,4313582,0.08479018878649813,0.1014583455564935
1785,26,Genia Mosher,25,8765,10148,4313582,0.14148386725499398,0.167862215387281
1867,26,Dirk Grady,11,8765,4193,4313582,0.15272744434242663,0.17967934628520782
625,26,Luetta Stern,18,8765,7546,4313582,0.20443672982377145,0.23850951812773338
324,26,Rolf Diggs,20,8765,8716,4313582,0.24620622496128888,0.28486670656678054
3,26,Donnette Sewell,16,8765,7010,4313582,0.2652693816187634,0.30440748710349896
2136,26,Maisie Castro,22,8765,11005,4313582,0.4743086298164393,0.5398634810918821
305,26,Minh Beverly,23,8765,11604,4313582,0.49282067734533563,0.5564104421640886
500,26,Cecily Brantley,16,8765,8618,4313582,0.5809350800085238,0.6506472896095467
308,26,Haley Fitzgerald,12,8765,6936,4313582,0.6510649024476947,0.7234054471641052
884,26,Kristin Vernon,18,8765,10096,4313582,0.6612659337225046,0.7289545726074854
678,26,Kiera Flood,38,8765,23624,4313582,0.9194363410431718,0.9901622134311081
835,26,Elfrieda Miranda,14,8765,10166,4313582,0.9186364258557852,0.9901622134311081
111,26,Raleigh Meredith,13,8765,9592,4313582,0.9192166193489222,0.9901622134311081
2071,26,Morris Stovall,16,8765,14807,4313582,0.9963623827609129,0.9999999995576907
492,26,Mariko Hayes,21,8765,30122,4313582,0.9999999954181048,0.9999999995576907
2134,26,Irving Langston,11,8765,35497,4313582,0.9999999995576907,0.9999999995576907
1605,26,Charisse Schmidt,36,8765,24974,4313582,0.9816647008634265,0.9999999995576907
591,26,Mahalia Andrade,24,8765,29818,4313582,0.9999999325873798,0.9999999995576907
763,26,Ashton Hardin,34,8765,49527,4313582,0.9999999943227108,0.9999999995576907
904,26,Dann Rivers,21,8765,15202,4313582,0.9608743796297401,0.9999999995576907
1320,26,Rocio Escobedo,15,8765,20109,4313582,0.9999970265235207,0.9999999995576907
2081,26,Vannessa Holman,19,8765,16086,4313582,0.993245846242699,0.9999999995576907
1344,26,Brianna Nance,14,8765,19984,4313582,0.9999987539194072,0.9999999995576907
