,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2087,9,Cyrus Ramey,2103,26900,128650,4313582,0.0,0.0
341,9,Malcolm Crook,6752,26900,636055,4313582,0.0,0.0
1426,9,Alethia Milton,696,26900,28732,4313582,5.570044813301885e-193,5.941381134188678e-191
1859,9,Mandy Yang,297,26900,5506,4313582,7.966668803743579e-171,6.373335042994863e-169
1320,9,Rocio Escobedo,504,26900,20109,4313582,9.107792392425664e-146,5.828987131152425e-144
842,9,Doreen Dotson,139,26900,1065,4313582,1.5703498464769296e-133,8.375199181210292e-132
1200,9,Melania Yancey,174,26900,3905,4313582,4.1508914160104663e-88,1.897550361604785e-86
454,9,Flor Mcdowell,102,26900,1484,4313582,1.5107223676716655e-70,6.042889470686662e-69
970,9,Mack Richter,79,26900,1690,4313582,6.154676930189694e-43,1.969496617660702e-41
872,9,Alexander Ly,125,26900,4430,4313582,6.078730278937612e-43,1.969496617660702e-41
1689,9,Ayako Kidd,64,26900,1033,4313582,1.4484440847403042e-42,4.213655519244521e-41
1168,9,Tyisha Ross,84,26900,2076,4313582,8.753882588063224e-41,2.3343686901501933e-39
324,9,Rolf Diggs,176,26900,8716,4313582,4.410641670694012e-40,1.0856964112477567e-38
1785,9,Genia Mosher,191,26900,10148,4313582,3.1266638131207433e-39,7.146660144275985e-38
2200,9,Yee Hahn,156,26900,7613,4313582,1.7040740303042352e-36,3.6353579313157016e-35
920,9,Angelita Roe,124,26900,5129,4313582,4.3785851893138065e-36,8.441539407878267e-35
1935,9,Martine Short,29,26900,146,4313582,4.4845678104353295e-36,8.441539407878267e-35
396,9,Kenyatta Hoff,121,26900,4994,4313582,2.3408430657430135e-35,4.161498783543135e-34
3,9,Donnette Sewell,146,26900,7010,4313582,4.821602918365765e-35,8.120594388826551e-34
821,9,Chantell Fleming,51,26900,894,4313582,9.60130563732074e-33,1.5362089019713184e-31
340,9,Yung Bean,143,26900,7972,4313582,6.675843745032259e-28,9.941131351348754e-27
2081,9,Vannessa Holman,226,26900,16086,4313582,6.834527804052269e-28,9.941131351348754e-27
599,9,Dwain Mcmillian,130,26900,6913,4313582,2.2093538656049868e-27,3.0738836391025907e-26
1398,9,Miki Brandt,30,26900,309,4313582,3.178580966744853e-27,4.238107955659804e-26
2300,9,Chanda Hearn,44,26900,850,4313582,7.13044934663247e-27,9.126975163689562e-26
190,9,Kaila Parrott,100,26900,4767,4313582,6.0276430582612395e-25,7.418637610167678e-24
2052,9,Theron Guillory,59,26900,1817,4313582,1.5925757570809915e-24,1.8874971935774713e-23
500,9,Cecily Brantley,140,26900,8618,4313582,2.0303217171636389e-23,2.3203676767584445e-22
1598,9,Trinh Meredith,33,26900,536,4313582,3.57920355475449e-23,3.9494659914532304e-22
533,9,Santiago Cisneros,92,26900,4504,4313582,2.322800607587036e-22,2.4776539814261718e-21
1273,9,Barrett Huber,57,26900,1901,4313582,4.013806904978757e-22,4.143284547074846e-21
337,9,Sylvie Ham,25,26900,297,4313582,1.4181902955958889e-21,1.418190295595889e-20
1479,9,Gwendolyn Macias,20,26900,160,4313582,2.051785913742979e-21,1.989610583023495e-20
477,9,Randall Dubose,79,26900,3592,4313582,2.236219981037537e-21,2.1046776292117997e-20
1750,9,Carrol Frazier,30,26900,531,4313582,3.1453264200842963e-20,2.8757270126484993e-19
547,9,Aldo Fagan,66,26900,2785,4313582,7.477180058958216e-20,6.646382274629525e-19
763,9,Ashton Hardin,472,26900,49527,4313582,1.2819084593648985e-18,1.10867758647775e-17
1799,9,Nydia Pyle,26,26900,444,4313582,2.8815049840769727e-18,2.4265305129069245e-17
909,9,Dolly Bragg,227,26900,19572,4313582,4.66455931319331e-18,3.8273307185175874e-17
663,9,Slyvia Dupre,64,26900,2887,4313582,6.564259895566839e-18,5.251407916453471e-17
1146,9,Lurlene Priest,101,26900,6184,4313582,1.2235226502553442e-17,9.549445075163663e-17
425,9,Ernie Travis,28,26900,571,4313582,2.036080821230147e-17,1.5512996733182072e-16
1941,9,Lang Diaz,28,26900,594,4313582,5.73360463109719e-17,4.266868562676979e-16
506,9,Annalisa Hobbs,50,26900,2020,4313582,2.5255746639037496e-16,1.8367815737481814e-15
1527,9,Camila Kay,50,26900,2035,4313582,3.3775517210059807e-16,2.4018145571598083e-15
921,9,Arden Dorman,23,26900,438,4313582,2.0944184370363096e-15,1.4569867388078677e-14
1705,9,Chun Daniels,45,26900,1776,4313582,2.8058373183022537e-15,1.9103573230994066e-14
441,9,Maira Gay,99,26900,6558,4313582,3.285873962859567e-15,2.1905826419063782e-14
1333,9,Felipa Wheeler,43,26900,1680,4313582,7.526163455272863e-15,4.915045521810849e-14
1221,9,Otis Scales,44,26900,1902,4313582,1.2646007811180915e-13,8.093444999155785e-13
1133,9,Alica Monroe,80,26900,5157,4313582,2.8611649474661344e-13,1.7952407513513e-12
1556,9,Ethan Lilly,29,26900,908,4313582,4.4703401456586526e-13,2.7509785511745553e-12
678,9,Kiera Flood,240,26900,23624,4313582,6.754508549692583e-13,4.078193841323824e-12
1028,9,Charmain Chan,82,26900,5494,4313582,1.0593940546681998e-12,6.277890694330072e-12
2251,9,Kiyoko Mckinnon,33,26900,1229,4313582,1.792238421516906e-12,1.0427568997916544e-11
1073,9,Marianela Browning,22,26900,572,4313582,4.6593614409088905e-12,2.6624922519479375e-11
334,9,Griselda James,11,26900,109,4313582,6.184099991342606e-12,3.4717754337361994e-11
23,9,Korey Battle,46,26900,2338,4313582,1.0053139167273059e-11,5.546559540564447e-11
1396,9,Carin Bassett,47,26900,2429,4313582,1.0927446927029935e-11,5.926750875677253e-11
1368,9,Tessie Hankins,74,26900,4954,4313582,1.126320290789237e-11,6.00704155087593e-11
202,9,Chere Swenson,53,26900,2967,4313582,1.2762620711778269e-11,6.695145291424666e-11
1403,9,Myrna Smallwood,34,26900,1437,4313582,2.7775144666361533e-11,1.433555853747692e-10
958,9,Suanne Wang,28,26900,1007,4313582,2.8474472721788564e-11,1.4463224239638636e-10
636,9,Maragaret Cuellar,38,26900,1774,4313582,4.3174406557785324e-11,2.1587203278892662e-10
1792,9,Kelvin Swanson,32,26900,1316,4313582,4.77435592754886e-11,2.350452148947131e-10
42,9,Georgianna Echols,45,26900,2368,4313582,5.002694374161938e-11,2.425548787472455e-10
451,9,Heather Rodriguez,25,26900,839,4313582,6.137490576443289e-11,2.931338782778884e-10
259,9,Renate Duckworth,24,26900,780,4313582,7.046709482607628e-11,3.3160985800506484e-10
1513,9,Melissia Hewitt,55,26900,3318,4313582,8.881129236409121e-11,4.10385450075627e-10
2059,9,Marilu Tucker,181,26900,17491,4313582,8.977181720404341e-11,4.10385450075627e-10
1820,9,Maggie Kennedy,19,26900,500,4313582,1.2155113740306153e-10,5.478361122391506e-10
1505,9,Thaddeus Putnam,19,26900,513,4313582,1.8995067295647605e-10,8.442252131398935e-10
1736,9,Somer Dillard,20,26900,613,4313582,6.918004285421143e-10,3.0325498237462545e-09
352,9,Vanetta Hooper,11,26900,168,4313582,9.925867059698096e-10,4.292266836626204e-09
1219,9,Lenita Pulliam,14,26900,298,4313582,1.1102378957732785e-09,4.737015021965988e-09
1352,9,Jennifer Rainey,31,26900,1432,4313582,1.516369345765948e-09,6.384713034803992e-09
1423,9,Marlene Compton,65,26900,4613,4313582,1.665951722348847e-09,6.923435729241961e-09
512,9,Sadie Wade,11,26900,179,4313582,2.0457889575569346e-09,8.392980338695117e-09
1226,9,Crysta Greene,79,26900,6140,4313582,2.295552685636177e-09,9.298441258273122e-09
1197,9,Emogene Fitzgerald,47,26900,2866,4313582,2.3330711953792728e-09,9.332284781517091e-09
2206,9,Colin Kerns,21,26900,730,4313582,2.8707230874838974e-09,1.1341128246849966e-08
1698,9,Lashaun Longoria,52,26900,3369,4313582,2.9499613903542056e-09,1.1512044450162754e-08
250,9,Alfredia Graves,31,26900,1547,4313582,9.252102615481387e-09,3.5670757071735466e-08
1134,9,Kathrin Nicholas,44,26900,2730,4313582,1.1392062688267248e-08,4.3398334050541897e-08
1623,9,Lakeesha Newcomb,49,26900,3239,4313582,1.4460044249179991e-08,5.443781364397173e-08
558,9,Lael Terry,26,26900,1173,4313582,1.5014045971428506e-08,5.586621756810607e-08
1429,9,Nidia Lackey,14,26900,366,4313582,1.7458489521845548e-08,6.42151338734549e-08
2141,9,Eleonore Daugherty,41,26900,2499,4313582,2.0119135369722083e-08,7.316049225353484e-08
1570,9,Thu Hillman,104,26900,9358,4313582,2.1612127108760668e-08,7.77065244359934e-08
2294,9,Dominga Seaman,17,26900,552,4313582,2.324007062083815e-08,8.263136220742454e-08
1658,9,Laila Crocker,14,26900,379,4313582,2.7604735578258186e-08,9.664807008324023e-08
1263,9,Deandre Willoughby,33,26900,1797,4313582,2.7786320148931564e-08,9.664807008324023e-08
2167,9,Aisha Baron,11,26900,227,4313582,2.9154241767295335e-08,1.0031567059714523e-07
1688,9,Marjory Robinson,44,26900,2846,4313582,3.7332157565876884e-08,1.2708819596894259e-07
1291,9,Jessi Sorenson,52,26900,3656,4313582,4.075299558784925e-08,1.3727324829591328e-07
357,9,Kyla Edwards,40,26900,2502,4313582,5.732988015665115e-08,1.9109960052217052e-07
1389,9,Kimiko Burnette,25,26900,1174,4313582,5.80238389710835e-08,1.9141885021388372e-07
669,9,Genaro Priest,21,26900,880,4313582,7.622176908469898e-08,2.4888740925615994e-07
389,9,Tomi Slade,43,26900,2827,4313582,8.076080173418654e-08,2.610450157064615e-07
2134,9,Irving Langston,302,26900,35497,4313582,9.187966345085435e-08,2.922175107138239e-07
1905,9,Frederica Burrell,55,26900,4068,4313582,9.223115181905068e-08,2.922175107138239e-07
657,9,Jackson Koenig,31,26900,1720,4313582,1.0089179771427072e-07,3.165232869467317e-07
1266,9,Vergie Seymour,17,26900,611,4313582,1.0515993452623052e-07,3.267104761979977e-07
453,9,Blake Huber,45,26900,3060,4313582,1.1131417488920826e-07,3.4250515350525617e-07
78,9,Lyndia Ragsdale,25,26900,1230,4313582,1.4151230352264036e-07,4.2720695403061245e-07
2299,9,Delia Shockley,179,26900,19187,4313582,1.4055217421814086e-07,4.2720695403061245e-07
538,9,Cheryle Hinds,26,26900,1331,4313582,1.8426521313527965e-07,5.510735346101821e-07
1532,9,Clyde Stevenson,26,26900,1335,4313582,1.9527559308333882e-07,5.785943498765595e-07
496,9,Vernice Dove,20,26900,862,4313582,2.2617461015428092e-07,6.639988554988064e-07
1770,9,Polly Carroll,63,26900,5061,4313582,2.3165663081569702e-07,6.739101987365731e-07
