,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1884,5,Ilene Scott,21,3138,3062,4313582,4.221448630854217e-15,8.67108367418704e-15
1599,5,Syble Shuler,21,3138,3059,4313582,4.139623911190892e-15,8.67108367418704e-15
419,5,Carson Mayer,21,3138,3115,4313582,5.944748472715127e-15,1.1889496945430254e-14
392,5,Kaye Randall,20,3138,2782,4313582,6.813958223069802e-15,1.3278482691110383e-14
702,5,Liana Barrett,24,3138,4347,4313582,8.657089081453568e-15,1.644846925476178e-14
997,5,Ashleigh Mccain,20,3138,3303,4313582,1.7728907371855237e-13,3.286334049417068e-13
1688,5,Marjory Robinson,18,3138,2846,4313582,1.0672590009163926e-12,1.9312305730868055e-12
920,5,Angelita Roe,23,3138,5129,4313582,2.1718110046925855e-12,3.838549682712477e-12
627,5,Leigha Jarrell,14,3138,1780,4313582,1.0174502886393522e-11,1.7574141349225176e-11
1700,5,Juli Mcmahan,20,3138,4357,4313582,2.931282704417097e-11,4.9506107896822086e-11
1888,5,Brigida Ambrose,16,3138,2712,4313582,4.238062860532025e-11,7.002016900009433e-11
671,5,Erminia Helms,18,3138,3607,4313582,5.797438377326664e-11,9.374581205889924e-11
1226,5,Crysta Greene,23,3138,6140,4313582,8.191557797465864e-11,1.2969966512654285e-10
2087,5,Cyrus Ramey,158,3138,128650,4313582,2.348305805652621e-10,3.6422702291754936e-10
872,5,Alexander Ly,18,3138,4430,4313582,1.6560292187691124e-09,2.5171644125290506e-09
500,5,Cecily Brantley,24,3138,8618,4313582,1.2689774476462368e-08,1.875016477362086e-08
658,5,Dominick Shockley,17,3138,4506,4313582,1.2829060108266905e-08,1.875016477362086e-08
536,5,Benjamin Welch,15,3138,4108,4313582,1.1275313996484166e-07,1.6168374787411258e-07
729,5,Phuong Gilbert,12,3138,2743,4313582,1.945542749565455e-07,2.738171277166196e-07
341,5,Malcolm Crook,562,3138,636055,4313582,4.906637256029541e-07,6.780080571968093e-07
1785,5,Genia Mosher,23,3138,10148,4313582,9.182291149951265e-07,1.2461680846362432e-06
389,5,Tomi Slade,11,3138,2827,4313582,1.75670943693752e-06,2.3422792492500268e-06
1368,5,Tessie Hankins,14,3138,4954,4313582,5.820844411188687e-06,7.627313366385176e-06
396,5,Kenyatta Hoff,14,3138,4994,4313582,6.3948220395544595e-06,8.237397881459982e-06
324,5,Rolf Diggs,19,3138,8716,4313582,1.0932405938460788e-05,1.3847714188716999e-05
2059,5,Marilu Tucker,29,3138,17491,4313582,2.447993953273944e-05,3.0499596794888482e-05
3,5,Donnette Sewell,15,3138,7010,4313582,8.41080935199277e-05,0.00010310024366958879
899,5,Danilo Lopez,15,3138,7843,4313582,0.0002915139011908878,0.0003516675633413884
2286,5,Lindsay Bentley,14,3138,7708,4313582,0.0007119016663691893,0.0008453832288134123
639,5,Danna Kenny,13,3138,7206,4313582,0.001068780007058953,0.0012496504697920064
2299,5,Delia Shockley,24,3138,19187,4313582,0.0047335210542103455,0.005450721213939185
2200,5,Yee Hahn,11,3138,7613,4313582,0.01144323632674352,0.012980387475112053
2136,5,Maisie Castro,13,3138,11005,4313582,0.034109657145445775,0.03812255798608646
245,5,Andreas Poirier,14,3138,12820,4313582,0.05267733794114944,0.05802141570329503
2134,5,Irving Langston,33,3138,35497,4313582,0.06916923425299563,0.07509802576039526
763,5,Ashton Hardin,42,3138,49527,4313582,0.13977947632000118,0.149623101412959
1426,5,Alethia Milton,22,3138,28732,4313582,0.3510874745871241,0.37059233428640875
2130,5,Sina Donaldson,11,3138,20065,4313582,0.7877737973350849,0.8201480629789926
591,5,Mahalia Andrade,17,3138,29818,4313582,0.8154201191201196,0.8374585007179606
678,5,Kiera Flood,12,3138,23624,4313582,0.8748433021689492,0.8865078795312019
492,5,Mariko Hayes,13,3138,30122,4313582,0.9715411738380093,0.9715411738380093
