,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2143,51,Jefferson Golden,216,1992,263,4313582,0.0,0.0
747,51,Garret Jacobsen,192,1992,35618,4313582,1.161573443500497e-135,1.8004388374257704e-134
596,51,Yevette Tatum,66,1992,4220,4313582,2.2016063900579026e-77,2.2749932697264993e-76
515,51,Son Crowell,26,1992,327,4313582,1.5227196708823543e-51,1.1801077449338246e-50
328,51,Reynalda Holman,34,1992,5542,4313582,1.0913704626474673e-27,6.766496868414298e-27
763,51,Ashton Hardin,89,1992,49527,4313582,6.908056350940303e-27,3.5691624479858233e-26
1603,51,Kendra Patton,12,1992,145,4313582,4.563251479239189e-26,2.020868512234498e-25
625,51,Luetta Stern,36,1992,7546,4313582,1.9868038135691076e-25,7.698864777580292e-25
305,51,Minh Beverly,30,1992,11604,4313582,2.268723073276869e-14,7.814490585731437e-14
1667,51,Assunta Stevenson,19,1992,5216,4313582,1.6281312692868794e-12,5.047206934789326e-12
1434,51,Alva Mcnamara,26,1992,10718,4313582,3.886872600445746e-12,1.0953913692165284e-11
1906,51,Leanora Dill,32,1992,17499,4313582,3.4752528927940105e-11,7.69520283404388e-11
1867,51,Dirk Grady,16,1992,4193,4313582,3.171438810652675e-11,7.69520283404388e-11
884,51,Kristin Vernon,24,1992,10096,4313582,3.407957646537972e-11,7.69520283404388e-11
678,51,Kiera Flood,36,1992,23624,4313582,3.8731341929160884e-10,8.004477332026582e-10
59,51,Samantha Rubio,13,1992,3446,4313582,1.6477656456679716e-09,3.1925459384816953e-09
599,51,Dwain Mcmillian,17,1992,6913,4313582,8.534421815916268e-09,1.5562769193729668e-08
1373,51,Percy Rowland,13,1992,3951,4313582,9.049279300596904e-09,1.5584869906583554e-08
2313,51,Camelia Pressley,14,1992,4867,4313582,1.6779762044772152e-08,2.7377506494101933e-08
1426,51,Alethia Milton,37,1992,28732,4313582,1.9656950032357657e-08,3.046827255015437e-08
670,51,Della Donnelly,16,1992,7235,4313582,9.280263189683512e-08,1.3699436137151853e-07
369,51,Lanelle Mcdonald,15,1992,7038,4313582,3.370900752814094e-07,4.7499056062380415e-07
1170,51,Loren Krueger,14,1992,7975,4313582,7.4458578727544215e-06,9.824283508478336e-06
1133,51,Alica Monroe,11,1992,5157,4313582,7.605896909789679e-06,9.824283508478336e-06
2302,51,Cliff Creech,25,1992,25267,4313582,0.00019195880385705999,0.00023802891678275439
1404,51,Tennille Conway,17,1992,18328,4313582,0.0028045356616035982,0.003343869442681213
2130,51,Sina Donaldson,15,1992,20065,4313582,0.027339548205105126,0.031389851642898474
2171,51,Ernesto Woodward,13,1992,25471,4313582,0.29324356168379656,0.3246625147213462
591,51,Mahalia Andrade,13,1992,29818,4313582,0.5112802295899839,0.5465409350789483
341,51,Malcolm Crook,291,1992,636055,4313582,0.5531253044668394,0.571562814615734
2087,51,Cyrus Ramey,35,1992,128650,4313582,0.9996340964659084,0.9996340964659084
