,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1538,37,Jaye Velasco,1792,15129,12207,4313582,0.0,0.0
63,37,Fritz Vann,592,15129,7128,4313582,0.0,0.0
86,37,Kristian Block,809,15129,4920,4313582,0.0,0.0
893,37,Candie Clevenger,352,15129,472,4313582,0.0,0.0
1974,37,Pasty Rock,726,15129,3571,4313582,0.0,0.0
234,37,Daine Morgan,852,15129,5615,4313582,0.0,0.0
1230,37,Maia Coffman,809,15129,3867,4313582,0.0,0.0
1492,37,Tracy Pennington,637,15129,4144,4313582,0.0,0.0
2228,37,Fe Jarrett,1446,15129,14605,4313582,0.0,0.0
957,37,Mariam Lund,1826,15129,17687,4313582,0.0,0.0
2192,37,Thresa Tracy,716,15129,4238,4313582,0.0,0.0
93,37,Ginger Tate,98,15129,107,4313582,2.0621534990793154e-232,1.2201074869552616e-231
1488,37,Shay Novak,107,15129,797,4313582,3.9088203726848825e-131,2.134817280466359e-130
454,37,Flor Mcdowell,119,15129,1484,4313582,5.531670426355128e-118,2.8053471447943865e-117
2274,37,Wes Kelley,109,15129,1665,4313582,9.91650086090448e-99,4.693810407494787e-98
1302,37,Hanna Avila,111,15129,3026,4313582,1.3904572696511754e-73,6.17015413407709e-73
658,37,Dominick Shockley,80,15129,4506,4313582,1.9998791729375686e-31,8.35243654579808e-31
1722,37,Tod Mcdowell,99,15129,7266,4313582,2.950438029541067e-29,1.1637838894300876e-28
1320,37,Rocio Escobedo,147,15129,20109,4313582,4.4097820042969746e-16,1.6478659068688697e-15
821,37,Chantell Fleming,23,15129,894,4313582,5.085690094694625e-14,1.805419983616592e-13
920,37,Angelita Roe,52,15129,5129,4313582,1.5034571227501123e-11,5.083116938821808e-11
888,37,Benton Womack,14,15129,413,4313582,4.124671809402646e-11,1.3311440839435813e-10
1453,37,Wilma Pruitt,34,15129,2590,4313582,4.3709914116612296e-11,1.349306044469336e-10
872,37,Alexander Ly,43,15129,4430,4313582,2.392926189093859e-09,7.079073309402666e-09
1265,37,Fernande Crosby,11,15129,427,4313582,5.933331397249533e-08,1.6850661168188675e-07
2059,37,Marilu Tucker,104,15129,17491,4313582,2.280948474756116e-07,6.228743911834009e-07
396,37,Kenyatta Hoff,37,15129,4994,4313582,1.4223241289311386e-05,3.740185672374476e-05
633,37,Mariah Solomon,16,15129,1619,4313582,8.845363275747793e-05,0.0002242931402064619
324,37,Rolf Diggs,48,15129,8716,4313582,0.0012540486246196939,0.0030702569775171813
21,37,Darin Carnes,15,15129,1947,4313582,0.0018487513704813381,0.0043753782434725
2128,37,Woodrow Mcelroy,17,15129,2684,4313582,0.008065221955982194,0.018471959963701153
87,37,Akiko Hamilton,15,15129,2372,4313582,0.011382583725286456,0.025255107640479325
657,37,Jackson Koenig,11,15129,1720,4313582,0.02061088179232069,0.044344624462265725
500,37,Cecily Brantley,40,15129,8618,4313582,0.035175723993928376,0.0734551883402622
3,37,Donnette Sewell,33,15129,7010,4313582,0.040982722078616654,0.08313637907376521
1162,37,Andreas Berg,15,15129,2886,4313582,0.05273246255923265,0.10400013449181994
1291,37,Jessi Sorenson,18,15129,3656,4313582,0.06261358639874866,0.1169885430081883
2141,37,Eleonore Daugherty,13,15129,2499,4313582,0.06222256319666071,0.1169885430081883
899,37,Danilo Lopez,34,15129,7843,4313582,0.09407418589894478,0.17126326150833537
1396,37,Carin Bassett,11,15129,2429,4313582,0.15254769196896673,0.27077215324491594
1785,37,Genia Mosher,38,15129,10148,4313582,0.30507126951450175,0.528294149647064
1868,37,Hue Craft,11,15129,9122,4313582,0.9999835445974415,1.0
2071,37,Morris Stovall,14,15129,14807,4313582,0.9999999936972329,1.0
2081,37,Vannessa Holman,18,15129,16086,4313582,0.9999999872882169,1.0
2286,37,Lindsay Bentley,11,15129,7708,4313582,0.9995934059491012,1.0
2136,37,Maisie Castro,27,15129,11005,4313582,0.968636093683386,1.0
1605,37,Charisse Schmidt,17,15129,24974,4313582,0.9999999999643748,1.0
2087,37,Cyrus Ramey,215,15129,128650,4313582,0.9999999977840304,1.0
2130,37,Sina Donaldson,23,15129,20065,4313582,0.9999999912177725,1.0
2134,37,Irving Langston,21,15129,35497,4313582,0.9999999980838162,1.0
1081,37,Leta Girard,11,15129,5073,4313582,0.9402371623973422,1.0
1426,37,Alethia Milton,54,15129,28732,4313582,0.9999997803102112,1.0
111,37,Raleigh Meredith,18,15129,9592,4313582,0.9976841839343695,1.0
340,37,Yung Bean,12,15129,7972,4313582,0.9994366357548669,1.0
341,37,Malcolm Crook,1112,15129,636055,4313582,0.9999999985528493,1.0
492,37,Mariko Hayes,42,15129,30122,4313582,0.9999999966669382,1.0
591,37,Mahalia Andrade,31,15129,29818,4313582,1.0,1.0
639,37,Danna Kenny,15,15129,7206,4313582,0.9805041931143251,1.0
670,37,Della Donnelly,11,15129,7235,4313582,0.9988895093298098,1.0
678,37,Kiera Flood,39,15129,23624,4313582,0.9999999351267842,1.0
711,37,Ginette Rowley,70,15129,34908,4313582,0.9999998349107386,1.0
763,37,Ashton Hardin,34,15129,49527,4313582,0.9999999941499336,1.0
835,37,Elfrieda Miranda,20,15129,10166,4313582,0.9968963068236791,1.0
884,37,Kristin Vernon,19,15129,10096,4313582,0.9981407205546977,1.0
904,37,Dann Rivers,15,15129,15202,4313582,0.9999999976089774,1.0
909,37,Dolly Bragg,11,15129,19572,4313582,0.9999999943006546,1.0
2299,37,Delia Shockley,35,15129,19187,4313582,0.9999895794124594,1.0
1146,37,Lurlene Priest,14,15129,6184,4313582,0.9461799103287775,1.0
1226,37,Crysta Greene,17,15129,6140,4313582,0.806186514576617,1.0
1570,37,Thu Hillman,14,15129,9358,4313582,0.9998242536514972,1.0
2302,37,Cliff Creech,11,15129,25267,4313582,0.9999999991796166,1.0
