,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
111,58,Raleigh Meredith,67,15118,9592,4313582,1.1301974360945426e-07,2.4122124382316355e-07
1409,58,Carolee Beasley,18,15118,1214,4313582,1.1967865380130085e-07,2.5167716902332383e-07
2104,58,Vella Hayward,17,15118,1093,4313582,1.2154125266304948e-07,2.518898424755953e-07
1897,58,Soraya Downey,18,15118,1233,4313582,1.5134005631354287e-07,3.0916611504052327e-07
247,58,Lavelle Barksdale,28,15118,2751,4313582,3.4496338597656343e-07,6.947854111922334e-07
289,58,Jenny Trevino,27,15118,2758,4313582,1.114690888596265e-06,2.213899959295359e-06
2219,58,Tamara Carmichael,14,15118,908,4313582,1.270831261949561e-06,2.489436581627222e-06
2225,58,Graig Cody,23,15118,2163,4313582,1.4194995630234e-06,2.743086993410084e-06
3,58,Donnette Sewell,48,15118,7010,4313582,8.585532149111275e-06,1.6369747964305498e-05
242,58,Torie Shelton,25,15118,2757,4313582,9.422605000232133e-06,1.77293751978052e-05
479,58,Ramona Paul,17,15118,1502,4313582,1.0109449584210558e-05,1.8774692084962466e-05
547,58,Aldo Fagan,25,15118,2785,4313582,1.118076730158598e-05,2.0498073386240965e-05
1202,58,Monet Reagan,11,15118,721,4313582,1.3163665280822876e-05,2.3827900445033817e-05
2302,58,Cliff Creech,129,15118,25267,4313582,2.014338652336513e-05,3.6006303410515164e-05
941,58,Clifford Richard,34,15118,4600,4313582,2.971341624890421e-05,5.245701880979385e-05
858,58,Daniella Pickett,19,15118,2030,4313582,5.2806938683427376e-05,9.209014916744042e-05
2176,58,Tiffany Mcconnell,20,15118,2335,4313582,0.00012259568440609362,0.00021121907072375166
2280,58,Jeremy Sykes,13,15118,1222,4313582,0.00014753348290615675,0.00025115819113786207
549,58,Robt Greenberg,25,15118,3284,4313582,0.00015870673760821167,0.0002670007467996973
62,58,Justine Salas,36,15118,5492,4313582,0.00020130534240996593,0.000334728650751455
2233,58,Lera Ortega,11,15118,983,4313582,0.00024218700675429563,0.00039807749386050885
1530,58,Duncan Zepeda,32,15118,4937,4313582,0.00048731999323468336,0.0007918949890063604
1708,58,Jackson Swann,11,15118,1112,4313582,0.0007132823121250801,0.0011460603442009713
1356,58,Dannielle Gates,11,15118,1116,4313582,0.0007355172670863725,0.0011558128482785854
324,58,Rolf Diggs,49,15118,8716,4313582,0.0007330212447632524,0.0011558128482785854
1982,58,Colin Hunt,14,15118,1610,4313582,0.0007500286529942056,0.0011658054062844718
1291,58,Jessi Sorenson,25,15118,3656,4313582,0.0007672047273840958,0.0011796803872680184
500,58,Cecily Brantley,48,15118,8618,4313582,0.0009845291673440336,0.0014977411801084769
1774,58,Terrence Wheatley,15,15118,1931,4313582,0.0016921438782507997,0.002547121837788046
308,58,Haley Fitzgerald,39,15118,6936,4313582,0.002102346391953407,0.0031316201463472623
778,58,Nelson Peters,23,15118,3572,4313582,0.002455032659448527,0.0036192749515581374
506,58,Annalisa Hobbs,15,15118,2020,4313582,0.002625657188459476,0.0038313161015276027
1785,58,Genia Mosher,52,15118,10148,4313582,0.0036307191076224493,0.005244372044343538
87,58,Akiko Hamilton,16,15118,2372,4313582,0.0052764099274399965,0.007545266196239195
2141,58,Eleonore Daugherty,15,15118,2499,4313582,0.017497327340428498,0.024773443660210646
269,58,Madge Charles,12,15118,1948,4313582,0.022485174710095084,0.03152333317199604
1540,58,Queenie Moffett,28,15118,5874,4313582,0.04587827852301864,0.06369508571642393
1226,58,Crysta Greene,29,15118,6140,4313582,0.04784202191306589,0.0657827801304656
1293,58,Erline Delaney,14,15118,2678,4313582,0.05495763504329189,0.07425676347139695
244,58,Latarsha Carnes,21,15118,4302,4313582,0.05504347502075578,0.07425676347139695
1865,58,Bertha Shipman,13,15118,2512,4313582,0.06400570260494198,0.08554033151875425
23,58,Korey Battle,12,15118,2338,4313582,0.07318736533994034,0.09601645177625202
1446,58,Angella Rosenthal,14,15118,2795,4313582,0.07283678882924666,0.09601645177625202
511,58,Hoa Delaney,12,15118,2562,4313582,0.12226676954981122,0.1589468004147546
904,58,Dann Rivers,59,15118,15202,4313582,0.1944231988107425,0.250473129999425
1600,58,Twyla Diamond,14,15118,3474,4313582,0.2437140281904891,0.31117058956464233
1468,58,Briana Lugo,15,15118,3766,4313582,0.25388914329513534,0.32129334063012704
1905,58,Frederica Burrell,16,15118,4068,4313582,0.26639921051410487,0.33416743073260524
407,58,Shellie Blount,15,15118,3859,4313582,0.2842466068529292,0.35345447634755545
1197,58,Emogene Fitzgerald,11,15118,2866,4313582,0.3080788309987962,0.37978683476575736
2138,58,Lucile Cardwell,20,15118,5403,4313582,0.34708702040600653,0.4206224060852452
920,58,Angelita Roe,19,15118,5129,4313582,0.34672857065428736,0.4206224060852452
1859,58,Mandy Yang,20,15118,5506,4313582,0.3785794301997977,0.45493158418967283
2136,58,Maisie Castro,39,15118,11005,4313582,0.4300602755025744,0.5124884949739011
591,58,Mahalia Andrade,104,15118,29818,4313582,0.49376491681016305,0.5835403562301927
290,58,Vincenzo Nunn,15,15118,4683,4313582,0.5739267145572877,0.6727173785384603
396,58,Kenyatta Hoff,16,15118,4994,4313582,0.5801716996037949,0.6745085613279892
772,58,Leonarda White,13,15118,4136,4313582,0.5873670322326681,0.6773668194296092
1373,58,Percy Rowland,12,15118,3951,4313582,0.6267570009410517,0.7170100090765631
1770,58,Polly Carroll,15,15118,5061,4313582,0.6928009741937793,0.7862741215056384
1165,58,Augustine Aguirre,13,15118,4515,4313582,0.711463642820354,0.8010968576638632
305,58,Minh Beverly,34,15118,11604,4313582,0.8339098877728848,0.9244117360583142
670,58,Della Donnelly,20,15118,7235,4313582,0.8330458992160015,0.9244117360583142
872,58,Alexander Ly,11,15118,4430,4313582,0.8482993473377227,0.933129282071495
1028,58,Charmain Chan,14,15118,5494,4313582,0.8635156034994707,0.9426162694688879
599,58,Dwain Mcmillian,18,15118,6913,4313582,0.8814686637589647,0.9549243857388784
492,58,Mariko Hayes,31,15118,30122,4313582,0.9999999988874438,1.0
625,58,Luetta Stern,11,15118,7546,4313582,0.9994171144950142,1.0
1605,58,Charisse Schmidt,15,15118,24974,4313582,1.0,1.0
2081,58,Vannessa Holman,13,15118,16086,4313582,0.999999991787669,1.0
1880,58,Hye Jarrett,11,15118,6009,4313582,0.9876476290314662,1.0
1868,58,Hue Craft,13,15118,9122,4313582,0.9998792089272306,1.0
328,58,Reynalda Holman,12,15118,5542,4313582,0.9499680719985344,1.0
1320,58,Rocio Escobedo,15,15118,20109,4313582,1.0,1.0
1344,58,Brianna Nance,17,15118,19984,4313582,0.9999999979399214,1.0
763,58,Ashton Hardin,78,15118,49527,4313582,0.9999999955675505,1.0
2314,58,Valentine Brewer,26,15118,15503,4313582,0.9999856724528216,1.0
