,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
341,41,Malcolm Crook,11228,22946,636055,4313582,0.0,0.0
1558,41,Page Wetzel,421,22946,661,4313582,0.0,0.0
2309,41,Jared Kinsey,182,22946,647,4313582,2.306944820511099e-252,1.468754869058733e-250
1309,41,Damaris Sewell,172,22946,2127,4313582,6.934149979847859e-140,3.3110566153773523e-138
158,41,Catina Lovett,234,22946,5100,4313582,1.3303323619982607e-134,5.081869622833356e-133
1841,41,Cleora Dobbins,146,22946,2068,4313582,8.887530248764386e-111,2.8291971291899963e-109
305,41,Minh Beverly,283,22946,11604,4313582,2.2968005717717997e-95,6.266984417263054e-94
137,41,Leota Odonnell,133,22946,2390,4313582,4.984406102417499e-88,1.1900269569521778e-86
1549,41,Hsiu Layne,180,22946,5112,4313582,1.2509608187126775e-85,2.654816848601349e-84
719,41,Nia Maxwell,111,22946,1766,4313582,1.6127324283919056e-79,3.0803189382285395e-78
1572,41,Evelyne Ross,87,22946,957,4313582,1.2059143630404019e-76,2.0939058485519706e-75
36,41,Bibi Daugherty,110,22946,2136,4313582,8.078724402003555e-70,1.2858636339855659e-68
907,41,Wenona Ames,84,22946,1111,4313582,1.9748404170733492e-67,2.90149630508469e-66
1317,41,Tanika Yoder,58,22946,370,4313582,2.218631765099896e-66,3.026847622386287e-65
1069,41,Dawn Barlow,84,22946,1306,4313582,1.094427308134271e-61,1.3935707723576385e-60
1897,41,Soraya Downey,80,22946,1233,4313582,3.5200653119171344e-59,4.202077966101079e-58
2280,41,Jeremy Sykes,74,22946,1222,4313582,8.025999926020138e-53,9.01744697570498e-52
1,41,Yukiko Stamper,90,22946,2001,4313582,9.999330874748297e-53,1.0610401094871804e-51
1007,41,Verena Duncan,67,22946,1138,4313582,2.6195660724665617e-47,2.633353262321649e-46
1409,41,Carolee Beasley,68,22946,1214,4313582,1.4386380739585612e-46,1.3738993606304259e-45
62,41,Justine Salas,133,22946,5492,4313582,9.301395740688047e-46,8.459840887959127e-45
866,41,Dung Sands,72,22946,1533,4313582,5.663278886204737e-44,4.9167557602959314e-43
461,41,Georgiana Bartlett,62,22946,1105,4313582,9.486170861509188e-43,7.877646237166325e-42
2284,41,Roni Murray,44,22946,442,4313582,5.094680282856882e-42,4.054516391773602e-41
1426,41,Alethia Milton,345,22946,28732,4313582,1.1337320844868023e-41,8.66171312547917e-41
301,41,Rachelle Epps,40,22946,338,4313582,1.3735762187971146e-41,1.009050222270188e-40
932,41,Blondell Carney,64,22946,1270,4313582,3.237627097161392e-41,2.2903213909549106e-40
2305,41,Alessandra Suggs,62,22946,1239,4313582,7.772524745154262e-40,5.3019722368730857e-39
1797,41,Nena Jacobson,35,22946,368,4313582,2.536308571447617e-33,1.6704653005051547e-32
1866,41,Janina Agee,35,22946,424,4313582,3.95860969834224e-31,2.5203148412778928e-30
655,41,Oneida Brewer,40,22946,615,4313582,4.763630653731527e-31,2.9350111447184567e-30
699,41,Kathyrn Prater,37,22946,514,4313582,1.5390208874515038e-30,9.186030921976163e-30
2233,41,Lera Ortega,47,22946,983,4313582,5.591591478775968e-30,3.2363453710491213e-29
114,41,Kena Jernigan,46,22946,1033,4313582,4.516698608524251e-28,2.508370761856266e-27
1146,41,Lurlene Priest,112,22946,6184,4313582,4.596490924867503e-28,2.508370761856266e-27
668,41,Creola Roberts,48,22946,1175,4313582,1.602589221982833e-27,8.502626149964475e-27
95,41,Ricki Hawk,34,22946,557,4313582,6.896420086801979e-26,3.5600438826464267e-25
2219,41,Tamara Carmichael,41,22946,908,4313582,1.5512973576426548e-25,7.797310402888081e-25
909,41,Dolly Bragg,225,22946,19572,4313582,1.7514271644432396e-25,8.577502266888687e-25
993,41,Amy Cooke,38,22946,809,4313582,1.8083870640176993e-24,8.635048230684515e-24
1225,41,Theodore Mccain,26,22946,309,4313582,4.4378350380620246e-24,2.0673816884630407e-23
1315,41,Phylis Cunningham,31,22946,507,4313582,7.25146287290991e-24,3.2976890683947445e-23
976,41,Justin Conn,30,22946,507,4313582,9.152185079092811e-23,4.0652729072249464e-22
8,41,Felicia Nava,31,22946,579,4313582,3.979084978876528e-22,1.727284615830493e-21
1207,41,Rex Holbrook,26,22946,371,4313582,5.500499571223627e-22,2.3346564846749173e-21
77,41,Alphonso Roach,37,22946,913,4313582,1.1005019078780018e-21,4.569475313145616e-21
378,41,Lonny Foster,19,22946,159,4313582,2.032055635993306e-21,8.257928222866413e-21
105,41,Petra Latham,25,22946,362,4313582,4.367317052538909e-21,1.7378282438227743e-20
554,41,Otelia Landers,29,22946,535,4313582,5.083050357395633e-21,1.981352282168502e-20
375,41,Johnetta Hoskins,18,22946,142,4313582,6.01407174349655e-21,2.297375406015682e-20
1685,41,German Simon,16,22946,108,4313582,3.788784719279372e-20,1.3916497718891538e-19
1982,41,Colin Hunt,46,22946,1610,4313582,3.783977700241561e-20,1.3916497718891538e-19
2076,41,Verla Hatfield,19,22946,185,4313582,4.4180619298226835e-20,1.5921694879172312e-19
1570,41,Thu Hillman,125,22946,9358,4313582,7.222131623453629e-20,2.5544947038511907e-19
282,41,Tisa Roman,24,22946,380,4313582,2.022414065202407e-19,7.023292480975631e-19
1582,41,Apryl Drew,22,22946,309,4313582,3.5388614770584144e-19,1.2070045394967093e-18
1031,41,Tamika Nickerson,21,22946,277,4313582,5.163471651049161e-19,1.7302159392112104e-18
1238,41,Nery Brinkley,38,22946,1257,4313582,7.251798436281828e-18,2.3880922436721195e-17
12,41,Sherrell Coffman,20,22946,304,4313582,5.4974940772642776e-17,1.7796972351821646e-16
1885,41,Kiara Lofton,46,22946,2035,4313582,2.911093543656725e-16,9.266981113973908e-16
