,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1410,48,Thuy Gant,38,102447,143,4313582,7.150601455295304e-30,2.505931500999886e-29
1406,48,Alexis Cavazos,40,102447,179,4313582,4.765024531060071e-28,1.6549951273056854e-27
335,48,Otilia Lamar,56,102447,389,4313582,1.4171624227131526e-27,4.878550287039083e-27
462,48,Deloras Abernathy,39,102447,184,4313582,1.7834563943449283e-26,6.085653836843659e-26
448,48,Casey Adler,54,102447,387,4313582,5.348870947523365e-26,1.8093137379013817e-25
12,48,Sherrell Coffman,48,102447,304,4313582,7.916399533942068e-26,2.6547236368133313e-25
1244,48,Ching Mosley,166,102447,2850,4313582,3.5190556011182938e-25,1.1700107938760824e-24
301,48,Rachelle Epps,48,102447,338,4313582,9.916491305145023e-24,3.269080608221537e-23
1970,48,Cary Matthews,33,102447,156,4313582,8.790860386309209e-23,2.873651000230489e-22
1731,48,Kayleen Irving,28,102447,107,4313582,1.5663464219273415e-22,5.077572984414465e-22
50,48,Tasha Sizemore,99,102447,1357,4313582,1.7942640229941273e-22,5.768336404501781e-22
541,48,Leonel Fink,36,102447,204,4313582,1.022316159177044e-21,3.2596802124579518e-21
699,48,Kathyrn Prater,56,102447,514,4313582,1.762444503229976e-21,5.573909851678541e-21
1096,48,Shayla Bowie,466,102447,12453,4313582,6.7742466229835825e-21,2.1251467228553336e-20
1697,48,Dusty Wyatt,39,102447,259,4313582,1.0925532048394118e-20,3.400025573460249e-20
1060,48,Kayla Cano,72,102447,844,4313582,1.1885639598091153e-20,3.669455399728142e-20
2235,48,Birdie Sisk,94,102447,1327,4313582,1.3847139104096796e-20,4.241367804325711e-20
2076,48,Verla Hatfield,33,102447,185,4313582,2.8277506893410303e-20,8.593711079325476e-20
688,48,Myung Wiggins,28,102447,129,4313582,4.630948700510278e-20,1.3964643755802311e-19
181,48,Kathryne Keys,66,102447,752,4313582,9.187885249676194e-20,2.7492979708646455e-19
628,48,Edgar Croft,25,102447,103,4313582,1.6656246289076641e-19,4.946015119428102e-19
105,48,Petra Latham,44,102447,362,4313582,3.137215187431436e-19,9.24527809023355e-19
682,48,Clay Gunn,58,102447,634,4313582,1.751771954352751e-18,5.123603686039249e-18
533,48,Santiago Cisneros,206,102447,4504,4313582,2.1281004314774664e-18,6.177843789886078e-18
915,48,Terra Ledbetter,24,102447,109,4313582,9.942834121990565e-18,2.8650092395958e-17
792,48,Emily Pettit,36,102447,266,4313582,1.038724098034016e-17,2.9710564274649426e-17
1851,48,Merlyn Gil,78,102447,1098,4313582,1.5889243658600858e-17,4.511617359996886e-17
1007,48,Verena Duncan,79,102447,1138,4313582,3.70655315062549e-17,1.044818243183562e-16
2288,48,Maxwell Marshall,22,102447,105,4313582,5.825247219406087e-16,1.630231056366164e-15
1124,48,Jill Bingham,41,102447,388,4313582,6.931072357855267e-16,1.925847962289785e-15
1613,48,Donette Nixon,107,102447,1929,4313582,1.4012603349393492e-15,3.865888441783027e-15
378,48,Lonny Foster,26,102447,159,4313582,1.5856594276204239e-15,4.343813502424964e-15
1146,48,Lurlene Priest,249,102447,6184,4313582,2.559703496239553e-15,6.9631095107495525e-15
1758,48,Joyce Bush,21,102447,103,4313582,4.351966950019373e-15,1.1675276852120938e-14
1586,48,Issac Fry,24,102447,139,4313582,4.3263253532836235e-15,1.1675276852120938e-14
1847,48,Maryln Lin,22,102447,118,4313582,8.619234368679287e-15,2.2964946365864676e-14
1730,48,Katelynn Bower,42,102447,437,4313582,9.455722706499843e-15,2.5022286617880538e-14
1685,48,German Simon,21,102447,108,4313582,1.2423458431184569e-14,3.2653549525208094e-14
410,48,Eartha Charles,22,102447,121,4313582,1.5235293890758673e-14,3.977536458728271e-14
2010,48,Epifania Beaulieu,29,102447,219,4313582,1.7795070766446797e-14,4.614855018765203e-14
1348,48,Candi Vance,32,102447,270,4313582,2.5833326122136995e-14,6.655075404974364e-14
1809,48,Leanora Nesbitt,24,102447,156,4313582,6.827836988664025e-14,1.7473872293357277e-13
1450,48,Deedee Stafford,27,102447,201,4313582,8.465821909404026e-14,2.152421387423638e-13
2040,48,Kristine Serrano,52,102447,678,4313582,1.1041526365854908e-13,2.7890608807256876e-13
1582,48,Apryl Drew,33,102447,309,4313582,2.2986785001619836e-13,5.768941526212979e-13
1178,48,Deane Kyle,21,102447,127,4313582,4.0992582989309873e-13,1.022186845053945e-12
1175,48,Millicent Napier,73,102447,1237,4313582,1.6066099168031819e-12,3.980708647365846e-12
752,48,Niki Dorman,20,102447,123,4313582,1.8545105180401486e-12,4.565851845048214e-12
1001,48,Isiah Fritz,23,102447,173,4313582,5.259927458252625e-12,1.2868627555096046e-11
90,48,Augustine Knapp,18,102447,125,4313582,1.660846280463841e-10,4.037932519377713e-10
49,48,Naoma Douglas,29,102447,318,4313582,2.5598215689302797e-10,6.184910498843968e-10
919,48,Kaitlin Mcdaniel,17,102447,116,4313582,3.5157198628049586e-10,8.442068065624252e-10
874,48,Keenan Eller,18,102447,131,4313582,3.7871798614087436e-10,9.038116356368106e-10
1023,48,Marquetta Terry,17,102447,127,4313582,1.5897159639529034e-09,3.770728719376094e-09
1489,48,Cristine Head,27,102447,328,4313582,9.024251619073142e-09,2.127535684739062e-08
2066,48,Jamal Mcnair,90,102447,2009,4313582,1.0072370223332121e-08,2.3603325402868647e-08
717,48,Clementine Mccarthy,16,102447,129,4313582,1.372088676563276e-08,3.1960628454078704e-08
1531,48,Trinity Bergman,15,102447,115,4313582,1.6515575286158045e-08,3.824142134711595e-08
521,48,Philomena Barnes,20,102447,206,4313582,3.0192578871875705e-08,6.949652769916952e-08
312,48,Phylis Ponder,14,102447,106,4313582,3.634203946446593e-08,8.315913736280734e-08
2168,48,Creola Braxton,16,102447,139,4313582,4.2360755552928704e-08,9.636452578999571e-08
2096,48,Gil Boyle,50,102447,945,4313582,1.036080361989508e-07,2.3432282605460385e-07
863,48,Shiela Mckinnon,14,102447,120,4313582,1.940758293640557e-07,4.363901596683102e-07
554,48,Otelia Landers,33,102447,535,4313582,3.5708067293109776e-07,7.983010446563048e-07
727,48,Willetta Haines,106,102447,2755,4313582,1.0821231029739663e-06,2.4054050688964163e-06
1197,48,Emogene Fitzgerald,109,102447,2866,4313582,1.3252978495295952e-06,2.929209451517117e-06
1241,48,Shaquita Finley,23,102447,346,4313582,4.021601657068273e-06,8.838435280223492e-06
938,48,Herma Baird,16,102447,196,4313582,5.525633992646154e-06,1.2075683276063784e-05
187,48,Dwight Greenberg,19,102447,262,4313582,6.071959027106915e-06,1.3195486377344078e-05
390,48,Garnett Spicer,22,102447,373,4313582,4.0507752283902134e-05,8.754175354687738e-05
2058,48,Marcene Roe,13,102447,164,4313582,4.275405787155111e-05,9.188579288416233e-05
714,48,Jaquelyn Wills,11,102447,128,4313582,5.969403988604165e-05,0.00012758781052566045
710,48,Orville Dewitt,18,102447,292,4313582,9.017711368910684e-05,0.00019168796297848394
1340,48,Monica Ewing,21,102447,379,4313582,0.00014015313473639135,0.0002963020076763926
1357,48,Julie Laws,234,102447,7842,4313582,0.0002733513645140206,0.0005747766529511028
1988,48,Thanh Francis,21,102447,399,4313582,0.0002863382088837417,0.000598847114278363
246,48,Lurline Leon,23,102447,460,4313582,0.00034990495452857684,0.0007278771513990181
128,48,Eloise Mora,17,102447,306,4313582,0.0004606813770847793,0.0009532183813083997
1678,48,Abe Zavala,27,102447,591,4313582,0.0005575584173774302,0.001147567324655134
308,48,Haley Fitzgerald,206,102447,6936,4313582,0.0007225345618081319,0.00147929444496507
2128,48,Woodrow Mcelroy,89,102447,2684,4313582,0.0009670373335217115,0.0019695158258635904
2309,48,Jared Kinsey,27,102447,647,4313582,0.0021075547914822085,0.004269993822325933
1254,48,Sumiko Main,13,102447,261,4313582,0.0042736816064484805,0.00861379349693502
1373,48,Percy Rowland,118,102447,3951,4313582,0.006306224500773838,0.012644955313407336
156,48,Paz Parson,17,102447,398,4313582,0.007767544478156001,0.015495255394885563
773,48,Corrin Good,32,102447,879,4313582,0.007838059730631241,0.015556149159263025
1018,48,Julieann George,14,102447,313,4313582,0.008709925139410747,0.017198786188988735
1190,48,Marisha Hammons,23,102447,593,4313582,0.009144660426251141,0.017966024776826735
1637,48,Alexander Fulton,23,102447,628,4313582,0.01714312416149647,0.03351093114985994
630,48,Carl Parks,16,102447,402,4313582,0.017243437732063053,0.03353848638886264
1620,48,Salvador Trujillo,11,102447,275,4313582,0.03312365976981575,0.06410499328586233
1458,48,Holley Oconnor,13,102447,345,4313582,0.038357935151424806,0.0738675087817042
1871,48,Bree Valencia,39,102447,1290,4313582,0.057015503373131236,0.10925630941944851
377,48,Hester Lopes,20,102447,606,4313582,0.0578329416006049,0.11027948177762405
254,48,Sonny Urban,28,102447,911,4313582,0.07237751311549276,0.13734074439964236
1132,48,Ladonna Gifford,73,102447,2650,4313582,0.091219312396529,0.17225394428276591
1924,48,Valencia Rose,33,102447,1129,4313582,0.09872861378450085,0.18553348194285424
77,48,Alphonso Roach,27,102447,913,4313582,0.10606040055421051,0.1983533452672495
292,48,Cira Villarreal,15,102447,477,4313582,0.10853894199145817,0.2020174566252499
1705,48,Chun Daniels,49,102447,1776,4313582,0.12818298399613082,0.2374437179737852
2106,48,Leigh Salazar,24,102447,826,4313582,0.1335399134260965,0.24619443754858547
2156,48,Douglass Segura,15,102447,508,4313582,0.15770528263163708,0.289374315772202
2100,48,Bernetta Tinsley,18,102447,629,4313582,0.17363161923133524,0.31710187737553713
807,48,Sanora Zamora,15,102447,536,4313582,0.21067932782462281,0.38296382487746855
2087,48,Cyrus Ramey,3094,102447,128650,4313582,0.23337818634988364,0.4222516953028127
2181,48,Danyell Wu,13,102447,473,4313582,0.23872226230825144,0.427939908008801
527,48,Deanna Stapleton,11,102447,397,4313582,0.2384343263884598,0.427939908008801
1953,48,Marybeth Starks,11,102447,398,4313582,0.24096576807417733,0.42998020082961
1292,48,Leeanne Duff,20,102447,764,4313582,0.2791003707113972,0.4957536265147649
1453,48,Wilma Pruitt,65,102447,2590,4313582,0.29813911229761253,0.5271641576535058
20,48,Jesenia Ambrose,18,102447,718,4313582,0.34875741140100447,0.6138761675791437
1800,48,Astrid Keith,14,102447,561,4313582,0.35741610148711533,0.6262831688220174
1600,48,Twyla Diamond,84,102447,3474,4313582,0.40558940922104125,0.7075079829012783
425,48,Ernie Travis,13,102447,571,4313582,0.4891437826705691,0.8494505868698723
2302,48,Cliff Creech,598,102447,25267,4313582,0.5236515155655188,0.9053352869110525
697,48,Jacquie Cuevas,16,102447,713,4313582,0.5269550601891081,0.9070155682016064
2286,48,Lindsay Bentley,37,102447,7708,4313582,0.9999999979586099,1.0
2073,48,Mirta Poe,11,102447,731,4313582,0.929755060841919,1.0
269,48,Madge Charles,20,102447,1948,4313582,0.9999904645975757,1.0
23,48,Korey Battle,30,102447,2338,4313582,0.9998875030054227,1.0
47,48,Mack Chester,11,102447,598,4313582,0.7597886617084542,1.0
