,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
0,52,Porsche Mclean,160,1047328,160,4313582,0.0,0.0
531,52,Diana Jacob,994,1047328,1108,4313582,0.0,0.0
1544,52,Corinne Beam,1601,1047328,1823,4313582,0.0,0.0
516,52,Irene Goode,4601,1047328,5070,4313582,0.0,0.0
507,52,Jesica Pendleton,4082,1047328,4182,4313582,0.0,0.0
1585,52,Fannie Pease,3339,1047328,3513,4313582,0.0,0.0
1593,52,Anika Slade,1161,1047328,1317,4313582,0.0,0.0
499,52,Anne Carey,23102,1047328,24014,4313582,0.0,0.0
1602,52,Glynis Osborne,228,1047328,228,4313582,0.0,0.0
994,52,Sharilyn Workman,65809,1047328,76400,4313582,0.0,0.0
1638,52,Helene Mcdaniel,1680,1047328,1821,4313582,0.0,0.0
470,52,Temple Conner,133,1047328,133,4313582,0.0,0.0
1653,52,Howard Gardner,245,1047328,245,4313582,0.0,0.0
1656,52,Jeanmarie Roper,1013,1047328,1019,4313582,0.0,0.0
1659,52,Loretta Lujan,132,1047328,132,4313582,0.0,0.0
1663,52,Adrien Morrison,205,1047328,205,4313582,0.0,0.0
1539,52,Merlyn Herrington,1558,1047328,1726,4313582,0.0,0.0
1664,52,Brittni Quick,2148,1047328,2892,4313582,0.0,0.0
1533,52,Willie Vang,712,1047328,726,4313582,0.0,0.0
1523,52,Kristen Ritchie,1344,1047328,1425,4313582,0.0,0.0
1420,52,Ashlee Boyle,145,1047328,145,4313582,0.0,0.0
635,52,Omar Park,190,1047328,190,4313582,0.0,0.0
1428,52,Belia Redding,762,1047328,837,4313582,0.0,0.0
1432,52,Waylon Hatcher,1749,1047328,1761,4313582,0.0,0.0
1442,52,Denna Horn,151,1047328,151,4313582,0.0,0.0
1444,52,Illa Weston,213,1047328,213,4313582,0.0,0.0
608,52,Coleen Mcnamara,808,1047328,809,4313582,0.0,0.0
602,52,Senaida Bassett,588,1047328,610,4313582,0.0,0.0
595,52,Emery Lusk,1570,1047328,1702,4313582,0.0,0.0
581,52,Isa Farr,3744,1047328,4552,4313582,0.0,0.0
579,52,Deana Chung,2477,1047328,3636,4313582,0.0,0.0
1494,52,Margarita Blanton,943,1047328,992,4313582,0.0,0.0
570,52,Meg Lankford,715,1047328,782,4313582,0.0,0.0
1497,52,Natalia Paxton,546,1047328,546,4313582,0.0,0.0
1519,52,Mandi Browning,2029,1047328,2029,4313582,0.0,0.0
1524,52,Freddie Summers,11453,1047328,11783,4313582,0.0,0.0
446,52,Ava Baxter,1949,1047328,1952,4313582,0.0,0.0
443,52,Samantha Melvin,860,1047328,860,4313582,0.0,0.0
1674,52,Pa Stark,1451,1047328,1496,4313582,0.0,0.0
1881,52,Abel Dooley,2625,1047328,2678,4313582,0.0,0.0
1896,52,Ellan Jimenez,948,1047328,1004,4313582,0.0,0.0
1904,52,Deedra Zepeda,1521,1047328,1960,4313582,0.0,0.0
320,52,Lawanna Piper,4185,1047328,4500,4313582,0.0,0.0
318,52,Pamela Brinkley,828,1047328,1014,4313582,0.0,0.0
1912,52,Kaye Dempsey,1280,1047328,1330,4313582,0.0,0.0
1921,52,Felton Whittington,1567,1047328,1669,4313582,0.0,0.0
307,52,Cher Barrios,164,1047328,164,4313582,0.0,0.0
1925,52,Laree Lujan,10041,1047328,10151,4313582,0.0,0.0
1933,52,Oleta English,1056,1047328,1058,4313582,0.0,0.0
1958,52,Magdalen Coats,7682,1047328,7900,4313582,0.0,0.0
287,52,Hilario Carlton,6067,1047328,6233,4313582,0.0,0.0
1968,52,Vannesa Roach,632,1047328,673,4313582,0.0,0.0
1975,52,Ethel Thurman,1168,1047328,1189,4313582,0.0,0.0
267,52,Irina Hutton,4176,1047328,4239,4313582,0.0,0.0
1869,52,Rafael Bouchard,24042,1047328,25199,4313582,0.0,0.0
1845,52,Treena Battle,1393,1047328,1424,4313582,0.0,0.0
1840,52,Evalyn Conrad,4969,1047328,5051,4313582,0.0,0.0
1835,52,Sarita Grover,886,1047328,959,4313582,0.0,0.0
433,52,Leilani Gibbons,737,1047328,739,4313582,0.0,0.0
1699,52,Ching Kimball,1434,1047328,1636,4313582,0.0,0.0
1704,52,Mason Mcmahon,988,1047328,1016,4313582,0.0,0.0
412,52,Shela Wilder,2903,1047328,3430,4313582,0.0,0.0
409,52,Elma Smith,708,1047328,722,4313582,0.0,0.0
408,52,Ozella Mcmullen,937,1047328,982,4313582,0.0,0.0
1723,52,Skye Sweeney,1324,1047328,1944,4313582,0.0,0.0
643,52,Solange Calderon,845,1047328,862,4313582,0.0,0.0
1728,52,Frank Werner,2555,1047328,2564,4313582,0.0,0.0
399,52,Sari Ziegler,307,1047328,307,4313582,0.0,0.0
1754,52,Lidia Montanez,2939,1047328,3265,4313582,0.0,0.0
1759,52,Colin Eubanks,8895,1047328,9152,4313582,0.0,0.0
367,52,Karla Luna,1384,1047328,1724,4313582,0.0,0.0
1821,52,Tamela Clifford,122,1047328,122,4313582,0.0,0.0
1828,52,Soo Solomon,964,1047328,1165,4313582,0.0,0.0
1834,52,Gustavo Cottrell,4548,1047328,4609,4313582,0.0,0.0
1732,52,Jenee Ellsworth,30648,1047328,31528,4313582,0.0,0.0
1992,52,Nyla Lanier,1404,1047328,1421,4313582,0.0,0.0
644,52,Wen Roy,1396,1047328,1448,4313582,0.0,0.0
648,52,Aaron High,1715,1047328,1830,4313582,0.0,0.0
887,52,Mona Salas,3226,1047328,3423,4313582,0.0,0.0
859,52,Dorathy Caballero,1093,1047328,1117,4313582,0.0,0.0
856,52,Petronila Rice,1442,1047328,2116,4313582,0.0,0.0
1138,52,Romana Barlow,201,1047328,201,4313582,0.0,0.0
1143,52,Wonda Mize,6084,1047328,6172,4313582,0.0,0.0
848,52,Rolland Seals,4893,1047328,5110,4313582,0.0,0.0
844,52,Vince Arellano,1589,1047328,1654,4313582,0.0,0.0
1151,52,Byron Ng,656,1047328,663,4313582,0.0,0.0
1153,52,Florentino Proctor,175,1047328,175,4313582,0.0,0.0
1180,52,Echo Jimenez,134,1047328,134,4313582,0.0,0.0
826,52,Usha Templeton,324,1047328,324,4313582,0.0,0.0
825,52,Karren Mcnamara,1840,1047328,2093,4313582,0.0,0.0
819,52,Fumiko Girard,943,1047328,963,4313582,0.0,0.0
1181,52,Ronald Shockley,879,1047328,933,4313582,0.0,0.0
817,52,Herschel Singleton,799,1047328,799,4313582,0.0,0.0
1080,52,Tula Iverson,193,1047328,193,4313582,0.0,0.0
1193,52,Shelia Waters,1363,1047328,1511,4313582,0.0,0.0
906,52,Carly Bouchard,180,1047328,180,4313582,0.0,0.0
1076,52,Roxana Stark,1162,1047328,1294,4313582,0.0,0.0
995,52,Donn Cheney,632,1047328,663,4313582,0.0,0.0
996,52,Gerry Trent,4544,1047328,4793,4313582,0.0,0.0
983,52,Florence Finn,1302,1047328,1345,4313582,0.0,0.0
981,52,Nohemi Lozano,1124,1047328,1239,4313582,0.0,0.0
978,52,Shante Estrada,6888,1047328,7192,4313582,0.0,0.0
998,52,Toby Mason,2042,1047328,2157,4313582,0.0,0.0
972,52,Jaquelyn Whalen,152,1047328,152,4313582,0.0,0.0
1006,52,Rosita Pierson,4307,1047328,4439,4313582,0.0,0.0
1016,52,Rufina Naquin,7079,1047328,7777,4313582,0.0,0.0
955,52,Ramiro Price,727,1047328,764,4313582,0.0,0.0
950,52,Mafalda Britt,866,1047328,942,4313582,0.0,0.0
949,52,Alaina Crosby,1289,1047328,1342,4313582,0.0,0.0
948,52,Marybeth Albert,816,1047328,817,4313582,0.0,0.0
928,52,Micheline Hardy,3813,1047328,3933,4313582,0.0,0.0
917,52,Will Marion,3630,1047328,3739,4313582,0.0,0.0
1077,52,Irene Merritt,3527,1047328,4791,4313582,0.0,0.0
809,52,Dave Alonso,1400,1047328,1573,4313582,0.0,0.0
806,52,Mariel Palacios,3008,1047328,3016,4313582,0.0,0.0
791,52,Monserrate Priest,3679,1047328,4010,4313582,0.0,0.0
716,52,Rosie Parrott,782,1047328,798,4313582,0.0,0.0
1325,52,Nichole Burrell,127,1047328,127,4313582,0.0,0.0
1326,52,Carri Flowers,140,1047328,140,4313582,0.0,0.0
1330,52,Jed Arroyo,4991,1047328,5195,4313582,0.0,0.0
1361,52,Dalila Spicer,1743,1047328,1884,4313582,0.0,0.0
1365,52,Nathalie Diamond,1312,1047328,1331,4313582,0.0,0.0
689,52,Felice Farr,103,1047328,103,4313582,0.0,0.0
1367,52,Noble Pedersen,668,1047328,692,4313582,0.0,0.0
683,52,Adrian Voss,121,1047328,121,4313582,0.0,0.0
