,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
902,49,Felicitas Barnard,501,48585,530,4313582,0.0,0.0
1627,49,Lowell Merchant,173,48585,180,4313582,0.0,0.0
1496,49,Moriah Brunner,1021,48585,1098,4313582,0.0,0.0
341,49,Malcolm Crook,13518,48585,636055,4313582,0.0,0.0
1320,49,Rocio Escobedo,2371,48585,20109,4313582,0.0,0.0
2087,49,Cyrus Ramey,3228,48585,128650,4313582,0.0,0.0
562,49,Pansy Sloan,439,48585,2421,4313582,0.0,0.0
1024,49,Sara Orozco,4903,48585,5361,4313582,0.0,0.0
960,49,Rosalee West,257,48585,271,4313582,0.0,0.0
251,49,Sina Nolan,168,48585,173,4313582,1.4e-322,4.81e-321
2059,49,Marilu Tucker,755,48585,17491,4313582,1.381292336908351e-206,4.36990666585551e-205
2134,49,Irving Langston,1053,48585,35497,4313582,1.1681780005415668e-166,3.387716201570544e-165
920,49,Angelita Roe,321,48585,5129,4313582,3.7482415420395693e-131,1.0033754281767462e-129
872,49,Alexander Ly,267,48585,4430,4313582,8.599516039164241e-106,2.1375939868779686e-104
2217,49,Katie Mccall,75,48585,157,4313582,3.46173464286113e-103,8.031224371437821e-102
835,49,Elfrieda Miranda,388,48585,10166,4313582,1.1946124564867016e-91,2.598282092858576e-90
396,49,Kenyatta Hoff,260,48585,4994,4313582,2.5331198157864284e-89,5.185445269962806e-88
1265,49,Fernande Crosby,89,48585,427,4313582,1.4209095277325352e-83,2.747091753616235e-82
899,49,Danilo Lopez,310,48585,7843,4313582,3.807614544109431e-77,6.973946638684642e-76
500,49,Cecily Brantley,317,48585,8618,4313582,1.2625163578201157e-71,2.1967784626070015e-70
1396,49,Carin Bassett,159,48585,2429,4313582,5.891470078060126e-69,9.763007557928207e-68
324,49,Rolf Diggs,294,48585,8716,4313582,7.999907745781506e-59,1.2654399525145291e-57
1168,49,Tyisha Ross,133,48585,2076,4313582,4.963497344517134e-57,7.5099872864867935e-56
454,49,Flor Mcdowell,111,48585,1484,4313582,1.2576277011107241e-54,1.82356016661055e-53
3,49,Donnette Sewell,244,48585,7010,4313582,1.609076551277234e-51,2.2398345593779097e-50
591,49,Mahalia Andrade,641,48585,29818,4313582,5.0451360288416245e-51,6.752720530911097e-50
1785,49,Genia Mosher,292,48585,10148,4313582,3.678834765301265e-45,4.741609253054964e-44
1722,49,Tod Mcdowell,218,48585,7266,4313582,8.42499577717877e-37,1.0471066180207899e-35
1146,49,Lurlene Priest,193,48585,6184,4313582,5.32928242517521e-35,6.395138910210252e-34
1488,49,Shay Novak,63,48585,797,4313582,1.6132166791110983e-33,1.8713313477688738e-32
763,49,Ashton Hardin,859,48585,49527,4313582,2.0607687339806894e-33,2.3133790949202576e-32
790,49,Taylor Moreno,84,48585,1581,4313582,3.7010154917103605e-31,4.024854347235017e-30
1368,49,Tessie Hankins,147,48585,4954,4313582,4.428239148631614e-25,4.669779465829703e-24
888,49,Benton Womack,39,48585,413,4313582,1.4196273667635606e-24,1.4530303636285856e-23
145,49,Foster Rockwell,51,48585,779,4313582,7.457454382877103e-24,7.41484035783209e-23
2151,49,Celina Goss,25,48585,153,4313582,9.070785192181499e-23,8.768425685775448e-22
1356,49,Dannielle Gates,59,48585,1116,4313582,1.69152609257021e-22,1.5909488654444138e-21
1226,49,Crysta Greene,157,48585,6140,4313582,2.0852647102946665e-20,1.9096634715330103e-19
1689,49,Ayako Kidd,53,48585,1033,4313582,7.07257881484932e-20,6.310916480942471e-19
1978,49,Rolande Roland,45,48585,756,4313582,1.0562710726081263e-19,9.1895583316907e-19
1589,49,Annetta Hightower,64,48585,1600,4313582,5.118205680004958e-18,4.3442331137603064e-17
821,49,Chantell Fleming,45,48585,894,4313582,6.426208227763412e-17,5.324572531575398e-16
2077,49,Vanda Augustine,142,48585,5907,4313582,1.721170323415504e-16,1.3929471454618497e-15
