,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
383,32,Shirlene Haines,176,49120,181,4313582,0.0,0.0
341,32,Malcolm Crook,18082,49120,636055,4313582,0.0,0.0
2130,32,Sina Donaldson,1152,49120,20065,4313582,0.0,0.0
535,32,Thersa Lake,383,49120,541,4313582,0.0,0.0
80,32,Roselle Hendricks,237,49120,238,4313582,0.0,0.0
2306,32,Cecil Sams,191,49120,201,4313582,0.0,0.0
551,32,Kazuko Wilson,871,49120,1512,4313582,0.0,0.0
1760,32,Enrique Bynum,165,49120,181,4313582,4.589329759797472e-302,2.0020951077116474e-300
234,32,Daine Morgan,449,49120,5615,4313582,1.0730120497465531e-222,4.160902281794967e-221
687,32,Rosamaria Godwin,109,49120,110,4313582,1.4249261164749653e-214,4.9729921464976287e-213
747,32,Garret Jacobsen,1124,49120,35618,4313582,5.049673627843724e-194,1.6021237237431453e-192
190,32,Kaila Parrott,316,49120,4767,4313582,1.1002567741583798e-134,3.199913451510621e-133
340,32,Yung Bean,383,49120,7972,4313582,2.9876705129892416e-118,8.020746223332656e-117
2088,32,Janell Riddick,84,49120,165,4313582,6.334757932440662e-118,1.579164656015565e-116
477,32,Randall Dubose,227,49120,3592,4313582,2.030415733311927e-93,4.724100606172417e-92
2200,32,Yee Hahn,334,49120,7613,4313582,3.7055684737542417e-93,8.08277123337644e-92
3,32,Donnette Sewell,308,49120,7010,4313582,3.046506652186213e-86,6.254298950664638e-85
1785,32,Genia Mosher,369,49120,10148,4313582,1.9172076181260137e-80,3.71725254847766e-79
1990,32,Talisha Benavides,59,49120,132,4313582,2.2874999277135408e-79,4.2017761830106616e-78
324,32,Rolf Diggs,335,49120,8716,4313582,4.878954347166669e-79,8.513775335805837e-78
547,32,Aldo Fagan,182,49120,2785,4313582,1.0531950867544523e-77,1.750309929891923e-76
1557,32,Keiko Meyer,63,49120,232,4313582,7.671069149634868e-68,1.2169105151011676e-66
1073,32,Marianela Browning,83,49120,572,4313582,4.2680995838204664e-64,6.476377194579752e-63
1555,32,Kia Sampson,190,49120,3812,4313582,2.5462945706821043e-62,3.702736688200227e-61
