,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
628,29,Edgar Croft,33,48062,103,4313582,3.616257777141437e-40,9.727733420510466e-40
1797,29,Nena Jacobson,51,48062,368,4313582,6.284724185204226e-40,1.6738522829900363e-39
938,29,Herma Baird,40,48062,196,4313582,4.8324100505422025e-39,1.2744297094076984e-38
1124,29,Jill Bingham,50,48062,388,4313582,1.3327536264640142e-37,3.4806866555225224e-37
335,29,Otilia Lamar,50,48062,389,4313582,1.5171290523069365e-37,3.924112644909288e-37
1225,29,Theodore Mccain,44,48062,309,4313582,2.274137905278497e-35,5.826124728761103e-35
1023,29,Marquetta Terry,32,48062,127,4313582,4.0326274115380006e-35,1.0233743148148322e-34
1450,29,Deedee Stafford,36,48062,201,4313582,3.165074629555266e-33,7.957056778975388e-33
49,29,Naoma Douglas,41,48062,318,4313582,2.393258926250821e-31,5.96098751075436e-31
1731,29,Kayleen Irving,26,48062,107,4313582,1.2216824871853669e-28,3.014977881218933e-28
1461,29,Jerrod Rollins,28,48062,142,4313582,9.185603551678857e-28,2.246297595819648e-27
714,29,Jaquelyn Wills,27,48062,128,4313582,9.42892762395579e-28,2.2850284061658625e-27
2028,29,Florene Talbot,43,48062,451,4313582,3.492165192788658e-27,8.387432471965617e-27
1857,29,Quintin Hare,36,48062,307,4313582,2.282722193555558e-26,5.434090885543762e-26
2290,29,Angelyn Rhoades,42,48062,456,4313582,5.224184347096845e-26,1.2327242012009224e-25
276,29,Antionette Larsen,51,48062,736,4313582,3.4894543728739566e-25,8.162288924374734e-25
1241,29,Shaquita Finley,36,48062,346,4313582,1.6249439150110254e-24,3.768188906361775e-24
889,29,Youlanda Herbert,56,48062,977,4313582,2.3358563613946584e-23,5.370473172779172e-23
2149,29,Idell Wray,25,48062,153,4313582,6.948653302440141e-23,1.5840574053867778e-22
554,29,Otelia Landers,41,48062,535,4313582,2.254190617576234e-22,5.095607362420227e-22
1809,29,Leanora Nesbitt,24,48062,156,4313582,2.0622953499342693e-21,4.6229787427693205e-21
188,29,Kacie Diamond,46,48062,725,4313582,2.175862655519509e-21,4.837248382931802e-21
915,29,Terra Ledbetter,21,48062,109,4313582,2.580946531805705e-21,5.690775549637169e-21
1531,29,Trinity Bergman,21,48062,115,4313582,8.935349444120966e-21,1.9541536589175122e-20
476,29,Vince Pate,20,48062,102,4313582,1.3185462778967991e-20,2.860394748018056e-20
74,29,Elba Han,26,48062,212,4313582,2.6404078343405378e-20,5.682157659500837e-20
1001,29,Isiah Fritz,24,48062,173,4313582,2.814308007792135e-20,6.008324238857812e-20
1410,29,Thuy Gant,21,48062,143,4313582,1.247536132933787e-18,2.642419053221958e-18
2040,29,Kristine Serrano,40,48062,678,4313582,8.350775105943117e-18,1.741363181006743e-17
1570,29,Thu Hillman,201,48062,9358,4313582,8.310854411773598e-18,1.741363181006743e-17
807,29,Sanora Zamora,35,48062,536,4313582,3.035863226123877e-17,6.281901598671714e-17
1586,29,Issac Fry,19,48062,139,4313582,1.7295267966529977e-16,3.5514710557225675e-16
610,29,Ivana Barney,42,48062,822,4313582,2.468737737788685e-16,5.030988268675425e-16
2181,29,Danyell Wu,31,48062,473,4313582,1.3605112935890995e-15,2.7517108118456223e-15
1274,29,Alleen Poe,26,48062,328,4313582,1.8643120746434717e-15,3.742536925963387e-15
1697,29,Dusty Wyatt,23,48062,259,4313582,4.775698224368782e-15,9.516020906334834e-15
2155,29,Hellen Boucher,17,48062,130,4313582,1.0908888161749011e-14,2.1577139084635913e-14
688,29,Myung Wiggins,16,48062,129,4313582,1.3613971048868078e-13,2.6731081840478196e-13
1617,29,Hattie Burkett,17,48062,155,4313582,2.443386977300156e-13,4.762834035461898e-13
1190,29,Marisha Hammons,31,48062,593,4313582,6.448216303113838e-13,1.2478922198112391e-12
2010,29,Epifania Beaulieu,19,48062,219,4313582,1.128717234390606e-12,2.16874954322195e-12
717,29,Clementine Mccarthy,15,48062,129,4313582,1.827552241085955e-12,3.4866067578164674e-12
1817,29,Delia Hitchcock,16,48062,154,4313582,2.559842273223828e-12,4.8492786725155616e-12
377,29,Hester Lopes,30,48062,606,4313582,5.692619438395311e-12,1.070849390858978e-11
1703,29,Maribeth Snider,19,48062,245,4313582,8.905955849812155e-12,1.66368203027741e-11
410,29,Eartha Charles,14,48062,121,4313582,8.989842254296724e-12,1.667770735452289e-11
874,29,Keenan Eller,14,48062,131,4313582,2.863273822019313e-11,5.275483959747912e-11
1911,29,Garland Kessler,13,48062,113,4313582,4.431503943764075e-11,8.10935075423494e-11
7,29,Sharron Camp,146,48062,7487,4313582,1.5076740797299283e-10,2.740299509779397e-10
603,29,Tabetha Colvin,12,48062,107,4313582,2.782891534277816e-10,5.02414646121297e-10
90,29,Augustine Knapp,12,48062,125,4313582,1.953044705636383e-09,3.5024601721079135e-09
1939,29,Wen Acosta,12,48062,126,4313582,2.155350384135091e-09,3.8396639293532414e-09
1847,29,Maryln Lin,11,48062,118,4313582,1.0467164761935926e-08,1.8524127111583973e-08
69,29,Migdalia Barr,24,48062,634,4313582,9.855245509492578e-08,1.732719635329087e-07
340,29,Yung Bean,140,48062,7972,4313582,1.6557047713797135e-07,2.892107685072357e-07
1851,29,Merlyn Gil,33,48062,1098,4313582,1.9153688791361346e-07,3.324091796694324e-07
792,29,Emily Pettit,13,48062,266,4313582,2.3832379616426683e-06,4.1095577671915245e-06
1243,29,Ernest Atwood,12,48062,254,4313582,7.282865662602149e-06,1.247828575312088e-05
77,29,Alphonso Roach,26,48062,913,4313582,7.407909565408324e-06,1.2612200462625565e-05
872,29,Alexander Ly,77,48062,4430,4313582,9.113965546008621e-05,0.00015419224728781882
1146,29,Lurlene Priest,101,48062,6184,4313582,0.0001031269468743646,0.00017338217943252548
1676,29,Vesta Weir,11,48062,288,4313582,0.00011681900114472526,0.0001951820578132366
396,29,Kenyatta Hoff,84,48062,4994,4313582,0.00013795023948163027,0.00022906552111455887
156,29,Paz Parson,13,48062,398,4313582,0.00019484048194937708,0.00032154656223547506
407,29,Shellie Blount,67,48062,3859,4313582,0.00023776128398175555,0.00038998649628714787
517,29,Paulita Mathis,35,48062,1705,4313582,0.00029877944990988007,0.00048710104258034993
8,29,Felicia Nava,13,48062,579,4313582,0.0063643716869127365,0.010313349299876663
2196,29,Lavera Browning,14,48062,666,4313582,0.009003987562316611,0.014503429067444123
918,29,Ahmad Hess,35,48062,2258,4313582,0.02362848542513849,0.037833705829537226
203,29,Sha Mclain,11,48062,589,4313582,0.035127598912040675,0.05591316039845527
920,29,Angelita Roe,70,48062,5129,4313582,0.04130410718315071,0.06535767548392671
587,29,Raymond Siegel,16,48062,1044,4313582,0.08135645763920188,0.12798179593535267
50,29,Tasha Sizemore,20,48062,1357,4313582,0.08685516538251854,0.13583743888312494
97,29,Cecilia Smiley,15,48062,1045,4313582,0.12967646734061852,0.20163566309032593
454,29,Flor Mcdowell,20,48062,1484,4313582,0.16243812935302626,0.25112561376990844
461,29,Georgiana Bartlett,15,48062,1105,4313582,0.17782680923402625,0.2733452096225889
1329,29,Kyoko Roth,11,48062,803,4313582,0.19075963482365615,0.2915587600429745
1197,29,Emogene Fitzgerald,35,48062,2866,4313582,0.2570885121417028,0.39071643935659917
639,29,Danna Kenny,83,48062,7206,4313582,0.3532955847762368,0.5339129904764477
21,29,Darin Carnes,22,48062,1947,4313582,0.4175205171068979,0.6274470340880197
2208,29,David Hoyt,14,48062,1259,4313582,0.43252527499488047,0.6463849942979046
1513,29,Melissia Hewitt,37,48062,3318,4313582,0.4543988730848846,0.6753220820985302
269,29,Madge Charles,21,48062,1948,4313582,0.5035310546474301,0.7442299653854874
2176,29,Tiffany Mcconnell,25,48062,2335,4313582,0.5278451652358709,0.7759035488986299
3,29,Donnette Sewell,75,48062,7010,4313582,0.6101595487683924,0.8920267316233563
500,29,Cecily Brantley,92,48062,8618,4313582,0.6357822136347786,0.9244617052311105
1555,29,Kia Sampson,39,48062,3812,4313582,0.6696532993245004,0.9684770834316698
244,29,Latarsha Carnes,44,48062,4302,4313582,0.6847253319156029,0.9797399696026445
1540,29,Queenie Moffett,61,48062,5874,4313582,0.6828363966412676,0.9797399696026445
727,29,Willetta Haines,17,48062,2755,4313582,0.9949686750871773,0.9999999972187712
2141,29,Eleonore Daugherty,12,48062,2499,4313582,0.9994142906372571,0.9999999972187712
2138,29,Lucile Cardwell,27,48062,5403,4313582,0.9999988267968938,0.9999999972187712
2136,29,Maisie Castro,45,48062,11005,4313582,0.9999999885455547,0.9999999972187712
2130,29,Sina Donaldson,138,48062,20065,4313582,0.9999999868307153,0.9999999972187712
2128,29,Woodrow Mcelroy,16,48062,2684,4313582,0.9961033486524544,0.9999999972187712
2087,29,Cyrus Ramey,1321,48062,128650,4313582,0.9988664628126442,0.9999999972187712
369,29,Lanelle Mcdonald,68,48062,7038,4313582,0.8713981982143906,0.9999999972187712
2081,29,Vannessa Holman,18,48062,16086,4313582,0.999999987831634,0.9999999972187712
2071,29,Morris Stovall,79,48062,14807,4313582,0.9999999897366281,0.9999999972187712
778,29,Nelson Peters,29,48062,3572,4313582,0.9548584615207742,0.9999999972187712
2059,29,Marilu Tucker,13,48062,17491,4313582,0.9999999933001873,0.9999999972187712
23,29,Korey Battle,18,48062,2338,4313582,0.9376287201129457,0.9999999972187712
786,29,Lettie Velasquez,11,48062,2501,4313582,0.9997658599566214,0.9999999972187712
328,29,Reynalda Holman,34,48062,5542,4313582,0.9999224410435018,0.9999999972187712
835,29,Elfrieda Miranda,12,48062,10166,4313582,0.9999999874876595,0.9999999972187712
763,29,Ashton Hardin,336,48062,49527,4313582,0.9999999903024523,0.9999999972187712
678,29,Kiera Flood,241,48062,23624,4313582,0.9128727180746068,0.9999999972187712
670,29,Della Donnelly,56,48062,7235,4313582,0.9977206930344413,0.9999999972187712
658,29,Dominick Shockley,19,48062,4506,4313582,0.9999996235588933,0.9999999972187712
430,29,Mozella Marino,14,48062,3124,4313582,0.999949368975885,0.9999999972187712
2302,29,Cliff Creech,58,48062,25267,4313582,0.9999999943808183,0.9999999972187712
2299,29,Delia Shockley,187,48062,19187,4313582,0.9670280378604317,0.9999999972187712
477,29,Randall Dubose,14,48062,3592,4313582,0.9999982338449842,0.9999999972187712
2286,29,Lindsay Bentley,73,48062,7708,4313582,0.9132011558432455,0.9999999972187712
492,29,Mariko Hayes,28,48062,30122,4313582,0.9999999926314921,0.9999999972187712
511,29,Hoa Delaney,12,48062,2562,4313582,0.9996159801188559,0.9999999972187712
2235,29,Birdie Sisk,11,48062,1327,4313582,0.8021443460136515,0.9999999972187712
533,29,Santiago Cisneros,14,48062,4504,4313582,0.9999999890129675,0.9999999972187712
547,29,Aldo Fagan,14,48062,2785,4313582,0.99951430327697,0.9999999972187712
591,29,Mahalia Andrade,70,48062,29818,4313582,0.9999999972187712,0.9999999972187712
389,29,Tomi Slade,25,48062,2827,4313582,0.8602693087613862,0.9999999972187712
599,29,Dwain Mcmillian,15,48062,6913,4313582,0.9999999896285982,0.9999999972187712
625,29,Luetta Stern,34,48062,7546,4313582,0.999999990480113,0.9999999972187712
2200,29,Yee Hahn,23,48062,7613,4313582,0.9999999953483629,0.9999999972187712
627,29,Leigha Jarrell,16,48062,1780,4313582,0.7694355561395496,0.9999999972187712
640,29,Linnea Peters,12,48062,2247,4313582,0.9970450719310194,0.9999999972187712
324,29,Rolf Diggs,73,48062,8716,4313582,0.9938349460501312,0.9999999972187712
858,29,Daniella Pickett,14,48062,2030,4313582,0.9641014701310102,0.9999999972187712
884,29,Kristin Vernon,99,48062,10096,4313582,0.8928725138838939,0.9999999972187712
899,29,Danilo Lopez,17,48062,7843,4313582,0.9999999934324028,0.9999999972187712
1770,29,Polly Carroll,14,48062,5061,4313582,0.9999999907597972,0.9999999972187712
1226,29,Crysta Greene,47,48062,6140,4313582,0.9962195078137022,0.9999999972187712
1277,29,Keturah Richardson,11,48062,2667,4313582,0.9999285093702086,0.9999999972187712
1722,29,Tod Mcdowell,11,48062,7266,4313582,0.9999999935238071,0.9999999972187712
1705,29,Chun Daniels,15,48062,1776,4313582,0.8337688519814892,0.9999999972187712
1291,29,Jessi Sorenson,16,48062,3656,4313582,0.9999917890847296,0.9999999972187712
242,29,Torie Shelton,17,48062,2757,4313582,0.995022489902462,0.9999999972187712
1320,29,Rocio Escobedo,53,48062,20109,4313582,0.9999999949543582,0.9999999972187712
1344,29,Brianna Nance,61,48062,19984,4313582,0.999999992959509,0.9999999972187712
1605,29,Charisse Schmidt,19,48062,24974,4313582,0.9999999952168667,0.9999999972187712
1600,29,Twyla Diamond,21,48062,3474,4313582,0.9986855722883607,0.9999999972187712
1357,29,Julie Laws,37,48062,7842,4313582,0.9999999902822508,0.9999999972187712
1373,29,Percy Rowland,33,48062,3951,4313582,0.9494618779904587,0.9999999972187712
193,29,Kylie Carrasco,12,48062,2560,4313582,0.9996107681882453,0.9999999972187712
1426,29,Alethia Milton,171,48062,28732,4313582,0.9999999885824452,0.9999999972187712
190,29,Kaila Parrott,22,48062,4767,4313582,0.9999989630017507,0.9999999972187712
1530,29,Duncan Zepeda,29,48062,4937,4313582,0.9999185037560109,0.9999999972187712
290,29,Vincenzo Nunn,42,48062,4683,4313582,0.9145464354279397,0.9999999972187712
111,29,Raleigh Meredith,79,48062,9592,4313582,0.9972439862074599,0.9999999972187712
1785,29,Genia Mosher,83,48062,10148,4313582,0.9982462157045913,0.9999999972187712
1195,29,Erwin Oleary,30,48062,4949,4313582,0.9998539854827763,0.9999999972187712
62,29,Justine Salas,21,48062,5492,4313582,0.9999999949763045,0.9999999972187712
904,29,Dann Rivers,60,48062,15202,4313582,0.9999999931874067,0.9999999972187712
909,29,Dolly Bragg,176,48062,19572,4313582,0.9982643966032262,0.9999999972187712
922,29,Alleen Bundy,14,48062,1561,4313582,0.750925244307813,0.9999999972187712
941,29,Clifford Richard,17,48062,4600,4313582,0.9999999643265965,0.9999999972187712
946,29,Keith Lancaster,28,48062,3663,4313582,0.9784512080468557,0.9999999972187712
1081,29,Leta Girard,19,48062,5073,4313582,0.9999999827575536,0.9999999972187712
1083,29,Edward Carmona,11,48062,3347,4313582,0.9999996041011348,0.9999999972187712
1867,29,Dirk Grady,26,48062,4193,4313582,0.9993433069510946,0.9999999972187712
2314,29,Valentine Brewer,13,48062,15503,4313582,0.9999999921584656,0.9999999972187712
1859,29,Mandy Yang,15,48062,5506,4313582,0.9999999946245657,0.9999999972187712
308,29,Haley Fitzgerald,30,48062,6936,4313582,0.9999999962997287,0.9999999972187712
1132,29,Ladonna Gifford,13,48062,2650,4313582,0.9994924250323783,0.9999999972187712
1133,29,Alica Monroe,34,48062,5157,4313582,0.9994587458125231,0.9999999972187712
1165,29,Augustine Aguirre,44,48062,4515,4313582,0.7928909350857314,0.9999999972187712
87,29,Akiko Hamilton,15,48062,2372,4313582,0.9887608679775495,0.9999999972187712
1168,29,Tyisha Ross,17,48062,2076,4313582,0.8838680559699832,0.9999999972187712
1196,29,Elvin Choi,35,48062,5719,4313582,0.9999430510869844,0.9999999972187712
1096,29,Shayla Bowie,52,48062,12453,4313582,0.999999993242389,0.9999999972187712
