,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1401,17,Tanner Alonzo,135,2098,264,4313582,0.0,0.0
1170,17,Loren Krueger,59,2098,7975,4313582,2.172220493009994e-49,4.0186079120684883e-48
1426,17,Alethia Milton,81,2098,28732,4313582,5.427800371592589e-36,6.694287124964194e-35
1101,17,Consuelo Hutton,20,2098,620,4313582,1.1124740949044385e-31,1.0290385377866056e-30
7,17,Sharron Camp,33,2098,7487,4313582,9.120895856763793e-22,6.749462934005207e-21
913,17,Shenna Gunn,13,2098,976,4313582,1.9125692764232713e-16,1.1794177204610172e-15
941,17,Clifford Richard,19,2098,4600,4313582,4.3656788664200743e-13,2.3075731151077533e-12
355,17,Summer Eubanks,20,2098,5358,4313582,8.000241485941146e-13,3.70011168724778e-12
678,17,Kiera Flood,41,2098,23624,4313582,2.665807196466581e-12,1.0504839875738418e-11
763,17,Ashton Hardin,64,2098,49527,4313582,2.8391459123617346e-12,1.0504839875738418e-11
63,17,Fritz Vann,21,2098,7128,4313582,2.2307466983501485e-11,7.503420712632318e-11
305,17,Minh Beverly,26,2098,11604,4313582,7.034723650111443e-11,2.1690397921176948e-10
2071,17,Morris Stovall,29,2098,14807,4313582,1.680589520920979e-10,4.783216328775094e-10
1357,17,Julie Laws,20,2098,7842,4313582,7.749799958283674e-10,2.0481614175463997e-09
324,17,Rolf Diggs,21,2098,8716,4313582,9.060346920633523e-10,2.2348855737562688e-09
727,17,Willetta Haines,12,2098,2755,4313582,1.978793470385001e-09,4.575959900265315e-09
2302,17,Cliff Creech,37,2098,25267,4313582,2.724142520134336e-09,5.929016073233554e-09
1226,17,Crysta Greene,17,2098,6140,4313582,3.111882201215096e-09,6.396646746942142e-09
190,17,Kaila Parrott,15,2098,4767,4313582,3.570457479998744e-09,6.952996145260712e-09
1404,17,Tennille Conway,28,2098,18328,4313582,6.91520819721721e-08,1.2793135164851837e-07
3,17,Donnette Sewell,16,2098,7010,4313582,1.2314392577646451e-07,2.169678692251994e-07
2299,17,Delia Shockley,28,2098,19187,4313582,1.7605130900923412e-07,2.96086292424621e-07
2200,17,Yee Hahn,12,2098,7613,4313582,0.0001281941515540651,0.0002062253742391482
909,17,Dolly Bragg,22,2098,19572,4313582,0.00014246661677380003,0.00021963603419294171
625,17,Luetta Stern,11,2098,7546,4313582,0.0004298126464219023,0.0006116564583696301
500,17,Cecily Brantley,12,2098,8618,4313582,0.0004137765854781532,0.0006116564583696301
2286,17,Lindsay Bentley,11,2098,7708,4313582,0.0005168822232848392,0.0007083200837607055
1785,17,Genia Mosher,13,2098,10148,4313582,0.000603773425711296,0.0007978434554042125
111,17,Raleigh Meredith,12,2098,9592,4313582,0.0010879068543823435,0.0013880190900740245
1096,17,Shayla Bowie,13,2098,12453,4313582,0.003868869168046328,0.004771605307257138
904,17,Dann Rivers,14,2098,15202,4313582,0.008978147825569875,0.010380983423315168
2136,17,Maisie Castro,11,2098,11005,4313582,0.008929888212840275,0.010380983423315168
2130,17,Sina Donaldson,14,2098,20065,4313582,0.0709973324245609,0.07960306968814404
591,17,Mahalia Andrade,15,2098,29818,4313582,0.3809126686713893,0.41452261002474716
341,17,Malcolm Crook,292,2098,636055,4313582,0.850595444598996,0.8992008985760815
747,17,Garret Jacobsen,12,2098,35618,4313582,0.8815717510395823,0.9046153942325443
2087,17,Cyrus Ramey,52,2098,128650,4313582,0.9046153942325443,0.9046153942325443
