,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2087,16,Cyrus Ramey,7813,75910,128650,4313582,0.0,0.0
1520,16,Bari Andrade,2681,75910,2792,4313582,0.0,0.0
2200,16,Yee Hahn,884,75910,7613,4313582,0.0,0.0
86,16,Kristian Block,670,75910,4920,4313582,0.0,0.0
1109,16,Lan Carpenter,1088,75910,1117,4313582,0.0,0.0
1538,16,Jaye Velasco,1205,75910,12207,4313582,0.0,0.0
957,16,Mariam Lund,1341,75910,17687,4313582,0.0,0.0
1097,16,Altha Minor,2219,75910,2294,4313582,0.0,0.0
645,16,Melissa Jernigan,1350,75910,1384,4313582,0.0,0.0
317,16,Pasty Tran,1258,75910,1310,4313582,0.0,0.0
2228,16,Fe Jarrett,1286,75910,14605,4313582,0.0,0.0
1321,16,Sammy Hughes,429,75910,435,4313582,0.0,0.0
2110,16,Margot Ray,387,75910,399,4313582,0.0,0.0
1874,16,Lesli Groves,188,75910,197,4313582,8.2919e-319,2.688946e-317
1492,16,Tracy Pennington,531,75910,4144,4313582,1.8249995232634392e-274,5.52366522374401e-273
234,16,Daine Morgan,577,75910,5615,4313582,1.1201647460168137e-247,3.1784674668227084e-246
2192,16,Thresa Tracy,458,75910,4238,4313582,4.897338098954727e-206,1.3078773511326154e-204
1230,16,Maia Coffman,421,75910,3867,4313582,8.225108767436197e-191,2.0745552113422407e-189
2274,16,Wes Kelley,290,75910,1665,4313582,1.4203977554909149e-188,3.3940030578572385e-187
2311,16,Jannie Radford,211,75910,848,4313582,4.392043177173467e-172,9.969938012183769e-171
1781,16,Carmel Sewell,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
724,16,Aurora Cano,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1735,16,Arminda Newman,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
294,16,Ina Mohr,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1122,16,Kasi Overton,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
368,16,Raymonde Underwood,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
836,16,Shawnna Latham,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
395,16,Doyle Mccord,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
796,16,Micha Burden,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1917,16,Bernarda Aguirre,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
593,16,Essie Steward,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1972,16,Jonas England,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1981,16,Shona Browning,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1989,16,Walter Goldsmith,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
2011,16,Juliana Suggs,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
800,16,Frederic Goodson,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
680,16,Casie Hairston,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
696,16,Sybil Spencer,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1870,16,Timmy Lemons,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1522,16,Cathleen Quinn,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
751,16,Elnora Schaefer,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
2061,16,Rosalva Bates,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
1831,16,Lashunda Stjohn,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
2041,16,Bob Jarrett,240,75910,1400,4313582,6.510035292156469e-155,4.478115185816723e-154
