,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1896,iOS,Ellan Jimenez,563,1672335,1004,4313582,5.81016248766521E-29,4.35762186574891E-28
1203,iOS,Jamee Everett,394,1672335,655,4313582,7.65755663357066E-29,5.7224340185889E-28
864,iOS,Ta Reeder,305,1672335,479,4313582,1.13966984176504E-28,8.48603083616413E-28
9,iOS,Hilton Bond,252,1672335,378,4313582,1.75715762934753E-28,1.30369759596752E-27
529,iOS,Lynnette Norris,422,1672335,714,4313582,1.85176403525872E-28,1.36898269749484E-27
221,iOS,Kieth Rangel,317,1672335,504,4313582,2.51330775221594E-28,1.85144023028007E-27
595,iOS,Emery Lusk,882,1672335,1702,4313582,4.46414052969616E-28,3.27686911222377E-27
1425,iOS,Raeann Knox,135,1672335,170,4313582,4.90816475844258E-28,3.59007104239439E-27
643,iOS,Solange Calderon,492,1672335,862,4313582,6.70298580990916E-28,4.88562698116618E-27
1013,iOS,Jeffery Campos,943,1672335,1839,4313582,6.81637695867644E-28,4.95084221209131E-27
365,iOS,Annmarie Mckay,581,1672335,1050,4313582,7.64131512577722E-28,5.53060220641918E-27
778,iOS,Nelson Peters,1704,1672335,3572,4313582,8.70192619202178E-28,6.27630216637111E-27
2249,iOS,Aron Cotton,424,1672335,722,4313582,8.97173469428039E-28,6.44843431151403E-27
83,iOS,Velvet Dodge,1249,1672335,2532,4313582,1.82175563201962E-27,1.3048561101317E-26
652,iOS,Frederica Davenport,293,1672335,461,4313582,1.96261049570835E-27,1.40089783659182E-26
1307,iOS,Rachell Dye,750,1672335,1418,4313582,2.06882209912152E-27,1.47163633855036E-26
615,iOS,Sharmaine Dutton,692,1672335,1292,4313582,2.19407944793137E-27,1.5553919374034E-26
1037,iOS,Tony Aguilera,104,1672335,122,4313582,4.21090533623213E-27,2.97493994744045E-26
193,iOS,Kylie Carrasco,1258,1672335,2560,4313582,7.58965715895554E-27,5.34373820375441E-26
808,iOS,Breanne Blackwell,762,1672335,1453,4313582,2.00965538295092E-26,1.41016496362997E-25
1327,iOS,Zulma Owen,164,1672335,224,4313582,3.2478114492135E-26,2.27127354725404E-25
494,iOS,Susann Harley,209,1672335,306,4313582,4.30147938385813E-26,2.998000782689E-25
1782,iOS,Neely Bright,662,1672335,1241,4313582,1.10336746345198E-25,7.66433103807246E-25
884,iOS,Kristin Vernon,4426,1672335,10096,4313582,1.16309839179892E-25,8.052219635531E-25
1643,iOS,Catina Fuentes,270,1672335,424,4313582,1.22933934139563E-25,8.48244145562982E-25
1385,iOS,Marilu Tomlinson,434,1672335,758,4313582,3.10743234806997E-25,2.13700497026739E-24
1443,iOS,Angelique Rockwell,445,1672335,781,4313582,3.16200493750588E-25,2.16733451014476E-24
460,iOS,Letisha Williamson,147,1672335,197,4313582,3.67731511313876E-25,2.51222517630272E-24
2319,iOS,Carmon Burton,521,1672335,942,4313582,4.00835042544984E-25,2.72937019101354E-24
1273,iOS,Barrett Huber,957,1672335,1901,4313582,6.13115865486525E-25,4.16114702149871E-24
141,iOS,Adelle Rosado,1058,1672335,2129,4313582,6.48075453718987E-25,4.38403983398138E-24
1723,iOS,Skye Sweeney,976,1672335,1944,4313582,6.51273577711908E-25,4.39132347186856E-24
