,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2130,Linux,Sina Donaldson,107,102787,20065,4313582,0.999999992,1
2285,Linux,Jestine Flynn,11,102787,3412,4313582,0.9999999939,1
2275,Linux,Nellie Piper,15,102787,15867,4313582,0.9999999964,1
32,Linux,Yesenia Pope,12,102787,10020,4313582,0.9999999941,1
42,Linux,Georgianna Echols,22,102787,2368,4313582,0.9999998791,1
87,Linux,Akiko Hamilton,11,102787,2372,4313582,0.9999999937,1
111,Linux,Raleigh Meredith,15,102787,9592,4313582,0.9999999935,1
242,Linux,Torie Shelton,32,102787,2757,4313582,0.9999975333,1
2101,Linux,Zora Dunn,12,102787,1479,4313582,0.9999953487,1
2200,Linux,Yee Hahn,11,102787,7613,4313582,1,1
2171,Linux,Ernesto Woodward,11,102787,25471,4313582,0.9999999978,1
324,Linux,Rolf Diggs,18,102787,8716,4313582,0.9999999929,1
2145,Linux,Dorethea Pollock,21,102787,3664,4313582,0.9999999993,1
2138,Linux,Lucile Cardwell,17,102787,5403,4313582,0.9999999935,1
2136,Linux,Maisie Castro,46,102787,11005,4313582,0.9999999941,1
2299,Linux,Delia Shockley,43,102787,19187,4313582,0.999999996,1
2134,Linux,Irving Langston,38,102787,35497,4313582,0.9999999989,1
286,Linux,Darrel Aguirre,16,102787,2690,4313582,0.9999999877,1
1239,Linux,Tad Pryor,11,102787,8041,4313582,0.9999999941,1
591,Linux,Mahalia Andrade,85,102787,29818,4313582,1,1
500,Linux,Cecily Brantley,16,102787,8618,4313582,1,1
946,Linux,Keith Lancaster,25,102787,3663,4313582,0.9999999981,1
994,Linux,Sharilyn Workman,66,102787,76400,4313582,1,1
1378,Linux,Garnett Ogle,24,102787,1726,4313582,0.9975082074,1
1373,Linux,Percy Rowland,11,102787,3951,4313582,0.9999999976,1
1368,Linux,Tessie Hankins,72,102787,4954,4313582,0.9999973328,1
1361,Linux,Dalila Spicer,19,102787,1884,4313582,0.9999909718,1
1344,Linux,Brianna Nance,19,102787,19984,4313582,0.9999999972,1
920,Linux,Angelita Roe,12,102787,5129,4313582,0.9999999973,1
1320,Linux,Rocio Escobedo,46,102787,20109,4313582,1,1
1291,Linux,Jessi Sorenson,14,102787,3656,4313582,0.9999999982,1
1289,Linux,Nikia Medrano,17,102787,1163,4313582,0.9808388656,1
1047,Linux,Altha Dowling,14,102787,13329,4313582,0.9999999921,1
1282,Linux,Ivette Pelletier,13,102787,5707,4313582,1,1
1280,Linux,Leia Mcbride,17,102787,1456,4313582,0.9993858517,1
1134,Linux,Kathrin Nicholas,16,102787,2730,4313582,0.9999999955,1
1196,Linux,Elvin Choi,11,102787,5719,4313582,0.9999999934,1
1024,Linux,Sara Orozco,52,102787,5361,4313582,1,1
1947,Linux,Britta Tilley,18,102787,923,4313582,0.7702031195,1
1426,Linux,Alethia Milton,57,102787,28732,4313582,0.9999999927,1
1482,Linux,Gilma Yoder,19,102787,2879,4313582,0.9999999989,1
528,Linux,Veta Flores,24,102787,2871,4313582,0.9999999967,1
579,Linux,Deana Chung,11,102787,3636,4313582,0.999999996,1
581,Linux,Isa Farr,12,102787,4552,4313582,0.9999999962,1
1785,Linux,Genia Mosher,19,102787,10148,4313582,1,1
639,Linux,Danna Kenny,19,102787,7206,4313582,0.9999999994,1
678,Linux,Kiera Flood,26,102787,23624,4313582,0.9999999914,1
727,Linux,Willetta Haines,56,102787,2755,4313582,0.8749853007,1
909,Linux,Dolly Bragg,63,102787,19572,4313582,0.9999999951,1
763,Linux,Ashton Hardin,25,102787,49527,4313582,0.9999999951,1
790,Linux,Taylor Moreno,23,102787,1581,4313582,0.993447339,1
1606,Linux,Delorse Leblanc,26,102787,3520,4313582,0.9999999929,1
1589,Linux,Annetta Hightower,27,102787,1600,4313582,0.9644150191,1
835,Linux,Elfrieda Miranda,53,102787,10166,4313582,0.999999993,1
1570,Linux,Thu Hillman,16,102787,9358,4313582,0.9999999931,1
872,Linux,Alexander Ly,12,102787,4430,4313582,0.9999999922,1
899,Linux,Danilo Lopez,107,102787,7843,4313582,0.9999999987,1
1652,Linux,Kemberly Ennis,16,102787,7371,4313582,0.9999999937,1
7,Linux,Sharron Camp,99,102787,7487,4313582,0.9999999994,1
