,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
504,Android,Anibal Molina,56,1120599,105,4313582,6.92861642737657E-10,2.54505371820691E-09
1658,Android,Laila Crocker,152,1120599,379,4313582,7.20616399541584E-10,2.64226013165248E-09
2071,Android,Morris Stovall,4171,1120599,14807,4313582,7.36716018775419E-10,2.69645970378266E-09
532,Android,Lisette Delarosa,135,1120599,328,4313582,7.83888888987053E-10,2.8639940479777E-09
2268,Android,Lamar Lofton,67,1120599,134,4313582,8.21757104154038E-10,0.000000003
815,Android,Lorinda Diggs,62,1120599,121,4313582,8.83564009839172E-10,3.2109626361118E-09
422,Android,Shawn Hinson,62,1120599,121,4313582,8.83564009839172E-10,3.2109626361118E-09
1114,Android,Paz Dorsey,277,1120599,776,4313582,9.23693562309492E-10,3.35084579518656E-09
699,Android,Kathyrn Prater,195,1120599,514,4313582,0.000000001,3.75854577901394E-09
1912,Android,Kaye Dempsey,443,1120599,1330,4313582,1.1866196295013E-09,4.28944127554712E-09
2003,Android,Jaimee Short,62,1120599,122,4313582,1.36300362838634E-09,4.91835171724595E-09
654,Android,Catrina Overstreet,117,1120599,277,4313582,1.47803703565358E-09,5.32405594180849E-09
1205,Android,Helga Simon,84,1120599,182,4313582,1.48685459684727E-09,5.34640510571093E-09
1699,Android,Ching Kimball,532,1120599,1636,4313582,1.6088860368052E-09,5.77505409000605E-09
67,Android,Dora Mcnally,456,1120599,1378,4313582,1.80710958242855E-09,6.47521226908723E-09
1558,Android,Page Wetzel,240,1120599,661,4313582,1.91838837375957E-09,6.86192764460155E-09
2149,Android,Idell Wray,73,1120599,153,4313582,2.44551957498708E-09,8.73216937246694E-09
541,Android,Leonel Fink,91,1120599,204,4313582,0.000000003,1.07331666207784E-08
2098,Android,Ok Barrow,59,1120599,116,4313582,3.05430280154601E-09,1.08680061425446E-08
1241,Android,Shaquita Finley,139,1120599,346,4313582,3.05976553807848E-09,1.08685421717162E-08
230,Android,Sasha Dwyer,493,1120599,1510,4313582,3.30622781139289E-09,1.17236431579027E-08
270,Android,Savannah Murry,148,1120599,374,4313582,3.418007409533E-09,1.20990366088313E-08
1391,Android,Buster Knox,372,1120599,1101,4313582,3.68517073887607E-09,0.000000013
