,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2121,other,Kathie Baker,15,345838,338,4313582,0.9934342288,1
2122,other,Shasta Hahn,52,345838,1494,4313582,0.9999999949,1
2101,other,Zora Dunn,121,345838,1479,4313582,0.3850779202,1
2181,other,Danyell Wu,27,345838,473,4313582,0.9658909324,1
25,other,Cierra Eaton,12,345838,227,4313582,0.9240987154,1
2183,other,Eula Hudgins,14,345838,933,4313582,0.9999999997,1
2262,other,Linnea Coleman,15,345838,683,4313582,0.9999999974,1
2263,other,Delana Camp,91,345838,2150,4313582,0.9999999946,1
2264,other,Eula Acosta,12,345838,229,4313582,0.9291958466,1
9,other,Hilton Bond,28,345838,378,4313582,0.6248648838,1
2275,other,Nellie Piper,440,345838,15867,4313582,0.9999999979,1
2276,other,Lynn Starnes,13,345838,330,4313582,0.9977978749,1
2277,other,Piper Heller,12,345838,335,4313582,0.9992373915,1
2279,other,Gavin Corey,30,345838,435,4313582,0.7771928404,1
2280,other,Jeremy Sykes,14,345838,1222,4313582,0.9999999962,1
2281,other,Claudia Turner,24,345838,1337,4313582,1,1
2285,other,Jestine Flynn,75,345838,3412,4313582,0.9999999942,1
5,other,Cristy Irvin,39,345838,529,4313582,0.6731052005,1
2261,other,Evette Gross,39,345838,998,4313582,0.9999998889,1
2293,other,Cecille Slade,93,345838,1957,4313582,0.9999999953,1
2298,other,Trevor Lee,16,345838,253,4313582,0.8076274854,1
4,other,Foster Corcoran,11,345838,306,4313582,0.9986715274,1
2301,other,Robby Esparza,16,345838,452,4313582,0.999918944,1
2,other,Danna Hester,48,345838,909,4313582,0.9991485873,1
2305,other,Alessandra Suggs,12,345838,1239,4313582,0.9999999967,1
1,other,Yukiko Stamper,13,345838,2001,4313582,1,1
2308,other,Gilma Covington,226,345838,3773,4313582,0.9999989505,1
2309,other,Jared Kinsey,24,345838,647,4313582,0.9999935611,1
2310,other,Gonzalo Jolly,19,345838,227,4313582,0.3637550731,1
2311,other,Jannie Radford,20,345838,848,4313582,1,1
2313,other,Camelia Pressley,82,345838,4867,4313582,0.9999999946,1
2314,other,Valentine Brewer,71,345838,15503,4313582,0.9999999989,1
2296,other,Dallas Decker,13,345838,699,4313582,1,1
2257,other,Marianna Tolbert,33,345838,652,4313582,0.9978964371,1
10,other,Carri Smart,39,345838,748,4313582,0.9981642932,1
11,other,Dominga Darling,43,345838,525,4313582,0.4022022045,1
2185,other,Delma Dillard,49,345838,696,4313582,0.8093349905,1
2188,other,Janette Erwin,81,345838,4440,4313582,0.9999999939,1
2191,other,Arthur Quick,79,345838,1096,4313582,0.8236596428,1
2195,other,Tori Simpson,26,345838,472,4313582,0.9771585973,1
2196,other,Lavera Browning,19,345838,666,4313582,0.999999978,1
2197,other,Jules Ulrich,24,345838,549,4313582,0.9995208743,1
22,other,Lissette Helm,14,345838,173,4313582,0.4151522966,1
2202,other,Marica Richardson,15,345838,1829,4313582,0.9999999941,1
2204,other,Maren Alaniz,51,345838,1645,4313582,1,1
2205,other,Rosaura Manuel,24,345838,291,4313582,0.3895088586,1
2207,other,Jamika Franklin,159,345838,4776,4313582,0.999999993,1
19,other,Arlyne Landis,14,345838,367,4313582,0.9991195246,1
2213,other,Noella Dent,50,345838,696,4313582,0.7676711792,1
2218,other,Laila Champion,18,345838,295,4313582,0.8672114508,1
2220,other,Ilana Thompson,14,345838,272,4313582,0.9550156015,1
2222,other,Madlyn Lewis,22,345838,774,4313582,0.9999999963,1
2225,other,Graig Cody,39,345838,2163,4313582,1,1
2228,other,Fe Jarrett,575,345838,14605,4313582,0.9999999976,1
2230,other,Doretha Durbin,28,345838,770,4313582,0.9999994451,1
2231,other,Blanch Knutson,42,345838,1199,4313582,0.9999999977,1
2234,other,Kandice Holder,349,345838,6472,4313582,0.9999999977,1
2235,other,Birdie Sisk,54,345838,1327,4313582,0.9999999979,1
2240,other,Therese Gant,18,345838,324,4313582,0.9424505248,1
2243,other,Kathern Kidd,14,345838,231,4313582,0.8349208994,1
2245,other,Reed Kyle,23,345838,530,4313582,0.9994679498,1
2249,other,Aron Cotton,14,345838,722,4313582,0.9999999941,1
2250,other,Thaddeus Gould,11,345838,269,4313582,0.9924359839,1
2075,other,Hope Lipscomb,45,345838,890,4313582,0.9996418782,1
83,other,Velvet Dodge,124,345838,2532,4313582,0.9999999953,1
2074,other,Estella Granger,48,345838,813,4313582,0.9871280631,1
47,other,Mack Chester,13,345838,598,4313582,1,1
1883,other,Lina Kinsey,26,345838,318,4313582,0.4070888812,1
1887,other,Cliff Boggs,74,345838,3334,4313582,0.9999999977,1
1890,other,Migdalia Messer,11,345838,307,4313582,0.9987352429,1
1891,other,Katrice Prince,184,345838,4009,4313582,1,1
1892,other,Molly Champion,1434,345838,19388,4313582,0.9993436708,1
1893,other,Telma Simon,18,345838,279,4313582,0.8009314817,1
1897,other,Soraya Downey,15,345838,1233,4313582,0.9999999927,1
1899,other,Audria Stjohn,17,345838,431,4313582,0.999502166,1
1469,other,Tiffaney Chavis,24,345838,507,4313582,0.997528062,1
1902,other,Darryl Hemphill,20,345838,611,4313582,0.9999989191,1
1904,other,Deedra Zepeda,49,345838,1960,4313582,0.9999999982,1
1905,other,Frederica Burrell,267,345838,4068,4313582,0.999749116,1
1881,other,Abel Dooley,86,345838,2678,4313582,0.9999999999,1
1906,other,Leanora Dill,272,345838,17499,4313582,0.9999999941,1
1910,other,Myrtie Salazar,18,345838,482,4313582,0.999894796,1
1912,other,Kaye Dempsey,46,345838,1330,4313582,1,1
1913,other,Sherril Irwin,99,345838,18684,4313582,0.9999999985,1
1914,other,Willard Tabor,25,345838,342,4313582,0.6398418755,1
1915,other,Paris English,27,345838,753,4313582,0.9999994797,1
1916,other,Ahmed Blanchard,101,345838,2002,4313582,0.9999998807,1
1918,other,Mona Womack,20,345838,700,4313582,0.9999999819,1
1920,other,Rossana Tyler,11,345838,177,4313582,0.7665269927,1
1921,other,Felton Whittington,96,345838,1669,4313582,0.9997785947,1
1922,other,Refugia Weller,116,345838,1763,4313582,0.9871244903,1
1924,other,Valencia Rose,57,345838,1129,4313582,0.9999391359,1
1925,other,Laree Lujan,350,345838,10151,4313582,0.999999998,1
71,other,Dalila Amos,37,345838,447,4313582,0.377620391,1
1927,other,Jermaine Payne,13,345838,219,4313582,0.8443308229,1
1880,other,Hye Jarrett,267,345838,6009,4313582,0.9999999979,1
1875,other,Debrah Penn,19,345838,615,4313582,0.9999996797,1
1811,other,Evangelina Messer,33,345838,703,4313582,0.9996561447,1
1818,other,Madison Carrington,12,345838,196,4313582,0.7982782759,1
1820,other,Maggie Kennedy,38,345838,500,4313582,0.5947104607,1
1828,other,Soo Solomon,64,345838,1165,4313582,0.9994676605,1
1834,other,Gustavo Cottrell,153,345838,4609,4313582,0.9999999927,1
1835,other,Sarita Grover,52,345838,959,4313582,0.9988382355,1
1836,other,Ardith Killian,36,345838,539,4313582,0.8574564762,1
1837,other,Annalee Pugh,84,345838,8522,4313582,0.9999999993,1
81,other,Maryjo Campos,13,345838,283,4313582,0.9833962887,1
1841,other,Cleora Dobbins,23,345838,2068,4313582,0.9999999965,1
1842,other,Doreatha Goss,20,345838,247,4313582,0.4226161703,1
1844,other,Terra Esposito,12,345838,714,4313582,1,1
1878,other,Phylis Hyde,18,345838,358,4313582,0.9814123052,1
77,other,Alphonso Roach,35,345838,913,4313582,0.999999774,1
1851,other,Merlyn Gil,16,345838,1098,4313582,1,1
1853,other,Nadine Hanks,27,345838,329,4313582,0.3994457939,1
1854,other,Dinah Horner,117,345838,1631,4313582,0.888034849,1
1858,other,Willa Dodge,62,345838,1356,4313582,0.9999996797,1
75,other,Veronica Klein,20,345838,546,4313582,0.9999730365,1
1865,other,Bertha Shipman,160,345838,2512,4313582,0.9990221284,1
1867,other,Dirk Grady,285,345838,4193,4313582,0.9983874135,1
1868,other,Hue Craft,419,345838,9122,4313582,0.9999999954,1
1869,other,Rafael Bouchard,796,345838,25199,4313582,0.9999999937,1
1871,other,Bree Valencia,84,345838,1290,4313582,0.9763921465,1
1872,other,Dollie Hobson,92,345838,2739,4313582,0.9999999892,1
1873,other,Mireille Frazier,20,345838,1078,4313582,0.9999999985,1
1848,other,Olevia Jaramillo,47,345838,711,4313582,0.907982964,1
1935,other,Martine Short,11,345838,146,4313582,0.5077843829,1
1938,other,Antwan Zapata,15,345838,343,4313582,0.9946587437,1
1940,other,Ellsworth Mercado,15,345838,196,4313582,0.5076744698,1
2020,other,Angele Nugent,121,345838,3611,4313582,0.9999999963,1
2022,other,Nanette Dorsey,32,345838,1381,4313582,0.9999999977,1
60,other,Yung Shah,91,345838,2072,4313582,0.9999999978,1
2027,other,Mitchell Ray,18,345838,365,4313582,0.9855350175,1
59,other,Samantha Rubio,54,345838,3446,4313582,1,1
55,other,Eleni Roper,16,345838,315,4313582,0.9711785472,1
2031,other,Kristal Dickinson,26,345838,860,4313582,0.999999996,1
2033,other,Agustina Whaley,36,345838,974,4313582,0.9999999646,1
2034,other,Andres Voss,14,345838,723,4313582,1,1
2040,other,Kristine Serrano,11,345838,678,4313582,0.9999999946,1
2043,other,Kandy Ritchie,42,345838,1058,4313582,0.9999999139,1
2045,other,Eldridge Ambrose,25,345838,477,4313582,0.9878141663,1
2019,other,Chance Paxton,21,345838,375,4313582,0.9536371804,1
2048,other,Melvina Hurst,13,345838,1556,4313582,1,1
2050,other,Parthenia Drake,11,345838,443,4313582,0.9999992751,1
53,other,Kitty Whitmore,226,345838,7742,4313582,0.9999999981,1
2053,other,Blanca Medley,18,345838,723,4313582,1,1
2055,other,Jettie Dodge,20,345838,305,4313582,0.7952857946,1
2056,other,Claretha Mcintosh,62,345838,1753,4313582,0.999999993,1
51,other,Trinh Pickett,14,345838,193,4313582,0.5881230847,1
2059,other,Marilu Tucker,1204,345838,17491,4313582,0.9999999912,1
2063,other,Madge Yoder,143,345838,14267,4313582,0.999999999,1
2064,other,Bettyann Landis,13,345838,346,4313582,0.9989542131,1
2065,other,Leana Morton,13,345838,246,4313582,0.934111448,1
2067,other,Celia Tang,74,345838,1411,4313582,0.9999689567,1
50,other,Tasha Sizemore,21,345838,1357,4313582,1,1
2049,other,Emerita Faulk,38,345838,565,4313582,0.8546448492,1
2018,other,Celestina Sparks,22,345838,549,4313582,0.9998842412,1
2017,other,Faviola Grayson,12,345838,256,4313582,0.974105092,1
2013,other,Pearle Solis,19,345838,473,4313582,0.9996505958,1
1941,other,Lang Diaz,32,345838,594,4313582,0.9916010735,1
69,other,Migdalia Barr,34,345838,634,4313582,0.993838576,1
67,other,Dora Mcnally,81,345838,1378,4313582,0.9986067675,1
1947,other,Britta Tilley,46,345838,923,4313582,0.9998012349,1
1952,other,Petrina Diggs,20,345838,430,4313582,0.995879598,1
1958,other,Magdalen Coats,393,345838,7900,4313582,0.9999999997,1
1960,other,Mazie Gibbons,19,345838,330,4313582,0.9256359749,1
1961,other,Yvonne Pelletier,82,345838,1250,4313582,0.970236893,1
64,other,Nu Vera,201,345838,6020,4313582,1,1
1963,other,Donovan Dickinson,17,345838,255,4313582,0.745815072,1
1965,other,Marci Lau,185,345838,4316,4313582,1,1
1968,other,Vannesa Roach,20,345838,673,4313582,0.9999999498,1
1978,other,Rolande Roland,61,345838,756,4313582,0.4453432187,1
1982,other,Colin Hunt,19,345838,1610,4313582,0.9999999956,1
1984,other,Adeline Hoffman,74,345838,984,4313582,0.6926596265,1
1985,other,Cassy Miner,35,345838,490,4313582,0.7309034271,1
1986,other,Clara Chung,15,345838,324,4313582,0.9884783359,1
1987,other,Madelene Pederson,11,345838,325,4313582,0.9994868256,1
1988,other,Thanh Francis,22,345838,399,4313582,0.9650666471,1
1991,other,Han Myles,22,345838,431,4313582,0.9876487592,1
1994,other,Breanne Emerson,16,345838,5231,4313582,0.9999999974,1
1997,other,Erin Chambers,14,345838,377,4313582,0.999450591,1
1999,other,Mariah Caudill,54,345838,913,4313582,0.9908845229,1
62,other,Justine Salas,33,345838,5492,4313582,1,1
2004,other,Arnita Reaves,19,345838,317,4313582,0.8927159281,1
2005,other,Verda Oldham,104,345838,1918,4313582,0.9999936978,1
2006,other,Tarah Whitaker,22,345838,856,4313582,0.9999999977,1
2073,other,Mirta Poe,50,345838,731,4313582,0.8663630329,1
1468,other,Briana Lugo,226,345838,3766,4313582,0.9999987786,1
379,other,Paul Goetz,13,345838,230,4313582,0.8885104409,1
160,other,Elbert Ennis,25,345838,509,4313582,0.9959226666,1
292,other,Cira Villarreal,18,345838,477,4313582,0.9998670217,1
719,other,Nia Maxwell,15,345838,1766,4313582,0.9999999978,1
721,other,Felecia Kirkland,35,345838,1216,4313582,0.999999998,1
726,other,Claire Liles,17,345838,283,4313582,0.8744119149,1
727,other,Willetta Haines,91,345838,2755,4313582,0.999999995,1
730,other,Augustine Fay,273,345838,4516,4313582,0.9999997791,1
731,other,Joette Blalock,38,345838,1206,4313582,1,1
734,other,Micheline Battle,129,345838,3684,4313582,0.9999999961,1
736,other,Mariam Horton,12,345838,454,4313582,0.9999987385,1
739,other,Becky Fowler,14,345838,231,4313582,0.8349208994,1
741,other,Ahmed Fairchild,65,345838,810,4313582,0.4640120908,1
743,other,Catrina Mendoza,24,345838,443,4313582,0.9776185632,1
295,other,Tonia Kelly,12,345838,267,4313582,0.9833708088,1
744,other,Zackary Wang,53,345838,1030,4313582,0.9997938051,1
746,other,Lanelle Shipp,15,345838,323,4313582,0.9880170036,1
747,other,Garret Jacobsen,915,345838,35618,4313582,0.9999999969,1
753,other,Ellamae Payton,11,345838,203,4313582,0.895912802,1
755,other,Floria Story,87,345838,1612,4313582,0.9999727235,1
