,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
412,Mac,Shela Wilder,451,218346,3430,4313582,1.45945535203242E-74,2.17296685747049E-73
1669,Mac,Delmer Yarbrough,138,218346,417,4313582,3.56210239006629E-73,5.23889692978042E-72
1196,Mac,Elvin Choi,630,218346,5719,4313582,2.33059166034585E-72,3.38637776190011E-71
372,Mac,Sabine Delong,225,218346,1117,4313582,8.38890924223585E-71,1.20440768406386E-69
649,Mac,Twanna Roach,110,218346,277,4313582,1.40069829517318E-68,1.98734369879865E-67
340,Mac,Yung Bean,783,218346,7972,4313582,1.54252011697412E-67,2.16311541984976E-66
1291,Mac,Jessi Sorenson,453,218346,3656,4313582,4.35039129362032E-67,6.03054241391506E-66
195,Mac,Jim Nielsen,268,218346,1746,4313582,3.21564302270933E-58,4.40689259703119E-57
87,Mac,Akiko Hamilton,321,218346,2372,4313582,1.59448595484382E-56,2.16061804667601E-55
1432,Mac,Waylon Hatcher,265,218346,1761,4313582,6.91507935870019E-56,9.26620634065825E-55
849,Mac,Werner Zuniga,326,218346,2479,4313582,1.43657055014618E-54,1.90385064118274E-53
858,Mac,Daniella Pickett,282,218346,2030,4313582,3.38492352361787E-52,4.43719322769907E-51
1097,Mac,Altha Minor,301,218346,2294,4313582,2.29133395431641E-50,2.9713427407587E-49
357,Mac,Kyla Edwards,317,218346,2502,4313582,1.13068405188874E-49,1.45064358146577E-48
1540,Mac,Queenie Moffett,574,218346,5874,4313582,1.97598030175267E-49,2.50845499359339E-48
712,Mac,Latashia Alexander,90,218346,279,4313582,1.28970698645596E-47,1.6201944017353E-46
1288,Mac,Jc Barnard,287,218346,2210,4313582,2.93983430532167E-47,3.65509296104942E-46
778,Mac,Nelson Peters,391,218346,3572,4313582,3.89861982034464E-45,4.797689289118E-44
899,Mac,Danilo Lopez,696,218346,7843,4313582,4.98657671028339E-45,6.07455708343613E-44
2208,Mac,David Hoyt,197,218346,1259,4313582,1.10111100109497E-44,1.32793986732053E-43
1719,Mac,Marketta Ashby,94,218346,331,4313582,3.13997214957085E-44,3.74931327958658E-43
591,Mac,Mahalia Andrade,2057,218346,29818,4313582,1.04440730160483E-43,1.23485804483866E-42
2059,Mac,Marilu Tucker,1310,218346,17491,4313582,1.96513539252125E-43,2.30092551784527E-42
1195,Mac,Erwin Oleary,477,218346,4949,4313582,5.82060594537366E-40,6.74966420203907E-39
1622,Mac,Frieda Glenn,169,218346,1116,4313582,7.48832167296753E-37,8.60087232152271E-36
1287,Mac,Maren Lacy,575,218346,6588,4313582,1.17036768055768E-35,1.3315692667477E-34
1083,Mac,Edward Carmona,347,218346,3347,4313582,1.35004206508213E-35,1.52163619671874E-34
2026,Mac,Paige Feldman,91,218346,398,4313582,1.26246865497268E-34,1.4097566647195E-33
290,Mac,Vincenzo Nunn,440,218346,4683,4313582,1.52297983912828E-34,1.68505842751257E-33
625,Mac,Luetta Stern,634,218346,7546,4313582,1.89427836039358E-34,2.07681791148605E-33
439,Mac,Sharan Maldonado,87,218346,370,4313582,3.3854027386402E-34,3.67819432684692E-33
2123,Mac,Joana Ho,125,218346,720,4313582,1.13273347031145E-33,1.21971121892465E-32
445,Mac,Kathie Miller,204,218346,1590,4313582,1.560286469812E-33,1.6652260907905E-32
777,Mac,Kareen Bassett,175,218346,1259,4313582,2.59656046890455E-33,2.74688765394639E-32
1589,Mac,Annetta Hightower,194,218346,1600,4313582,7.46221468100346E-29,7.82559209155667E-28
129,Mac,Blanca Smart,244,218346,2275,4313582,9.86615524917145E-28,1.02573993366386E-26
2106,Mac,Leigh Salazar,123,218346,826,4313582,8.83427531373143E-27,9.10609916953855E-26
1916,Mac,Ahmed Blanchard,219,218346,2002,4313582,3.24113513433372E-26,3.31254997627667E-25
2164,Mac,Angeline Joyce,283,218346,2864,4313582,3.40006151602804E-26,3.44577662884859E-25
2176,Mac,Tiffany Mcconnell,242,218346,2335,4313582,1.84039423059351E-25,1.84959620174648E-24
42,Mac,Georgianna Echols,240,218346,2368,4313582,5.67339050285172E-24,5.65463549292494E-23
1891,Mac,Katrice Prince,354,218346,4009,4313582,1.39962896385621E-23,1.38356764787753E-22
2200,Mac,Yee Hahn,588,218346,7613,4313582,1.92026241388252E-23,1.88279387897749E-22
689,Mac,Felice Farr,37,218346,103,4313582,4.98192834547762E-23,4.84532708439194E-22
1162,Mac,Andreas Berg,274,218346,2886,4313582,6.12491200268603E-23,5.90931510019148E-22
1321,Mac,Sammy Hughes,77,218346,435,4313582,3.5674833335536E-22,3.41459119068702E-21
1247,Mac,Lillie Glass,118,218346,874,4313582,3.86009301768666E-22,3.66556864514182E-21
1923,Mac,Agripina Slade,56,218346,253,4313582,1.61398390518489E-21,1.52067546066639E-20
302,Mac,Tawna Ransom,87,218346,553,4313582,3.45978496904776E-21,3.20961590205508E-20
1298,Mac,Randee Osborn,112,218346,828,4313582,3.43341466035171E-21,3.20961590205508E-20
943,Mac,Deb Rider,171,218346,1564,4313582,6.44383795445975E-21,5.93226608631943E-20
1282,Mac,Ivette Pelletier,454,218346,5707,4313582,8.51425261974603E-21,7.77893080258614E-20
337,Mac,Sylvie Ham,60,218346,297,4313582,9.7369171964127E-21,8.82911439013062E-20
126,Mac,Deb Albert,56,218346,267,4313582,2.51654017423722E-20,2.2648861568135E-19
1924,Mac,Valencia Rose,135,218346,1129,4313582,3.23708504975032E-20,2.89179597777695E-19
1696,Mac,Stella Washburn,196,218346,1946,4313582,1.13892929985462E-19,1.00996230560637E-18
198,Mac,Wilfred Rector,187,218346,1840,4313582,2.88950218032443E-19,2.54360556895713E-18
2045,Mac,Eldridge Ambrose,75,218346,477,4313582,1.46857699716338E-18,1.28340859317322E-17
300,Mac,Letisha Darling,54,218346,274,4313582,2.19151909272129E-18,1.90141872361286E-17
465,Mac,Marianne Fowler,51,218346,258,4313582,1.49806229059409E-17,1.29047365889748E-16
1136,Mac,Janean Kyle,116,218346,996,4313582,8.01460521273453E-17,6.85504530961549E-16
1997,Mac,Erin Chambers,62,218346,377,4313582,1.10456469484507E-16,9.38102128157153E-16
2023,Mac,Kymberly Meza,67,218346,432,4313582,1.66061103070324E-16,1.4004873447749E-15
1726,Mac,Loan Brunson,114,218346,984,4313582,2.10189729069618E-16,1.76033898095805E-15
1251,Mac,Zula Daly,79,218346,571,4313582,3.85650295645475E-16,3.20754659688582E-15
506,Mac,Annalisa Hobbs,189,218346,2020,4313582,7.56644610090781E-16,6.25009177924303E-15
637,Mac,Michell Stahl,120,218346,1079,4313582,7.73579980449624E-16,6.34651330899488E-15
259,Mac,Renate Duckworth,96,218346,780,4313582,8.91463877408363E-16,7.26422591996274E-15
941,Mac,Clifford Richard,357,218346,4600,4313582,2.75680819264568E-15,2.23134944988637E-14
1770,Mac,Polly Carroll,386,218346,5061,4313582,2.78839634902513E-15,2.24187066461621E-14
908,Mac,Sigrid Inman,61,218346,393,4313582,3.06209863893069E-15,2.44562315135789E-14
430,Mac,Mozella Marino,261,218346,3124,4313582,4.27606271285263E-15,3.39271817875018E-14
759,Mac,Mitsue Cooke,66,218346,457,4313582,9.70270792864498E-15,7.6480168378731E-14
97,Mac,Cecilia Smiley,114,218346,1045,4313582,1.42545683563212E-14,1.11629931413788E-13
780,Mac,Lauralee Andrade,40,218346,199,4313582,1.62631444890225E-14,1.26537756475878E-13
11,Mac,Dominga Darling,71,218346,525,4313582,3.22507270093216E-14,2.49322928033602E-13
2303,Mac,Shasta Anderson,44,218346,243,4313582,5.29975277899275E-14,4.07102028755749E-13
415,Mac,Herman Schaeffer,43,218346,235,4313582,6.68540241741964E-14,5.10290842747348E-13
877,Mac,Myrtis Daugherty,65,218346,467,4313582,8.81868902742608E-14,6.68889243212317E-13
1627,Mac,Lowell Merchant,36,218346,180,4313582,3.21585198979766E-13,2.42394843730998E-12
349,Mac,Shela Howe,42,218346,237,4313582,3.9129944938438E-13,2.9311002233389E-12
1823,Mac,Lemuel Bourgeois,66,218346,499,4313582,6.5136572985783E-13,4.84905598894163E-12
1045,Mac,Kay Haynes,48,218346,304,4313582,9.84456657652677E-13,7.28377134435048E-12
