,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1969,Windows,Starr Luna,93,584765,513,4313582,0.0014687536,0.0046352207
490,Windows,Abel Velasquez,67,584765,351,4313582,0.0014981163,0.0047200584
1214,Windows,Annett Madden,29,584765,127,4313582,0.0015089501,0.0047463341
1271,Windows,Meryl Diamond,32,584765,144,4313582,0.0015637934,0.0049107242
558,Windows,Lael Terry,194,584765,1173,4313582,0.0015873482,0.0049764805
1650,Windows,Johnnie Torres,68,584765,358,4313582,0.0015954762,0.0049937357
1111,Windows,Izola Knowles,55,584765,279,4313582,0.001631856,0.0050971441
1073,Windows,Marianela Browning,102,584765,572,4313582,0.0016338717,0.0050971441
236,Windows,Bibi Cullen,84,584765,458,4313582,0.0016389218,0.0051045306
1769,Windows,Cecille Dow,115,584765,656,4313582,0.0016894362,0.0052532632
2051,Windows,Angeline Winter,53,584765,268,4313582,0.0017835442,0.0055368428
1015,Windows,Marcelo Diaz,24,584765,101,4313582,0.0018069496,0.0056003667
1150,Windows,Dagmar Doherty,36,584765,168,4313582,0.0018132194,0.0056106609
1658,Windows,Laila Crocker,71,584765,379,4313582,0.0019022287,0.0058765278
1311,Windows,Murray Teague,29,584765,129,4313582,0.0019535559,0.0060253109
1556,Windows,Ethan Lilly,153,584765,908,4313582,0.0020723623,0.0063814005
805,Windows,Patti Unger,64,584765,337,4313582,0.0020877711,0.0064184625
838,Windows,Tarsha Wallace,63,584765,331,4313582,0.0021120666,0.0064826817
1362,Windows,Casimira Jacobs,139,584765,817,4313582,0.0021626689,0.006627309
2060,Windows,Tiesha Sloan,35,584765,164,4313582,0.0021964476,0.0067199998
2002,Windows,Eliseo Brunner,36,584765,170,4313582,0.0022530178,0.0068820111
921,Windows,Arden Dorman,80,584765,438,4313582,0.0022810052,0.0069563347
1907,Windows,Armand Rocha,30,584765,136,4313582,0.0023214764,0.0070684314
1161,Windows,Cathrine Cameron,137,584765,806,4313582,0.0023822683,0.0072419434
1516,Windows,Arlene Greer,65,584765,345,4313582,0.0023861814,0.00724227
409,Windows,Elma Smith,124,584765,722,4313582,0.0024918925,0.0075510691
517,Windows,Paulita Mathis,271,584765,1705,4313582,0.0025606523,0.0077470929
1433,Windows,Precious Hubbard,28,584765,126,4313582,0.0027040573,0.0081679698
2271,Windows,Pearly Covington,43,584765,213,4313582,0.0027354326,0.0082496486
112,Windows,Coralee Mcrae,221,584765,1371,4313582,0.0029646804,0.008926878
1113,Windows,Alix Hummel,76,584765,417,4313582,0.0029805176,0.0089603871
1964,Windows,Sidney Winter,110,584765,635,4313582,0.0030392977,0.0091226869
251,Windows,Sina Nolan,36,584765,173,4313582,0.0030841555,0.0092427526
394,Windows,Lakia Cardona,159,584765,959,4313582,0.0033367407,0.0099839899
72,Windows,Yvonne Short,25,584765,111,4313582,0.0033775038,0.0100900937
1117,Windows,Birgit Cobb,38,584765,186,4313582,0.0034991713,0.0104371834
821,Windows,Chantell Fleming,149,584765,894,4313582,0.0035229776,0.010491747
2065,Windows,Leana Morton,48,584765,246,4313582,0.0035539829,0.0105675459
551,Windows,Kazuko Wilson,241,584765,1512,4313582,0.0035762777,0.0106172487
278,Windows,Eleni Yarbrough,65,584765,352,4313582,0.0038924975,0.0115380416
188,Windows,Kacie Diamond,123,584765,725,4313582,0.0039106676,0.0115738733
526,Windows,Anjanette Munoz,33,584765,158,4313582,0.0039854477,0.0117768743
1104,Windows,Victoria Vaughan,31,584765,147,4313582,0.0042481087,0.0125335671
1669,Windows,Delmer Yarbrough,75,584765,417,4313582,0.0044195488,0.0130191971
141,Windows,Adelle Rosado,330,584765,2129,4313582,0.0045402691,0.0133541455
404,Windows,Margert Ritter,186,584765,1148,4313582,0.0046091855,0.0135359259
1200,Windows,Melania Yancey,585,584765,3905,4313582,0.0047570976,0.0139487777
586,Windows,Georgine Farr,237,584765,1494,4313582,0.004765066,0.0139506472
1479,Windows,Gwendolyn Macias,33,584765,160,4313582,0.0048958699,0.0142896325
61,Windows,Harland Tobin,28,584765,131,4313582,0.0048907719,0.0142896325
1833,Windows,Lynsey Hinson,45,584765,232,4313582,0.0050298699,0.014658258
2316,Windows,Yajaira Patton,233,584765,1469,4313582,0.0051009727,0.0148427385
1719,Windows,Marketta Ashby,61,584765,331,4313582,0.0051121384,0.0148525181
1201,Windows,Erik Wilcox,32,584765,155,4313582,0.0053405772,0.0154925585
1814,Windows,Earleen Hickman,45,584765,233,4313582,0.0054585632,0.0158107243
410,Windows,Eartha Charles,26,584765,121,4313582,0.0057696242,0.0166863143
1350,Windows,Hong Reid,94,584765,544,4313582,0.0058322895,0.0168419529
1438,Windows,Aurelia Boyle,69,584765,384,4313582,0.0060306156,0.0173619689
1909,Windows,Davina Hoover,34,584765,168,4313582,0.00602785,0.0173619689
252,Windows,Cris Meier,37,584765,186,4313582,0.0061078066,0.0175576374
984,Windows,Edgardo Kennedy,25,584765,116,4313582,0.0062633477,0.0179776029
8,Windows,Felicia Nava,99,584765,579,4313582,0.0065947366,0.0189002768
1737,Windows,Kandi Bateman,58,584765,316,4313582,0.0066050473,0.0189013608
731,Windows,Joette Blalock,193,584765,1206,4313582,0.0066752522,0.0190735809
606,Windows,Riva Crowley,114,584765,678,4313582,0.0067909101,0.0193749655
2169,Windows,Frieda Burroughs,184,584765,1146,4313582,0.0068696593,0.0195703019
912,Windows,Exie Hilton,26,584765,123,4313582,0.0072414269,0.0205985581
1608,Windows,Marilou Lyon,50,584765,268,4313582,0.0075556022,0.0214601657
2301,Windows,Robby Esparza,79,584765,452,4313582,0.0076070633,0.0215741303
848,Windows,Rolland Seals,752,584765,5110,4313582,0.0077542831,0.0219589297
740,Windows,Asley Mcgee,25,584765,118,4313582,0.0078831159,0.0222530858
537,Windows,Ricardo Rutherford,25,584765,118,4313582,0.0078831159,0.0222530858
1987,Windows,Madelene Pederson,59,584765,325,4313582,0.0079003044,0.0222530858
144,Windows,Taylor Blue,86,584765,498,4313582,0.0079049322,0.0222530858
877,Windows,Myrtis Daugherty,81,584765,467,4313582,0.008507671,0.0239144724
