,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
782,free,Hana Crouch,3569,1199573,3573,4313582,0.0,0.0
2198,free,Bao Bellamy,1400,1199573,1400,4313582,0.0,0.0
2223,free,Isaias Zeigler,1400,1199573,1400,4313582,0.0,0.0
1043,free,Jeanie Baldwin,304,1199573,304,4313582,0.0,0.0
1849,free,Kaye Combs,3002,1199573,3005,4313582,0.0,0.0
1807,free,Fredericka Nielson,1195,1199573,1207,4313582,0.0,0.0
2041,free,Bob Jarrett,1400,1199573,1400,4313582,0.0,0.0
362,free,Bibi Galindo,3563,1199573,3572,4313582,0.0,0.0
454,free,Flor Mcdowell,1477,1199573,1484,4313582,0.0,0.0
1476,free,Ludivina Minor,1400,1199573,1400,4313582,0.0,0.0
693,free,Karrie Mora,796,1199573,800,4313582,0.0,0.0
926,free,Traci Caudill,1072,1199573,1241,4313582,0.0,0.0
1554,free,Angeles Suarez,1400,1199573,1400,4313582,0.0,0.0
2061,free,Rosalva Bates,1400,1199573,1400,4313582,0.0,0.0
763,free,Ashton Hardin,26307,1199573,49527,4313582,0.0,0.0
1553,free,Tennille Le,1400,1199573,1400,4313582,0.0,0.0
488,free,Zena Clay,1678,1199573,1683,4313582,0.0,0.0
1688,free,Marjory Robinson,2846,1199573,2846,4313582,0.0,0.0
1492,free,Tracy Pennington,3737,1199573,4144,4313582,0.0,0.0
1515,free,Errol Person,923,1199573,980,4313582,0.0,0.0
1571,free,Lorrie Shipley,3371,1199573,3374,4313582,0.0,0.0
2142,free,Myriam Glover,3049,1199573,3053,4313582,0.0,0.0
1749,free,Mikki Patel,1190,1199573,1350,4313582,0.0,0.0
2192,free,Thresa Tracy,4148,1199573,4238,4313582,0.0,0.0
1888,free,Brigida Ambrose,2704,1199573,2712,4313582,0.0,0.0
1781,free,Carmel Sewell,1400,1199573,1400,4313582,0.0,0.0
1215,free,Calvin Dias,4446,1199573,4804,4313582,0.0,0.0
350,free,Arianne Fountain,4074,1199573,4090,4313582,0.0,0.0
724,free,Aurora Cano,1400,1199573,1400,4313582,0.0,0.0
80,free,Roselle Hendricks,238,1199573,238,4313582,0.0,0.0
2274,free,Wes Kelley,1431,1199573,1665,4313582,0.0,0.0
796,free,Micha Burden,1400,1199573,1400,4313582,0.0,0.0
613,free,Malia Stover,3936,1199573,3945,4313582,0.0,0.0
395,free,Doyle Mccord,1400,1199573,1400,4313582,0.0,0.0
1599,free,Syble Shuler,3042,1199573,3059,4313582,0.0,0.0
1523,free,Kristen Ritchie,1317,1199573,1425,4313582,0.0,0.0
997,free,Ashleigh Mccain,3301,1199573,3303,4313582,0.0,0.0
30,free,Derick Richey,1400,1199573,1400,4313582,0.0,0.0
614,free,Vernia Sousa,2767,1199573,2772,4313582,0.0,0.0
1950,free,Darlena Cardwell,3640,1199573,3644,4313582,0.0,0.0
751,free,Elnora Schaefer,1400,1199573,1400,4313582,0.0,0.0
1522,free,Cathleen Quinn,1400,1199573,1400,4313582,0.0,0.0
37,free,Eun Hull,1084,1199573,1088,4313582,0.0,0.0
234,free,Daine Morgan,5461,1199573,5615,4313582,0.0,0.0
1240,free,Tenisha Rader,979,1199573,1071,4313582,0.0,0.0
40,free,Tomi Stubbs,2864,1199573,2869,4313582,0.0,0.0
671,free,Erminia Helms,3602,1199573,3607,4313582,0.0,0.0
1310,free,Anjelica Simpson,1400,1199573,1400,4313582,0.0,0.0
621,free,Tran Benavides,676,1199573,676,4313582,0.0,0.0
392,free,Kaye Randall,2767,1199573,2782,4313582,0.0,0.0
1249,free,Tonia Mcintosh,1400,1199573,1400,4313582,0.0,0.0
2318,free,Rickey Seay,1400,1199573,1400,4313582,0.0,0.0
1484,free,Alysia Fenton,1400,1199573,1400,4313582,0.0,0.0
2314,free,Valentine Brewer,14552,1199573,15503,4313582,0.0,0.0
1652,free,Kemberly Ennis,6418,1199573,7371,4313582,0.0,0.0
1831,free,Lashunda Stjohn,1400,1199573,1400,4313582,0.0,0.0
1917,free,Bernarda Aguirre,1400,1199573,1400,4313582,0.0,0.0
388,free,Frank Hawk,4010,1199573,4013,4313582,0.0,0.0
1432,free,Waylon Hatcher,1640,1199573,1761,4313582,0.0,0.0
1084,free,Otto Goldsmith,2928,1199573,2987,4313582,0.0,0.0
1795,free,Dotty Sorenson,3415,1199573,4745,4313582,0.0,0.0
2164,free,Angeline Joyce,2858,1199573,2864,4313582,0.0,0.0
15,free,Louanne Finn,3052,1199573,3059,4313582,0.0,0.0
305,free,Minh Beverly,5409,1199573,11604,4313582,0.0,0.0
17,free,Gisela Barnard,4246,1199573,4253,4313582,0.0,0.0
857,free,Jenelle Pierce,1430,1199573,1430,4313582,0.0,0.0
1716,free,Amee Lee,4817,1199573,4825,4313582,0.0,0.0
598,free,Judie Friedman,3352,1199573,3372,4313582,0.0,0.0
294,free,Ina Mohr,1400,1199573,1400,4313582,0.0,0.0
1981,free,Shona Browning,1400,1199573,1400,4313582,0.0,0.0
690,free,Tracey Lackey,3409,1199573,3410,4313582,0.0,0.0
1284,free,Milissa Toney,1400,1199573,1400,4313582,0.0,0.0
800,free,Frederic Goodson,1400,1199573,1400,4313582,0.0,0.0
903,free,Willene Raymond,1486,1199573,1596,4313582,0.0,0.0
561,free,Lang Dudley,1400,1199573,1400,4313582,0.0,0.0
1446,free,Angella Rosenthal,1820,1199573,2795,4313582,0.0,0.0
70,free,Stormy Bautista,2051,1199573,2857,4313582,0.0,0.0
1870,free,Timmy Lemons,1400,1199573,1400,4313582,0.0,0.0
65,free,Shaunte Easley,4357,1199573,4364,4313582,0.0,0.0
980,free,Voncile Simon,238,1199573,238,4313582,0.0,0.0
63,free,Fritz Vann,3785,1199573,7128,4313582,0.0,0.0
747,free,Garret Jacobsen,14641,1199573,35618,4313582,0.0,0.0
325,free,Pearl Barnett,726,1199573,758,4313582,0.0,0.0
1974,free,Pasty Rock,3479,1199573,3571,4313582,0.0,0.0
368,free,Raymonde Underwood,1400,1199573,1400,4313582,0.0,0.0
1502,free,Heather Huddleston,3980,1199573,3997,4313582,0.0,0.0
593,free,Essie Steward,1400,1199573,1400,4313582,0.0,0.0
1971,free,Reina Fitzpatrick,609,1199573,609,4313582,0.0,0.0
1591,free,Aubrey Hopkins,1534,1199573,1619,4313582,0.0,0.0
1135,free,Luanna Flood,4527,1199573,4537,4313582,0.0,0.0
1815,free,Larissa Boggs,165,1199573,165,4313582,0.0,0.0
828,free,Gema Curry,3442,1199573,3444,4313582,0.0,0.0
2048,free,Melvina Hurst,1502,1199573,1556,4313582,0.0,0.0
322,free,Janey Anaya,715,1199573,718,4313582,0.0,0.0
680,free,Casie Hairston,1400,1199573,1400,4313582,0.0,0.0
1972,free,Jonas England,1400,1199573,1400,4313582,0.0,0.0
1700,free,Juli Mcmahan,4288,1199573,4357,4313582,0.0,0.0
174,free,Edythe Lam,1236,1199573,1725,4313582,8.09077027865e-313,1.1566382863137e-311
1044,free,Birgit Stevenson,563,1199573,567,4313582,3.4489028240953094e-307,4.8959949181213136e-306
2171,free,Ernesto Woodward,9839,1199573,25471,4313582,1.166051286570851e-306,1.6438084109297413e-305
2071,free,Morris Stovall,6158,1199573,14807,4313582,1.2188154685547728e-284,1.706341655976682e-283
2133,free,Dewey Malloy,1744,1199573,2949,4313582,7.563666212337477e-277,1.0516604391126765e-275
1152,free,Erick Ponder,495,1199573,498,4313582,1.2466924545022016e-271,1.721622913360183e-270
1681,free,Merilyn Downey,551,1199573,580,4313582,6.370339345014488e-264,8.737695182688791e-263
1563,free,Estefana Crook,787,1199573,977,4313582,1.4830008715847172e-258,2.0204642747093797e-257
995,free,Donn Cheney,599,1199573,663,4313582,5.114060629423021e-254,6.921028718485821e-253
788,free,Vernell Hankins,916,1199573,1248,4313582,2.4535484968336686e-245,3.2984791050147994e-244
963,free,Tatyana Alvarado,897,1199573,1224,4313582,1.7323291166081107e-239,2.3135711228384637e-238
1860,free,Cherri Friedman,430,1199573,432,4313582,8.231332072820027e-238,1.09213098743952e-236
2285,free,Jestine Flynn,1864,1199573,3412,4313582,1.76213978902836e-237,2.322820630991929e-236
1059,free,Margarito Davila,477,1199573,497,4313582,4.031479974485177e-235,5.279938289164458e-234
458,free,Barbie Humphreys,1491,1199573,2531,4313582,1.2155127226391125e-234,1.5817248890752555e-233
1667,free,Assunta Stevenson,2562,1199573,5216,4313582,6.253918114232026e-233,8.08627628782867e-232
192,free,Chantay Swain,1668,1199573,2972,4313582,8.855568795677527e-230,1.1377724465332518e-228
1035,free,Vernon Ramsey,415,1199573,422,4313582,6.201454820806464e-220,7.917580683168002e-219
2079,free,Susy Mcclendon,802,1199573,1102,4313582,3.7876227038605407e-211,4.805546305523061e-210
728,free,Reuben Mullen,425,1199573,443,4313582,1.27376444783534e-209,1.6060508255315157e-208
1376,free,Marco Martin,356,1199573,358,4313582,9.366900471590513e-197,1.1737535776128854e-195
1605,free,Charisse Schmidt,9107,1199573,24974,4313582,1.5486194764626318e-195,1.9286487958399648e-194
1301,free,Melvina Bright,381,1199573,396,4313582,1.0299906257973286e-189,1.2749274209564493e-188
837,free,Jenniffer Larson,8137,1199573,22196,4313582,1.588849368698825e-181,1.954766193005221e-180
1101,free,Consuelo Hutton,514,1199573,620,4313582,1.0262790125234889e-180,1.2550279490498086e-179
1131,free,Alaine Staton,317,1199573,318,4313582,1.7330358606104044e-177,2.106624429364743e-176
1372,free,Tiffanie Chu,1496,1199573,2809,4313582,2.835978620211662e-177,3.426807499422425e-176
1370,free,Freeman Burkhart,1280,1199573,2280,4313582,4.573174230987756e-177,5.493221117695351e-176
1895,free,Ayesha Lind,427,1199573,480,4313582,1.0607541108273932e-175,1.2666652029291814e-174
212,free,Jewell Pyle,334,1199573,342,4313582,6.465202890689546e-174,7.67506541994139e-173
519,free,Evelina Tanner,675,1199573,954,4313582,2.6072133235952693e-167,3.077118050522323e-166
1830,free,Hunter Farmer,329,1199573,340,4313582,7.166123377000057e-167,8.408803731393131e-166
710,free,Orville Dewitt,290,1199573,292,4313582,3.7353102564799133e-160,4.3578619658932324e-159
1344,free,Brianna Nance,7282,1199573,19984,4313582,7.760061180294499e-156,9.001670969141618e-155
1434,free,Alva Mcnamara,4251,1199573,10718,4313582,8.234102385873316e-155,9.497288547342518e-154
659,free,Simona Beck,366,1199573,420,4313582,2.7470280270025645e-144,3.1505462682571785e-143
79,free,Tyree Mims,270,1199573,275,4313582,1.477941083723899e-143,1.6855170786289406e-142
672,free,Sherlene Overton,457,1199573,584,4313582,3.1544636096059784e-142,3.577408451117395e-141
215,free,Mayola Cleary,1354,1199573,2647,4313582,6.726716385694364e-142,7.586241257199754e-141
1494,free,Margarita Blanton,655,1199573,992,4313582,1.3325286228589825e-138,1.4944934278473672e-137
544,free,Sharie Brenner,1936,1199573,4222,4313582,8.798048194830941e-138,9.813207601926818e-137
2021,free,Armandina Mcintosh,510,1199573,697,4313582,6.796890203487337e-137,7.539719733923111e-136
1733,free,Lucile Hanna,251,1199573,256,4313582,4.0407943966688374e-133,4.45805033980312e-132
1302,free,Hanna Avila,1477,1199573,3026,4313582,1.947861343903679e-132,2.1373829881753883e-131
1033,free,Maira Stamper,667,1199573,1039,4313582,5.890766278021043e-132,6.429169647517589e-131
624,free,Arthur Guerrero,308,1199573,342,4313582,3.8219298424710427e-131,4.1489398824685655e-130
1900,free,Jeneva Dejesus,1206,1199573,2333,4313582,6.476753878595652e-131,6.9935161561431776e-130
1937,free,Candis Roach,309,1199573,344,4313582,8.598410799770411e-131,9.235330118271922e-130
54,free,Usha Miller,340,1199573,405,4313582,8.311307571592442e-124,8.87997598438561e-123
808,free,Breanne Blackwell,833,1199573,1453,4313582,5.514914065112e-123,5.861400812658304e-122
1053,free,Jacelyn Jones,307,1199573,351,4313582,1.7352875833158663e-122,1.8347051011100043e-121
1887,free,Cliff Boggs,1566,1199573,3334,4313582,1.9657620898591463e-122,2.0676150478829365e-121
136,free,Jarvis Craven,225,1199573,229,4313582,1.792067121150818e-120,1.875204255637196e-119
2037,free,Janeen Coronado,214,1199573,215,4313582,3.12277770711663e-120,3.250891664331671e-119
1024,free,Sara Orozco,2285,1199573,5361,4313582,9.146770862545467e-120,9.47344125049352e-119
158,free,Catina Lovett,2184,1199573,5100,4313582,5.362392326083655e-117,5.525713919771481e-116
2197,free,Jules Ulrich,411,1199573,549,4313582,1.62789092205777e-116,1.6689992786753907e-115
1621,free,Keli Ewing,206,1199573,207,4313582,8.739211748044131e-116,8.91487429574351e-115
1663,free,Adrien Morrison,204,1199573,205,4313582,1.1303226870919184e-114,1.1472775273982971e-113
443,free,Samantha Melvin,559,1199573,860,4313582,2.3269004481227535e-114,2.350053686412532e-113
452,free,Mi Stout,456,1199573,652,4313582,5.503458108811897e-111,5.530702950934727e-110
604,free,Jake Mccormick,210,1199573,215,4313582,1.2374818471133075e-110,1.2374818471133074e-109
1052,free,Hyacinth Parrish,219,1199573,228,4313582,6.213650238921841e-110,6.183191169123205e-109
69,free,Migdalia Barr,445,1199573,634,4313582,3.0248296571781944e-109,2.9953191239374315e-108
2139,free,Bradford Robinette,192,1199573,193,4313582,5.2912902232927815e-108,5.214232598681721e-107
2064,free,Bettyann Landis,290,1199573,346,4313582,1.1850239398185466e-105,1.1621249264887197e-104
2273,free,Mirna Stewart,1152,1199573,2362,4313582,1.500492063284122e-103,1.4644225425320998e-102
2291,free,Merri Keith,191,1199573,194,4313582,1.8641797292813325e-103,1.8106626078665576e-102
1922,free,Refugia Weller,920,1199573,1763,4313582,2.0276453112490424e-103,1.9600571342074077e-102
596,free,Yevette Tatum,1827,1199573,4220,4313582,4.832076332534065e-103,4.648869646940356e-102
2232,free,Omar Hinson,182,1199573,183,4313582,1.914985305403506e-102,1.8336887594193948e-101
2066,free,Jamal Mcnair,1014,1199573,2009,4313582,2.0289270272591196e-102,1.9336722372469545e-101
1205,free,Helga Simon,181,1199573,182,4313582,6.8869098084245095e-102,6.532909771542875e-101
897,free,Jackson Odom,258,1199573,298,4313582,3.970752210985137e-101,3.749128831767362e-100
2296,free,Dallas Decker,464,1199573,699,4313582,3.4623095291001936e-100,3.253929788922867e-99
1189,free,Jimmie Ratliff,205,1199573,216,4313582,6.073540109199677e-100,5.681698811831955e-99
62,free,Justine Salas,2247,1199573,5492,4313582,3.367108499503928e-97,3.1354267220151258e-96
341,free,Malcolm Crook,183664,1199573,636055,4313582,1.2752111899404587e-93,1.182045075606909e-92
673,free,Erlinda Good,437,1199573,664,4313582,1.2322752215938372e-92,1.1370539544706769e-91
1175,free,Millicent Napier,685,1199573,1237,4313582,2.480172434421197e-92,2.2781674397624568e-91
637,free,Michell Stahl,613,1199573,1079,4313582,5.875441481653743e-89,5.372588381872566e-88
1482,free,Gilma Yoder,1302,1199573,2879,4313582,1.4562377450560995e-88,1.325633462988288e-87
207,free,Rhiannon Parsons,284,1199573,372,4313582,7.744942994736493e-85,7.018854588979947e-84
1573,free,Katy Beaty,174,1199573,184,4313582,1.5901179581074973e-84,1.4346397577592086e-83
635,free,Omar Park,177,1199573,190,4313582,7.682332166829025e-83,6.900501902063239e-82
2140,free,Adelia Robison,145,1199573,146,4313582,7.059475508049141e-82,6.31309924288095e-81
1057,free,Chester Thorpe,389,1199573,598,4313582,1.6370555038294153e-80,1.4575538038481198e-79
650,free,Bernetta Moses,415,1199573,656,4313582,3.2960537807097233e-80,2.921829333991589e-79
1226,free,Crysta Greene,2385,1199573,6140,4313582,2.8983569868289255e-78,2.558115079679443e-77
566,free,Herb Scott,160,1199573,169,4313582,3.402783657973068e-78,2.990325032764211e-77
658,free,Dominick Shockley,1834,1199573,4506,4313582,1.0228788242941038e-77,8.950189712573409e-77
564,free,Lashanda Wagner,137,1199573,138,4313582,1.9749646529969752e-77,1.7206773586196824e-76
245,free,Andreas Poirier,4515,1199573,12820,4313582,2.860173310677163e-75,2.4812614618267693e-74
1982,free,Colin Hunt,795,1199573,1610,4313582,3.003761928579459e-75,2.5947390276665114e-74
1549,free,Hsiu Layne,2027,1199573,5112,4313582,7.460228757799729e-75,6.417061177259936e-74
114,free,Kena Jernigan,566,1199573,1033,4313582,1.8430780663397568e-74,1.5786702424766694e-73
263,free,Gwenda Armstrong,760,1199573,1533,4313582,5.404585226824182e-73,4.609793281702979e-72
1500,free,Leeann Talbot,128,1199573,129,4313582,1.986893481042199e-72,1.6876124546090645e-71
737,free,Brenton Clement,133,1199573,136,4313582,1.5894903151899353e-71,1.3444438915981537e-70
551,free,Kazuko Wilson,748,1199573,1512,4313582,2.231995820472093e-71,1.8800628695262858e-70
896,free,Clemmie Ohara,725,1199573,1467,4313582,5.046902252605404e-69,4.2335585011524665e-68
1959,free,Flo Nobles,180,1199573,212,4313582,1.7229974771371344e-68,1.4393764932462482e-67
585,free,Stephany Hernandez,665,1199573,1316,4313582,3.017487284220327e-68,2.5104504864619932e-67
2075,free,Hope Lipscomb,489,1199573,890,4313582,3.6304006410179767e-65,3.0080462454148948e-64
1649,free,Dalton Wooten,112,1199573,113,4313582,1.5547498964309798e-63,1.2829846706320687e-62
2188,free,Janette Erwin,1750,1199573,4440,4313582,7.200308724749112e-63,5.917662636129836e-62
137,free,Leota Odonnell,1044,1199573,2390,4313582,3.751786214700232e-62,3.0710185547747864e-61
1760,free,Enrique Bynum,156,1199573,181,4313582,1.1564074140908232e-61,9.427739159053699e-61
719,free,Nia Maxwell,814,1199573,1766,4313582,1.9225881419813789e-60,1.5611415712888797e-59
101,free,Judie Mayo,458,1199573,838,4313582,2.780667531752195e-60,2.248906410142214e-59
942,free,Marissa Hunt,937,1199573,2113,4313582,1.4232641662116665e-59,1.1465183561149536e-58
1170,free,Loren Krueger,2882,1199573,7975,4313582,2.6951344089496783e-59,2.162499150263971e-58
1791,free,Reena Hubbard,630,1199573,1297,4313582,6.538258218368725e-57,5.225458339877367e-56
16,free,Venus Hopkins,137,1199573,156,4313582,9.947117374308657e-57,7.918685596018263e-56
461,free,Georgiana Bartlett,556,1199573,1105,4313582,1.131662433693862e-56,8.973729454681798e-56
2312,free,Naoma Batts,127,1199573,141,4313582,8.501013306162475e-56,6.714808175684757e-55
1885,free,Kiara Lofton,897,1199573,2035,4313582,9.423098770308896e-56,7.414298644855449e-55
669,free,Genaro Priest,465,1199573,880,4313582,1.742297004739479e-55,1.3655841388498618e-54
1368,free,Tessie Hankins,1886,1199573,4954,4313582,1.7974209846244115e-55,1.403370999533675e-54
975,free,Hershel Thomas,277,1199573,435,4313582,3.2190832634541955e-55,2.5037314271310412e-54
779,free,Darcey Adler,108,1199573,113,4313582,4.6120821363070136e-55,3.5734834872913125e-54
383,free,Shirlene Haines,150,1199573,181,4313582,1.147512364715696e-54,8.857224716246627e-54
1362,free,Casimira Jacobs,434,1199573,817,4313582,9.344470818605665e-53,7.185331727942991e-52
2219,free,Tamara Carmichael,467,1199573,908,4313582,2.3200366914765436e-51,1.7772356542254278e-50
2078,free,Roselia Irvin,178,1199573,242,4313582,4.829962101413404e-50,3.686023708973387e-49
1,free,Yukiko Stamper,862,1199573,2001,4313582,8.987903143801703e-49,6.833499393976576e-48
668,free,Creola Roberts,560,1199573,1175,4313582,1.198253831418533e-47,9.076325663356798e-47
1335,free,Lakendra Schuster,96,1199573,102,4313582,2.0263876795362708e-47,1.529207059278301e-46
1570,free,Thu Hillman,3226,1199573,9358,4313582,1.739915291019675e-45,1.3081585336184964e-44
1130,free,Marybeth Milton,299,1199573,525,4313582,6.431659104158672e-45,4.817811063262769e-44
1341,free,Yvette Kane,100,1199573,111,4313582,1.4977789959620637e-44,1.1178277065452168e-43
254,free,Sonny Urban,450,1199573,911,4313582,1.1949460358336145e-43,8.88549616389098e-43
1238,free,Nery Brinkley,579,1199573,1257,4313582,1.5390679982491196e-43,1.140258407461939e-42
1567,free,Son Hanson,196,1199573,296,4313582,1.5842180018652555e-43,1.1694409250132613e-42
2080,free,Caryl Shook,501,1199573,1051,4313582,6.7866973563547014e-43,4.991665084565233e-42
2077,free,Vanda Augustine,2125,1199573,5907,4313582,7.483866075414773e-43,5.4845661130295986e-42
1069,free,Dawn Barlow,593,1199573,1306,4313582,3.263523743297481e-42,2.3830766902496e-41
1929,free,Vernice Castillo,201,1199573,311,4313582,3.639477953920796e-42,2.648078941383232e-41
2233,free,Lera Ortega,472,1199573,983,4313582,1.4601133210572008e-41,1.0585821577664705e-40
1755,free,Charline Fenton,127,1199573,163,4313582,4.4733135260694415e-41,3.2316108391177817e-40
487,free,Afton Dolan,1913,1199573,5279,4313582,7.475580439835055e-41,5.381357550661404e-40
838,free,Tarsha Wallace,208,1199573,331,4313582,8.915622112305342e-41,6.395304907413372e-40
103,free,Pennie Sweeney,366,1199573,713,4313582,1.639919723102954e-40,1.1721961401052806e-39
36,free,Bibi Daugherty,878,1199573,2136,4313582,3.3144029664885255e-40,2.3607852708672655e-39
1897,free,Soraya Downey,558,1199573,1233,4313582,2.353544271104599e-39,1.6705226819378796e-38
913,free,Shenna Gunn,463,1199573,976,4313582,3.76473541241602e-39,2.662861633172307e-38
1409,free,Carolee Beasley,548,1199573,1214,4313582,2.579485065512513e-38,1.818178709371667e-37
907,free,Wenona Ames,510,1199573,1111,4313582,3.9248011710119436e-38,2.756867258530881e-37
2143,free,Jefferson Golden,173,1199573,263,4313582,3.9623485400421345e-38,2.7736439780294943e-37
2086,free,Viola Maurer,187,1199573,295,4313582,1.1586804255883253e-37,8.082890941389349e-37
1595,free,Vertie Buchanan,469,1199573,1020,4313582,1.8573227442709723e-35,1.2912209489281075e-34
1309,free,Damaris Sewell,856,1199573,2127,4313582,2.002579901862331e-35,1.3874529695496695e-34
171,free,Rob Chambers,198,1199573,330,4313582,8.026105067543326e-35,5.541834451398963e-34
248,free,Shawn Tillman,116,1199573,155,4313582,1.026121151362688e-34,7.061104872089006e-34
153,free,Tona Pool,192,1199573,319,4313582,4.2489728002349844e-34,2.913991481242236e-33
1478,free,Rocio Gates,798,1199573,1975,4313582,7.946508512714928e-34,5.431451946401112e-33
1097,free,Altha Minor,903,1199573,2294,4313582,2.9633757951782772e-33,2.0186754577892291e-32
934,free,Cris Jernigan,572,1199573,1330,4313582,7.17370974242285e-33,4.8704450759593266e-32
630,free,Carl Parks,225,1199573,402,4313582,7.807968772308231e-33,5.283392202595236e-32
535,free,Thersa Lake,281,1199573,541,4313582,9.3728579365344e-33,6.321229771151107e-32
276,free,Antionette Larsen,356,1199573,736,4313582,1.10758333676177e-32,7.445013819954944e-32
66,free,Carina Sweet,175,1199573,286,4313582,1.474311691765079e-32,9.877401763310594e-32
1292,free,Leeanne Duff,366,1199573,764,4313582,1.7876907887858637e-32,1.1937540464589814e-31
1854,free,Dinah Horner,674,1199573,1631,4313582,3.807517642815081e-32,2.5341838737424963e-31
1572,free,Evelyne Ross,435,1199573,957,4313582,1.124586322734345e-31,7.460490964544838e-31
211,free,Fernando Mcdermott,89,1199573,112,4313582,9.498949273686132e-31,6.2810641777142826e-30
1692,free,Moshe Aldrich,183,1199573,312,4313582,1.3689256726616461e-30,9.022464660724486e-30
2113,free,Nita Kirby,87,1199573,111,4313582,2.776972934595133e-29,1.8243543874524661e-28
95,free,Ricki Hawk,279,1199573,557,4313582,3.7467791149582444e-29,2.45353600108556e-28
1866,free,Janina Agee,225,1199573,424,4313582,2.31083030473733e-28,1.5083554722240449e-27
1701,free,Art Beckman,143,1199573,230,4313582,4.614517522305857e-28,3.0023944135515673e-27
1520,free,Bari Andrade,1042,1199573,2792,4313582,4.816966705644167e-28,3.1241030071749712e-27
2305,free,Alessandra Suggs,521,1199573,1239,4313582,2.28704607676465e-27,1.4785680050421144e-26
1669,free,Delmer Yarbrough,220,1199573,417,4313582,2.517942636861337e-27,1.622674143755084e-26
699,free,Kathyrn Prater,258,1199573,514,4313582,2.679916844894341e-27,1.721592150359339e-26
1397,free,Neville Escobar,166,1199573,287,4313582,5.364340255432814e-27,3.435208428557922e-26
121,free,Leota Diehl,206,1199573,385,4313582,9.096281691218091e-27,5.806745859488278e-26
1947,free,Britta Tilley,406,1199573,923,4313582,3.275951880135102e-26,2.084696650995065e-25
1351,free,Wen Ivy,1026,1199573,2775,4313582,4.5321125992203235e-26,2.8750589301303928e-25
823,free,Vilma Rollins,79,1199573,103,4313582,1.142910668181405e-25,7.22775282370172e-25
525,free,Leif Ruth,376,1199573,845,4313582,1.5218756770239945e-25,9.594433616020835e-25
1632,free,Felipe Palacios,86,1199573,117,4313582,2.0424114359711636e-25,1.283620809604168e-24
246,free,Lurline Leon,232,1199573,460,4313582,3.9593730520161195e-25,2.4807183011088653e-24
1177,free,Clyde Maxwell,204,1199573,389,4313582,4.577392219056678e-25,2.8591096014415554e-24
