,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2044,premium,Bernita Burch,164,3111035,179,4313582,1.958013945599065e-11,4.758580352302152e-11
550,premium,Adalberto Seymour,313,3111035,362,4313582,2.1178668397265013e-11,5.141385024175827e-11
880,premium,Romelia Bernal,352,3111035,411,4313582,2.2615913914147853e-11,5.484234312293911e-11
1752,premium,Stanton Dooley,779,3111035,959,4313582,2.319872180664063e-11,5.619359626150988e-11
563,premium,Christy Yu,416,3111035,492,4313582,2.4725478918497448e-11,5.982585592944811e-11
1792,premium,Kelvin Swanson,1052,3111035,1316,4313582,2.5383170243703837e-11,6.134964249220828e-11
131,premium,Yanira Reyna,449,3111035,534,4313582,2.565421704415737e-11,6.193660972089422e-11
640,premium,Linnea Peters,1756,3111035,2247,4313582,2.79640175533824e-11,6.743901928076963e-11
1800,premium,Astrid Keith,470,3111035,561,4313582,2.9313752073951253e-11,7.061657160797248e-11
1555,premium,Kia Sampson,2926,3111035,3812,4313582,3.478289733932018e-11,8.369991835102567e-11
884,premium,Kristin Vernon,7571,3111035,10096,4313582,3.606126965185295e-11,8.668119193120453e-11
1734,premium,Lady Swift,535,3111035,645,4313582,4.4717097444785045e-11,1.073699050122325e-10
1814,premium,Earleen Hickman,208,3111035,233,4313582,4.5913191108337486e-11,1.1000139679936474e-10
871,premium,Lisabeth Brunner,208,3111035,233,4313582,4.5913191108337486e-11,1.1000139679936474e-10
1551,premium,Rick Guidry,175,3111035,193,4313582,4.992971151976492e-11,1.1949409173085353e-10
1493,premium,Faustino Ott,170,3111035,187,4313582,5.154822012698878e-11,1.23233340173008e-10
974,premium,Creola Hatcher,160,3111035,175,4313582,5.2442683343176543e-11,1.2523540794017267e-10
1833,premium,Lynsey Hinson,207,3111035,232,4313582,5.721297061548046e-11,1.3647871492096697e-10
2294,premium,Dominga Seaman,462,3111035,552,4313582,5.747280422707495e-11,1.3694983827210812e-10
1510,premium,Karyn Parr,327,3111035,381,4313582,6.07516531569422e-11,1.446060476552568e-10
801,premium,Taunya Rowan,871,3111035,1082,4313582,7.548148807990672e-11,1.7947275899518948e-10
1766,premium,Demetrice Perkins,219,3111035,247,4313582,7.640201295551191e-11,1.8146510536568614e-10
2246,premium,Sherrill Woody,143,3111035,155,4313582,7.701430873025364e-11,1.8272185343452187e-10
319,premium,Marianela Rhodes,325,3111035,379,4313582,8.688763556708699e-11,2.0592463359319324e-10
839,premium,Albert Jansen,137,3111035,148,4313582,9.134186988610895e-11,2.1624793980579888e-10
351,premium,Bulah Dominguez,114,3111035,121,4313582,9.873714719743306e-11,2.3325323913200046e-10
683,premium,Adrian Voss,114,3111035,121,4313582,9.873714719743306e-11,2.3325323913200046e-10
1400,premium,My Hearn,508,3111035,612,4313582,1.0394174025458758e-10,2.452846437586777e-10
0,premium,Porsche Mclean,147,3111035,160,4313582,1.0501097702400392e-10,2.475419705168848e-10
1788,premium,Kristian Allen,125,3111035,134,4313582,1.181305064824239e-10,2.7817012083803353e-10
1325,premium,Nichole Burrell,119,3111035,127,4313582,1.271474617246644e-10,2.990824126435628e-10
182,premium,Assunta Haney,991,3111035,1241,4313582,1.402302378104194e-10,3.2950356413849347e-10
799,premium,Alverta Hebert,379,3111035,448,4313582,1.4803620715191749e-10,3.47473875120473e-10
738,premium,Kristian Mccoy,184,3111035,205,4313582,1.6540858817753861e-10,3.878363588324998e-10
1396,premium,Carin Bassett,1887,3111035,2429,4313582,1.7092527152355892e-10,4.003441594213848e-10
1780,premium,Christine Kinsey,223,3111035,253,4313582,2.0449018719347457e-10,4.784504166816439e-10
1448,premium,Deshawn Creech,579,3111035,705,4313582,2.2299546374264552e-10,5.211925891942471e-10
824,premium,Arica Curran,154,3111035,169,4313582,2.2662103510669156e-10,5.291035219228495e-10
359,premium,Barbie Compton,272,3111035,314,4313582,2.3931340741700965e-10,5.581439024364864e-10
1191,premium,So Hatton,163,3111035,180,4313582,2.721077844916765e-10,6.339563123310851e-10
1413,premium,Mozella Gillespie,110,3111035,117,4313582,2.985341762754395e-10,6.947876962681574e-10
2182,premium,Denver Goss,839,3111035,1044,4313582,3.0706222846645955e-10,7.138790644876314e-10
1505,premium,Thaddeus Putnam,429,3111035,513,4313582,3.25825381019008e-10,7.567001713517553e-10
48,premium,Laquita Hamby,97,3111035,102,4313582,3.5182274517517623e-10,8.162139082891892e-10
912,premium,Exie Hilton,115,3111035,123,4313582,3.756760202573559e-10,8.706331397736402e-10
1844,premium,Terra Esposito,585,3111035,714,4313582,3.9208902052131043e-10,9.077129379191981e-10
2267,premium,Mack Wilkes,109,3111035,116,4313582,3.932421726174706e-10,9.094242665690347e-10
197,premium,Conchita Story,166,3111035,184,4313582,4.117747108823774e-10,9.512818504822116e-10
1550,premium,Antonia Worrell,285,3111035,331,4313582,4.1452232999372653e-10,9.566234863405643e-10
375,premium,Johnetta Hoskins,131,3111035,142,4313582,4.275333891201291e-10,9.856147491048518e-10
435,premium,Kimberlie Peacock,136,3111035,148,4313582,4.5375828646493485e-10,1.044975844196501e-09
261,premium,Lawerence Carrasco,405,3111035,483,4313582,4.6324307582396117e-10,1.0657016100369033e-09
2141,premium,Eleonore Daugherty,1936,3111035,2499,4313582,4.791589060225711e-10,1.1011633018112852e-09
1996,premium,Mellisa Swenson,183,3111035,205,4313582,5.751438932637823e-10,1.3203669106588607e-09
2082,premium,Jerrod Cheney,124,3111035,134,4313582,6.557673987411974e-10,1.5038841075515767e-09
1941,premium,Lang Diaz,491,3111035,594,4313582,7.135885507667263e-10,1.634780027147547e-09
764,premium,Josefine Bermudez,144,3111035,158,4313582,7.70082973221444e-10,1.7623669710078254e-09
1918,premium,Mona Womack,573,3111035,700,4313582,7.746873421351862e-10,1.7710594075660812e-09
649,premium,Twanna Roach,241,3111035,277,4313582,8.55300547314338e-10,1.95332152021788e-09
1607,premium,Jonathan Landrum,100,3111035,106,4313582,8.991283235390965e-10,2.0491544883977127e-09
361,premium,Alline Franks,100,3111035,106,4313582,8.991283235390965e-10,2.0491544883977127e-09
1252,premium,Nancy Clay,153,3111035,169,4313582,9.263136461079847e-10,2.1089233994810803e-09
2032,premium,Keeley Cortes,728,3111035,902,4313582,9.523466727030176e-10,2.1659478674208382e-09
1021,premium,Albina Gale,133,3111035,145,4313582,9.630785036808339e-10,2.1880904576905812e-09
2307,premium,Kasandra Yates,211,3111035,240,4313582,1.0078097331192665e-09,2.287353288908087e-09
2126,premium,Tyesha Bradley,414,3111035,496,4313582,1.0665924788451457e-09,2.4182700474951343e-09
1141,premium,Vonda Giles,295,3111035,345,4313582,1.1362727654035225e-09,2.5735992428778753e-09
1711,premium,Sanjuana Penn,152,3111035,168,4313582,1.1727781583851507e-09,2.653546461351366e-09
1501,premium,Joetta Robertson,99,3111035,105,4313582,1.1894850445243934e-09,2.688578850637955e-09
